trait,environment,broad_sense_h2,genotype_vcov,residual_vcov,phenotypic_v_for_h2,total_vcov,mean_environments_per_genotype_harmonic,mean_plot_reps_per_genotype_environment_harmonic,mean_plot_reps_per_genotype_harmonic,genotype_x_environment_vcov,n_plot_means,n_genotypes,model,heritability_method,converged,has_warning,boundary_solution,boundary_vcov_sources,genotype_boundary,singular,h2_reliable,status,warning,error
embedding_std_169,Nebraska2025,0.4286155111331463,0.00017098062059762024,0.0004023943128333569,0.0003989137494011652,0.0007156598731319255,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_std_170,Nebraska2025,0.5448257667595534,0.00018825319308331582,0.0002776558089019255,0.00034552916651314904,0.0005193523788308842,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,block,False,False,True,ok,,
embedding_std_171,Nebraska2025,0.4387798257518156,0.00014385727115017756,0.00032483500432829856,0.0003278575328838083,0.0006003132398289877,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_172,Nebraska2025,0.5004179083115201,0.00015267598678017947,0.0002690847815731798,0.0003050969684424955,0.0004913432841578322,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_173,Nebraska2025,0.3926811783370556,7.523484370952502e-05,0.00020541873968488397,0.00019159269111937834,0.00030696878953861636,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_174,Nebraska2025,0.37778527969622744,0.000169352487949402,0.0004924149307483787,0.0004482770956178501,0.000764095265039811,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_175,Nebraska2025,0.47777602992438756,0.0002201786569267866,0.00042486606554310397,0.00046084073527429133,0.0009862702637155425,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_176,Nebraska2025,0.41681683606048825,0.00015563918484356754,0.0003844351190546518,0.00037339946801232676,0.0006602819567925865,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_177,Nebraska2025,0.5070504332932392,0.00032745086658575353,0.0005620071711846488,0.0006457954575819897,0.0010945338849513773,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_178,Nebraska2025,0.4195174627797564,0.00010136007161372204,0.0002475998667460507,0.0002416110903753614,0.0003793659488252304,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_179,Nebraska2025,0.3383464880319071,0.00010447896752712814,0.0003606967284924707,0.00030879282399194126,0.0005497284502945059,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_std_180,Nebraska2025,0.2768819880468447,6.370850362780323e-05,0.00029373538108820634,0.00023009262566052008,0.000467034037932512,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_181,Nebraska2025,0.36819426580972264,0.00013089271994614642,0.0003965212047706795,0.0003554990723668408,0.0007132738286494027,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_182,Nebraska2025,0.39439186948650784,0.00013180211908443164,0.00035729794526447956,0.0003341907612244542,0.0006282742745208863,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_183,Nebraska2025,0.49425900728478267,0.0007851683171091389,0.0014183411818621142,0.0015885766481474354,0.0029428459976964627,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_184,Nebraska2025,0.4979500632280535,9.020201283167985e-05,0.00016055422394567215,0.00018114670424365165,0.00029399451490626146,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_std_185,Nebraska2025,0.4931385426741344,0.004452998349738575,0.0080801093224493,0.009029913430800547,0.01523842458562227,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_186,Nebraska2025,0.38482305422971164,8.557876348551353e-05,0.00024151791933553236,0.00022238471044000698,0.00038753184426292356,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,block,False,False,True,ok,,
embedding_std_187,Nebraska2025,0.2935322952495133,5.852238558897902e-05,0.0002486582232932476,0.0001993729021852019,0.0003418705444217196,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_188,Nebraska2025,0.3661511337884748,0.00015275437563070014,0.00046683496459075645,0.00041718941042238097,0.0006905761656126988,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_189,Nebraska2025,0.4604470940219645,0.0001665676242469292,0.00034457937031251955,0.0003617519285266322,0.0005385501057674787,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_190,Nebraska2025,0.4730070464756066,0.0002487356343369707,0.0004892373299480559,0.0005258603147464912,0.0008305257964500692,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_191,Nebraska2025,0.37247489384473653,0.0003835203161830183,0.001140687959941616,0.0010296541391669903,0.002318535934505775,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_192,Nebraska2025,0.4371783612054037,7.027745092406857e-05,0.00015972485819045143,0.00016075235455455087,0.0002755475022106754,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_193,Nebraska2025,0.37791314864324427,0.0001417121688149274,0.00041182295097533754,0.0003749860763609097,0.000657502932044265,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_194,Nebraska2025,0.33889520905108156,8.12989052933053e-05,0.0002799844778236046,0.00023989393512214316,0.0004069402567750042,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_195,Nebraska2025,0.32063101356175705,7.401082640662047e-05,0.00027684700203809364,0.0002308286574790906,0.00046230691721104193,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_196,Nebraska2025,0.510546302335472,0.0003871846867866975,0.0006552982878935862,0.0007583733052527026,0.0012205917382788639,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_197,Nebraska2025,0.3608735895855373,8.117687163623214e-05,0.00025380978268956943,0.0002249454489852351,0.0004125181322570202,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_198,Nebraska2025,0.47669413555774864,0.00021235076662844187,0.0004115418521724969,0.0004454654479438563,0.0006730212482740763,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_199,Nebraska2025,0.4948085812244179,0.00044013582635292595,0.0007933226339108444,0.0008895072621089095,0.0013363321813338895,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_200,Nebraska2025,0.43307788939020353,0.00014127872651561608,0.0003264965054361374,0.00032622013262913045,0.000513005208878794,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_201,Nebraska2025,0.5113589976257512,0.00022604293546810996,0.0003813285524797836,0.0004420435281624676,0.0006705322250094112,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_202,Nebraska2025,0.3896384201972742,0.00017297841835615396,0.00047836755744946104,0.0004439460006756389,0.0007707259203625115,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_203,Nebraska2025,0.4176428949589959,0.00038931468602786373,0.0009583617012742566,0.0009321712178680462,0.0015131412182809415,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_204,Nebraska2025,0.4398399540349336,0.00018345791666696292,0.00041247562698517345,0.0004171015274624007,0.0007631119012252872,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_205,Nebraska2025,0.30959746934448806,7.611454561085636e-05,0.0002996518847132781,0.0002458500251052245,0.0004258910248499926,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,block,False,False,True,ok,,
embedding_std_206,Nebraska2025,0.4076860671714451,0.00012621850355443864,0.00032373785727822556,0.00030959729487483245,0.0005289497928035206,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_207,Nebraska2025,0.2978466915444854,0.0001080035511620108,0.00044949160352152214,0.0003626145739674256,0.0007941966808934335,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_208,Nebraska2025,0.25722597516923457,0.00011732145339030774,0.000598086090046973,0.00045610266736522,0.0008940145803204711,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_209,Nebraska2025,0.44450664068097184,0.00022806841536652796,0.000503164676795048,0.0005130821330748478,0.0008305186207350029,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_210,Nebraska2025,0.35754737366373734,0.00017056389093572462,0.0005410519831604822,0.00047703857865876787,0.0008924291248756583,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_211,Nebraska2025,0.4503979183917492,0.00010835987002064152,0.0002334343976361674,0.00024058696897970956,0.00042673965020137243,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_212,Nebraska2025,0.4047244375947011,9.764648078653003e-05,0.00025354765812987646,0.00024126657971742024,0.0004521106541167684,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_213,Nebraska2025,0.44851879293988706,6.843110941132175e-05,0.00014854157883747892,0.00015257133143246746,0.00026929683577859583,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_214,Nebraska2025,0.47229437864650237,0.00010218749157819284,0.00020156775766545215,0.00021636398017490908,0.00035755812555707137,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_215,Nebraska2025,0.4958174791274374,0.00024364975168250983,0.0004373975111895059,0.0004914101699506358,0.00075571979259729,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_216,Nebraska2025,0.28700913032323727,6.231158059801322e-05,0.00027327594544969495,0.00021710661444057988,0.00037642611606382946,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_217,Nebraska2025,0.351782193497908,7.128532167276001e-05,0.00023189511498248195,0.00020264050594472153,0.00034698090792112044,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_std_218,Nebraska2025,0.4390866742648856,0.0002593071843663091,0.0005847960523720913,0.0005905603598661664,0.0009467672460325029,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_std_219,Nebraska2025,0.4107587398169366,0.0001499845827438882,0.00037983706204271846,0.0003651403322805305,0.0006436051330120803,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_220,Nebraska2025,0.3487031620832636,0.00025842559914275397,0.0008521243934777331,0.0007411048342631516,0.0014252683606200073,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_221,Nebraska2025,0.3880286821511455,0.00011141267879083061,0.00031020317430045536,0.0002871248542071253,0.00047805988583063906,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_222,Nebraska2025,0.3696327840654789,0.0002674723941134616,0.0008052792007296661,0.0007236165341494167,0.0014774672855660436,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_223,Nebraska2025,0.32334014710088527,0.00011764198062577654,0.0004346277866044582,0.0003638335099447799,0.0006080315103581301,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_224,Nebraska2025,0.5163954600658582,0.0001426825554840795,0.0002358974329326151,0.0002763048216300789,0.00043999156760628016,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_225,Nebraska2025,0.2784390894106327,8.08711272221436e-05,0.00036998206478155277,0.00029044459020937806,0.000565698160618249,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_226,Nebraska2025,0.3624092792113393,5.7225087109687466e-05,0.00017773523119507008,0.00015790182644941772,0.00027005052274567187,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,block,False,False,True,ok,,
embedding_std_227,Nebraska2025,0.25058826603111106,7.98087453779438e-05,0.00042136127883827455,0.00031848556455566586,0.0005598633440268248,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_228,Nebraska2025,0.1004907069893648,2.1124022797704283e-05,0.00033381109115345484,0.0002102087191001641,0.0004469507924166468,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_229,Nebraska2025,0.38741258026744596,0.00010576737571492451,0.00029525038009409134,0.0002730096571513222,0.0004973543742378104,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_230,Nebraska2025,0.4540010956726006,0.0002391634223506582,0.0005077781531239489,0.0005267904078432644,0.0008156069277524086,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_231,Nebraska2025,0.3765957892199709,0.00012468904498151782,0.00036439042133814593,0.0003310951650303411,0.0005800160157672771,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_232,Nebraska2025,0.42608775687479766,0.0001184073307091561,0.0002815589953683788,0.0002778942337551114,0.0004917845191165385,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_233,Nebraska2025,0.3837007061382432,0.0001572214132765676,0.0004458154853544997,0.00040975012753800464,0.0007441910973900077,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_234,Nebraska2025,0.34912549366993395,8.879931912513737e-05,0.0002922602263534398,0.0002543478512316518,0.00043517994030398767,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_235,Nebraska2025,0.45469639712740845,0.00025846445604539033,0.0005472201283687873,0.0005684330416477155,0.0010037280977133408,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_236,Nebraska2025,0.48936460814997446,0.00023018339938295592,0.0004240301491626508,0.0004703719793982571,0.0007440912341335811,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_std_237,Nebraska2025,0.4019060862659303,0.00021235934378304898,0.0005579053893529268,0.0005283805123631211,0.0008445971225668533,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_238,Nebraska2025,0.4132492649494563,0.0002206657021671151,0.0005531217943699183,0.0005339772405744129,0.0008571550589373546,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_239,Nebraska2025,0.4207099689664543,0.0001675521187459166,0.00040729357371740077,0.00039826039577226305,0.0006465647496518108,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_240,Nebraska2025,0.4629039568540433,0.0004007024835260139,0.0008207813429140864,0.0008656276914313741,0.0014842997772810387,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_241,Nebraska2025,0.37322356091211645,0.00015328934519834536,0.00045446449707919586,0.00041071722488184676,0.0007218452579750984,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_std_242,Nebraska2025,0.5537701282580763,0.0015449733141387689,0.0021978319324209316,0.0027899181181884865,0.004342437851783966,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_243,Nebraska2025,0.366630038903749,8.929255524751513e-05,0.00027232596452180777,0.0002435494797821436,0.0004039518962336508,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,device,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_244,Nebraska2025,0.35917856766136974,0.00010839111627137295,0.0003414009183876963,0.0003017750111792948,0.0006460194790596389,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_245,Nebraska2025,0.3829545580799754,9.846133247529735e-05,0.0002800786447694485,0.0002571097024382065,0.0004903769602095434,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_std_246,Nebraska2025,0.5913712288635677,0.0002861870119503799,0.00034911061354135734,0.0004839380037144226,0.0006996013642718447,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
