trait,environment,broad_sense_h2,genotype_vcov,residual_vcov,phenotypic_v_for_h2,total_vcov,mean_environments_per_genotype_harmonic,mean_plot_reps_per_genotype_environment_harmonic,mean_plot_reps_per_genotype_harmonic,genotype_x_environment_vcov,n_plot_means,n_genotypes,model,heritability_method,converged,has_warning,boundary_solution,boundary_vcov_sources,genotype_boundary,singular,h2_reliable,status,warning,error
embedding_mean_400,Nebraska2025,0.214189351343438,0.0005687996772755506,0.0036840350840701454,0.0026555926973396505,0.004655476875212582,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_401,Nebraska2025,0.3312258494151418,0.0005640529707111065,0.002010571531184632,0.0017029255769351228,0.0031509436658516887,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_402,Nebraska2025,0.2602062818915547,0.000993777343484579,0.004987998744459323,0.003819190437142299,0.007943996154379076,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_403,Nebraska2025,0.2573989655724274,0.0005536292310221025,0.002819760009479475,0.0021508603571536934,0.0036323554783164657,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_404,Nebraska2025,0.35791821648432304,0.0007801642076618395,0.0024707963437235196,0.002179727579459513,0.0037613842529204233,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_405,Nebraska2025,0.2294530545832594,0.00035497997908820987,0.0021045221502399903,0.001547070182756716,0.0028376941931305224,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_406,Nebraska2025,0.24847392817877717,0.00044366905633158365,0.002369009202317868,0.0017855758935495375,0.003154938238193342,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_407,Nebraska2025,0.2980704735602759,0.0007310346649596724,0.0030391833898664113,0.0024525564583029466,0.004898370210745108,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_408,Nebraska2025,0.23500740404873552,0.0007599426964534546,0.00436717820758286,0.003233696825551329,0.009475736080114186,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_409,Nebraska2025,0.26221994335456567,0.0006659549587879003,0.0033078852174467325,0.0025396808124827355,0.005036861514758515,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_410,Nebraska2025,0.2987944289989091,0.0007806884913761778,0.0032344096291278025,0.0026127946695385946,0.004643158474476246,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_411,Nebraska2025,0.37723566282281884,0.0016641267138186166,0.0048500003045652915,0.00441137166450837,0.00789872119988625,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_412,Nebraska2025,0.30354412900219785,0.000894851977034631,0.003624660627425355,0.0029480127979288036,0.00541998223336169,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_413,Nebraska2025,0.14312863844849807,0.00024056846713361825,0.0025425656246843395,0.00168078498993185,0.004076305001353886,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_414,Nebraska2025,0.328501138180334,0.001121013240436543,0.004045419154168398,0.0034125094562721166,0.006577843821840699,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_415,Nebraska2025,0.2506345167530494,0.0005880936301555086,0.0031041568798866144,0.0023464191515766295,0.0039817508297316255,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_416,Nebraska2025,0.29794465677164184,0.0009315644958796713,0.0038751905099260035,0.003126636020170901,0.00731346431828888,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_417,Nebraska2025,0.13385744949541906,0.000281814082303804,0.0032192440512375047,0.0021053298368235262,0.004302096464689444,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_418,Nebraska2025,0.27003605985631257,0.0005896785010373267,0.0028140986670948985,0.002183702803807378,0.004948505345843389,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_419,Nebraska2025,0.12602506423227589,0.0005051861165830634,0.006184973445257557,0.004008616219801789,0.007961244733706654,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_420,Nebraska2025,0.17271795179804747,0.0003991630524282537,0.00337528802209426,0.0023110687005771114,0.005276904437790451,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_421,Nebraska2025,0.22272485427828836,0.0008033332840447009,0.004949328050916882,0.0036068416641142297,0.007292310060053217,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_422,Nebraska2025,0.3329206813095305,0.0009893271028255982,0.003499620812595672,0.002971660093131249,0.005209655623005759,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_423,Nebraska2025,0.1933833604406417,0.0004798289071679321,0.003533286584347856,0.0024812316120404465,0.004339057630959049,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_424,Nebraska2025,0.3039978136869921,0.0006744943764829644,0.002726232298956641,0.0022187474584190593,0.004155647178298357,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_425,Nebraska2025,0.24730224910788964,0.0008239594982701271,0.004427339221162294,0.0033317913655959565,0.008567812993696397,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_426,Nebraska2025,0.41833864400434767,0.0010480693399159435,0.0025726258280778674,0.002505313231127295,0.004908562003306263,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_427,Nebraska2025,0.26732078033409423,0.0005231979145111097,0.00253157932519741,0.0019571913334130754,0.003470229354603681,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_428,Nebraska2025,0.1898982115408187,0.00048173432620453956,0.0036280285140982914,0.002536802860310196,0.00472205405124059,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_429,Nebraska2025,0.3764867019578195,0.0008092904161670401,0.002366164089249821,0.0021495856612160254,0.0034832378655482686,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_430,Nebraska2025,0.3654920192091335,0.0006072635194453773,0.001861147378817527,0.0016614959767367802,0.00269957815078596,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_431,Nebraska2025,0.17572483001216832,0.00036719742151902524,0.0030407666304621654,0.002089616029183799,0.004733050342126188,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_432,Nebraska2025,0.2648973694868177,0.0005745892499864862,0.002814959881636469,0.0021691013810353444,0.004923616599726639,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_433,Nebraska2025,0.1873832531143115,0.0002832327711295951,0.0021684173695782146,0.0015115159248346032,0.0030703731733566922,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_434,Nebraska2025,0.3729902723600629,0.0010881813489504355,0.003229404403945112,0.0029174523562372403,0.005445276730422974,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_435,Nebraska2025,0.2586106491327715,0.0005706896318099066,0.0028883133241572657,0.002206752249853844,0.00395965488707423,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_436,Nebraska2025,0.24598257635733312,0.0007636028256866155,0.004132272418729642,0.003104296397714558,0.005525893418075786,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_437,Nebraska2025,0.32018961700736065,0.0011920356207642385,0.004468010284579594,0.003722905295635603,0.009422644360365995,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_438,Nebraska2025,0.29042855708469456,0.0016835442089483562,0.007261489585466042,0.005796758506972172,0.01559852958551836,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_439,Nebraska2025,0.31450920860911546,0.0014070318129915196,0.005413978891807001,0.004473738047969955,0.010226735029692895,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_440,Nebraska2025,0.31738534440926697,0.0009024223496378765,0.003426438679897789,0.002843301890065242,0.00608726561298212,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_441,Nebraska2025,0.29733666230880174,0.0006103240094964757,0.0025462654035039367,0.002052636243231311,0.004159600462771789,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_442,Nebraska2025,0.3872703717849625,0.0006765421228697347,0.0018897042174002598,0.0017469503792698982,0.0031535405376995557,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_443,Nebraska2025,0.2756024638899774,0.0007962367329130189,0.0036947108823038185,0.0028890769758534622,0.005379115205449449,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_mean_444,Nebraska2025,0.2958887462738408,0.0006844285330653328,0.0028753143148920316,0.0023131279634133295,0.004237074850059993,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_445,Nebraska2025,0.2134466694017317,0.0005762661588702934,0.0037489210139834044,0.002699813309270677,0.005062853309262228,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_446,Nebraska2025,0.3159037340170132,0.0009546332095890551,0.0036495841435192607,0.003021911762327072,0.005337125893995234,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_447,Nebraska2025,0.2994935955957209,0.0012521313350448288,0.0051703368255422814,0.004180828416561703,0.009408614436710816,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_448,Nebraska2025,0.2614431205627956,0.00044126353458352025,0.002200640750090403,0.001687799371555978,0.003137988298523748,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_449,Nebraska2025,0.18459390571518983,0.0003284435063592165,0.0025613071156373635,0.0017792760009421567,0.003519279757392455,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_450,Nebraska2025,0.30286309954255786,0.0008823249507986661,0.0035854580955720803,0.0029132798024299527,0.004896831393360255,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_451,Nebraska2025,0.35050879335705143,0.0010291701744125504,0.0033667117262898617,0.002936217846506834,0.004920457539810358,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_452,Nebraska2025,0.22419349399199504,0.000545846455165601,0.0033346118428294086,0.0024347113979368675,0.005164466393243545,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_453,Nebraska2025,0.36477253551323163,0.0005565357434589747,0.0017109786053584573,0.001525706266991658,0.0033003296286493442,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_454,Nebraska2025,0.2249916800611738,0.0008009596783225835,0.004870739933837097,0.003559952430706805,0.007877718673115161,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_455,Nebraska2025,0.15591682077643915,0.0004658545224533808,0.004452326175234765,0.0029878400555726115,0.005353601778445172,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_456,Nebraska2025,0.48932964629879194,0.0014930016680970131,0.002750703579842593,0.003051116316760755,0.004693089937357222,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_457,Nebraska2025,0.290025489250573,0.0006029884682298704,0.0026059133914696124,0.0020790878408239047,0.003920117497003238,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_458,Nebraska2025,0.3454253100958013,0.001125968374369306,0.0037668265861393034,0.003259657996853289,0.00532117040727276,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_459,Nebraska2025,0.10648521158850974,0.00023003323016055347,0.003407590561008599,0.0021602364002380886,0.004499886256927488,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_460,Nebraska2025,0.23454896530793654,0.0006025349503656465,0.0034714468354150284,0.0025689090104259703,0.004319062879851008,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_461,Nebraska2025,0.2683623590968511,0.0006680715945437339,0.003215450500627919,0.002489438521825742,0.00503097252821578,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_462,Nebraska2025,0.28447032665489624,0.0009335188879462722,0.004145321022812864,0.003281603740269072,0.007580220085562774,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_463,Nebraska2025,0.23768099238981052,0.0005543645127375612,0.003138933390805382,0.002332388918287464,0.004818143017648831,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_464,Nebraska2025,0.21287258915504553,0.0007912479066734668,0.005165141815090941,0.003717002314925395,0.007468032501472939,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_465,Nebraska2025,0.32509647125268665,0.0006565757818865158,0.002406349389711181,0.0020196336778327603,0.004027635065670059,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_466,Nebraska2025,0.17859862806762145,0.0003835789917387555,0.003114415131170631,0.0021477152198141405,0.004594028623554489,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_467,Nebraska2025,0.48189110645750965,0.001594252258320949,0.0030260322960277866,0.003308324716844553,0.005381672896419955,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_468,Nebraska2025,0.2465973747454247,0.0004574697654697393,0.0024674335118763,0.0018551282873226413,0.0035519588163672997,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_469,Nebraska2025,0.29864709247118865,0.0006867548237704903,0.0028472421969017825,0.0022995530212193294,0.004288348296120572,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_470,Nebraska2025,0.15835561529289235,0.00023937516220472546,0.002246045913319362,0.0015116304007406398,0.002740429685103352,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_471,Nebraska2025,0.30792693054351705,0.0010563391444173488,0.00419133170575956,0.003430486390238168,0.00564187244613567,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_472,Nebraska2025,0.2875571165647404,0.0007552617776213476,0.0033034506324547304,0.0026264756951383202,0.005507587571852909,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_473,Nebraska2025,0.19293933850569153,0.0005093440806185477,0.0037613265470310435,0.0026399182487272933,0.005235443798171029,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_474,Nebraska2025,0.310421024589762,0.0013973104881396304,0.0054798691029447795,0.004501339720742984,0.007930444340766996,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_475,Nebraska2025,0.27067368234640676,0.0008485244883464647,0.004036310954516124,0.0031348614353298213,0.0070811998700190245,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_476,Nebraska2025,0.25224306061354074,0.0003876719529851569,0.0020288502317622648,0.0015368983869851844,0.0028981382010412706,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_477,Nebraska2025,0.23174745218290208,0.0005051713601787476,0.002956460929294168,0.0021798356591210813,0.004489348286741363,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_478,Nebraska2025,0.28783590309846924,0.0006031725054452078,0.002634638473995481,0.0020955429776210416,0.0036751445287892762,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
