image_id,ExG_P20_disease_pct,genotype,score_A,score_B,human_score
2758_LeafPhotoA_2025-09-09 16_22_09.492,0.03,PI534137,1.5,1,1.25
2758_LeafPhotoA_2025-09-09 16_22_49.517,0.13,PI534137,2,NA,2
2758_LeafPhotoA_2025-09-09 16_23_29.834,0.11,PI534137,1.5,NA,1.5
2759_LeafPhotoA_2025-09-09 16_20_02.085,0.39,PI533851,2.5,NA,2.5
2759_LeafPhotoA_2025-09-09 16_20_36.551,0.28,PI533851,2.5,NA,2.5
2759_LeafPhotoA_2025-09-09 16_21_24.991,0.15,PI533851,2.5,NA,2.5
2760_LeafPhotoA_2025-09-09 16_18_12.739,0.02,PI576369,2.5,NA,2.5
2760_LeafPhotoA_2025-09-09 16_18_46.285,0.17,PI576369,1.5,NA,1.5
2760_LeafPhotoA_2025-09-09 16_19_13.921,0.03,PI576369,1.5,1,1.25
2761_LeafPhotoA_2025-09-09 16_15_44.747,0.04,SC0463,2.5,NA,2.5
2761_LeafPhotoA_2025-09-09 16_17_06.673,0.15,SC0463,3,NA,3
2762_LeafPhotoA_2025-09-09 16_12_58.135,1.22,PI533852,3,NA,3
2762_LeafPhotoA_2025-09-09 16_13_54.792,0.07,PI533852,2.5,NA,2.5
2762_LeafPhotoA_2025-09-09 16_14_35.027,0.29,PI533852,3,NA,3
2763_LeafPhotoA_2025-09-09 16_10_47.493,0.27,PI534072,1.5,1.5,1.5
2763_LeafPhotoA_2025-09-09 16_11_24.849,0.35,PI534072,2,1.5,1.75
2763_LeafPhotoA_2025-09-09 16_12_07.642,0.05,PI534072,2.5,NA,2.5
2764_LeafPhotoA_2025-09-09 16_08_05.797,0.14,PI655986,2,NA,2
2764_LeafPhotoA_2025-09-09 16_08_33.579,0.69,PI655986,2,NA,2
2764_LeafPhotoA_2025-09-09 16_09_14.933,0.02,PI655986,1.5,NA,1.5
2765_LeafPhotoA_2025-09-09 16_04_43.053,0.06,PI533930,1.5,NA,1.5
2765_LeafPhotoA_2025-09-09 16_05_37.886,0.11,PI533930,1.5,NA,1.5
2765_LeafPhotoA_2025-09-09 16_06_20.833,0.02,PI533930,1.5,2,1.75
2766_LeafPhotoA_2025-09-09 16_02_19.084,0.01,PI533788,2.5,NA,2.5
2766_LeafPhotoA_2025-09-09 16_02_55.179,0.67,PI533788,3,NA,3
2766_LeafPhotoA_2025-09-09 16_03_42.418,0.57,PI533788,2.5,NA,2.5
2767_LeafPhotoA_2025-09-09 16_00_11.553,0.58,PI597956,2,2.5,2.25
2767_LeafPhotoA_2025-09-09 16_00_13.833,0.6,PI597956,3.5,NA,3.5
2768_LeafPhotoA_2025-09-09 15_57_06.037,0.01,PI595734,2,NA,2
2768_LeafPhotoA_2025-09-09 15_57_42.770,0,PI595734,2.5,NA,2.5
2768_LeafPhotoA_2025-09-09 15_58_43.810,0.02,PI595734,1.5,NA,1.5
2769_LeafPhotoA_2025-09-09 15_55_06.978,0.04,PI576427,1.5,1.5,1.5
2769_LeafPhotoA_2025-09-09 15_55_52.935,0.23,PI576427,3,NA,3
2769_LeafPhotoA_2025-09-09 15_56_26.438,0,PI576427,1.5,NA,1.5
2770_LeafPhotoA_2025-09-09 15_52_45.121,0.04,PI533837,2,NA,2
2770_LeafPhotoA_2025-09-09 15_53_28.477,0.22,PI533837,2,NA,2
2771_LeafPhotoA_2025-09-09 15_49_38.813,0.16,PI533745,2,NA,2
2771_LeafPhotoA_2025-09-09 15_51_03.374,0.45,PI533745,2,NA,2
2772_LeafPhotoA_2025-09-09 15_46_47.714,0.01,PI533963,2.5,NA,2.5
2772_LeafPhotoA_2025-09-09 15_47_32.015,0.11,PI533963,1,1,1
2772_LeafPhotoA_2025-09-09 15_48_17.570,0.11,PI533963,2.5,NA,2.5
2773_LeafPhotoA_2025-09-09 15_43_29.210,0.74,PI533912,3,NA,3
2773_LeafPhotoA_2025-09-09 15_44_14.042,0.15,PI533912,3,NA,3
2773_LeafPhotoA_2025-09-09 15_46_08.156,0.33,PI533912,1.5,NA,1.5
2774_LeafPhotoA_2025-09-09 15_41_10.070,0.5,PI533918,2.5,NA,2.5
2774_LeafPhotoA_2025-09-09 15_41_52.499,0.1,PI533918,1.5,NA,1.5
2774_LeafPhotoA_2025-09-09 15_42_38.012,0.01,PI533918,2,NA,2
2775_LeafPhotoA_2025-09-09 15_37_14.819,0.09,PI656086,2,NA,2
2775_LeafPhotoA_2025-09-09 15_39_08.142,0.03,PI656086,1,1,1
2775_LeafPhotoA_2025-09-09 15_39_34.640,0.03,PI656086,2,NA,2
2776_LeafPhotoA_2025-09-09 15_34_21.815,0,NA,1.5,NA,1.5
2776_LeafPhotoA_2025-09-09 15_35_07.675,0,NA,1,NA,1
2776_LeafPhotoA_2025-09-09 15_36_01.695,0,NA,1,NA,1
2777_LeafPhotoA_2025-09-09 15_31_37.159,2.8,PI576330,3,NA,3
2777_LeafPhotoA_2025-09-09 15_32_31.895,0.16,PI576330,2,NA,2
2777_LeafPhotoA_2025-09-09 15_33_43.354,0.33,PI576330,2.5,NA,2.5
2778_LeafPhotoA_2025-09-09 15_29_04.288,0,PI656006,1,NA,1
2778_LeafPhotoA_2025-09-09 15_29_44.527,0,PI656006,1,NA,1
2778_LeafPhotoA_2025-09-09 15_30_30.057,0,PI656006,1.5,NA,1.5
2779_LeafPhotoA_2025-09-09 15_27_20.390,0,PI534001,2,NA,2
2780_LeafPhotoA_2025-09-09 15_22_26.462,0.03,PI564165,2.5,NA,2.5
2780_LeafPhotoA_2025-09-09 15_23_15.576,1.12,PI564165,2,NA,2
2780_LeafPhotoA_2025-09-09 15_24_22.621,0.02,PI564165,2.5,NA,2.5
2781_LeafPhotoA_2025-09-09 15_19_17.469,1.24,PI576368,1.5,NA,1.5
2781_LeafPhotoA_2025-09-09 15_20_34.801,0.25,PI576368,2,NA,2
2781_LeafPhotoA_2025-09-09 15_21_33.927,1.58,PI576368,3.5,NA,3.5
2782_LeafPhotoA_2025-09-09 15_16_14.231,0.12,PI533946,2,NA,2
2782_LeafPhotoA_2025-09-09 15_17_02.280,0,PI533946,2,NA,2
2782_LeafPhotoA_2025-09-09 15_17_38.821,0.02,PI533946,1,NA,1
2783_LeafPhotoA_2025-09-09 15_13_00.053,0.08,PI533869,2,NA,2
2783_LeafPhotoA_2025-09-09 15_14_29.872,0.04,PI533869,1.5,1,1.25
2784_LeafPhotoA_2025-09-09 15_11_18.976,6.68,SC0847,3.5,NA,3.5
2784_LeafPhotoA_2025-09-09 15_12_11.468,4.05,SC0847,2.5,2,2.25
2785_LeafPhotoA_2025-09-09 15_05_44.586,0.08,PI534054,1.5,NA,1.5
2785_LeafPhotoA_2025-09-09 15_06_37.895,0.06,PI534054,2,NA,2
2785_LeafPhotoA_2025-09-09 15_07_48.541,1.41,PI534054,2.5,NA,2.5
2787_LeafPhotoA_2025-09-09 11_36_58.902,0.64,PI534118,3,NA,3
2787_LeafPhotoA_2025-09-09 11_37_29.182,0.31,PI534118,2,NA,2
2787_LeafPhotoA_2025-09-09 11_37_59.982,0.87,PI534118,2.5,NA,2.5
2788_LeafPhotoA_2025-09-09 11_34_40.611,3.01,PI656040,3.5,NA,3.5
2788_LeafPhotoA_2025-09-09 11_35_19.113,0.57,PI656040,2.5,NA,2.5
2788_LeafPhotoA_2025-09-09 11_35_53.537,0.08,PI656040,2.5,NA,2.5
2789_LeafPhotoA_2025-09-09 11_32_09.812,0.46,PI534147,2,NA,2
2789_LeafPhotoA_2025-09-09 11_32_54.900,7.76,PI534147,3,3,3
2789_LeafPhotoA_2025-09-09 11_33_29.860,0.57,PI534147,3,NA,3
2790_LeafPhotoA_2025-09-09 11_28_37.397,0.09,PI597979,2.5,NA,2.5
2790_LeafPhotoA_2025-09-09 11_29_13.511,0.33,PI597979,2.5,NA,2.5
2790_LeafPhotoA_2025-09-09 11_29_36.154,0.1,PI597979,2.5,NA,2.5
2791_LeafPhotoA_2025-09-09 11_24_06.766,0.1,PI533771,3.5,NA,3.5
2791_LeafPhotoA_2025-09-09 11_24_33.408,0.32,PI533771,2.5,3,2.75
2791_LeafPhotoA_2025-09-09 11_25_15.281,0.01,PI533771,3,NA,3
2792_LeafPhotoA_2025-09-09 11_21_24.578,0.09,PI533858,1.5,1,1.25
2792_LeafPhotoA_2025-09-09 11_22_20.588,0.02,PI533858,2,NA,2
2792_LeafPhotoA_2025-09-09 11_23_03.034,0.01,PI533858,1.5,1.5,1.5
2793_LeafPhotoA_2025-09-09 11_17_23.061,0.15,PI656027,2,NA,2
2793_LeafPhotoA_2025-09-09 11_18_40.595,0.22,PI656027,2,NA,2
2793_LeafPhotoA_2025-09-09 11_19_19.936,0.11,PI656027,1.5,NA,1.5
2794_LeafPhotoA_2025-09-09 11_14_44.812,0.05,PI534136,1.5,1,1.25
2794_LeafPhotoA_2025-09-09 11_15_18.380,0,PI534136,1.5,NA,1.5
2794_LeafPhotoA_2025-09-09 11_16_08.016,0.03,PI534136,2,NA,2
2795_LeafPhotoA_2025-09-09 11_12_26.633,0.02,NA,1,NA,1
2795_LeafPhotoA_2025-09-09 11_13_07.307,0,NA,1.5,NA,1.5
2795_LeafPhotoA_2025-09-09 11_13_55.902,0.14,NA,2,NA,2
2796_LeafPhotoA_2025-09-09 11_08_23.415,0.19,SC0150,2,NA,2
2796_LeafPhotoA_2025-09-09 11_09_54.572,0.01,SC0150,1.5,1.5,1.5
2796_LeafPhotoA_2025-09-09 11_10_28.008,0.01,SC0150,2,NA,2
2797_LeafPhotoA_2025-09-09 11_03_59.681,0.73,PI576337,3.5,NA,3.5
2797_LeafPhotoA_2025-09-09 11_04_47.139,0.02,PI576337,2.5,NA,2.5
2797_LeafPhotoA_2025-09-09 11_05_20.233,0.09,PI576337,3,NA,3
2798_LeafPhotoA_2025-09-09 11_00_47.109,0.06,SC1119,2,NA,2
2798_LeafPhotoA_2025-09-09 11_01_30.478,0.66,SC1119,2,NA,2
2798_LeafPhotoA_2025-09-09 11_02_03.304,0.31,SC1119,2,NA,2
2799_LeafPhotoA_2025-09-09 10_58_49.184,0.02,PI534039,2,NA,2
2799_LeafPhotoA_2025-09-09 10_59_24.009,0.06,PI534039,2.5,NA,2.5
2799_LeafPhotoA_2025-09-09 11_00_03.992,0.22,PI534039,2.5,NA,2.5
2800_LeafPhotoA_2025-09-09 10_56_35.461,0.04,NA,2,NA,2
2800_LeafPhotoA_2025-09-09 10_57_07.937,0,NA,1,NA,1
2800_LeafPhotoA_2025-09-09 10_57_47.642,0.04,NA,1,NA,1
2801_LeafPhotoA_2025-09-09 10_07_28.673,0.12,PI533986,2.5,NA,2.5
2801_LeafPhotoA_2025-09-09 10_08_13.653,0.08,PI533986,2.5,NA,2.5
2801_LeafPhotoA_2025-09-09 10_08_16.405,0.08,PI533986,1.5,NA,1.5
2801_LeafPhotoA_2025-09-09 10_08_49.510,2.65,PI533986,3,NA,3
2802_LeafPhotoA_2025-09-09 10_09_17.916,0.77,PI656012,2,NA,2
2802_LeafPhotoA_2025-09-09 10_10_00.248,1.46,PI656012,3.5,NA,3.5
2802_LeafPhotoA_2025-09-09 10_10_24.476,1.21,PI656012,1.5,3,2.25
2803_LeafPhotoA_2025-09-09 10_10_57.181,0,PI656016,1,NA,1
2803_LeafPhotoA_2025-09-09 10_11_12.451,0.22,PI656016,2.5,NA,2.5
2803_LeafPhotoA_2025-09-09 10_11_32.298,0.07,PI656016,2,NA,2
2805_LeafPhotoA_2025-09-09 10_12_29.804,0.09,SC0631,1.5,1.5,1.5
2805_LeafPhotoA_2025-09-09 10_12_57.980,0.09,SC0631,1.5,NA,1.5
2805_LeafPhotoA_2025-09-09 10_13_28.235,0.07,SC0631,2,NA,2
2806_LeafPhotoA_2025-09-09 10_14_07.822,0.24,NA,2.5,NA,2.5
2806_LeafPhotoA_2025-09-09 10_14_28.933,0.15,NA,1.5,NA,1.5
2806_LeafPhotoA_2025-09-09 10_14_53.350,0.04,NA,2.5,NA,2.5
2807_LeafPhotoA_2025-09-09 10_15_13.179,0.01,PI597957,2.5,NA,2.5
2807_LeafPhotoA_2025-09-09 10_15_33.932,2.35,PI597957,3,NA,3
2807_LeafPhotoA_2025-09-09 10_15_57.305,0.71,PI597957,2,NA,2
2808_LeafPhotoA_2025-09-09 10_16_50.324,0.18,PI655994,2,NA,2
2809_LeafPhotoA_2025-09-09 10_18_24.611,0,PI598069,1,NA,1
2809_LeafPhotoA_2025-09-09 10_18_44.946,0,PI598069,1,NA,1
2809_LeafPhotoA_2025-09-09 10_19_02.584,0,PI598069,1,NA,1
2810_LeafPhotoA_2025-09-09 10_19_57.877,0.58,PI655972,2.5,NA,2.5
2810_LeafPhotoA_2025-09-09 10_20_27.932,1.02,PI655972,2,NA,2
2810_LeafPhotoA_2025-09-09 10_20_53.087,0.2,PI655972,2,NA,2
2811_LeafPhotoA_2025-09-09 10_21_27.594,0,PI656044,1,NA,1
2811_LeafPhotoA_2025-09-09 10_21_52.940,0,PI656044,1,NA,1
2811_LeafPhotoA_2025-09-09 10_22_16.773,0,PI656044,1,NA,1
2812_LeafPhotoA_2025-09-09 10_22_55.766,4.75,PI533978,3,NA,3
2812_LeafPhotoA_2025-09-09 10_23_14.511,1.41,PI533978,3,NA,3
2812_LeafPhotoA_2025-09-09 10_23_49.001,0.63,PI533978,2,NA,2
2813_LeafPhotoA_2025-09-09 10_24_11.025,0.15,PI533752,1.5,NA,1.5
2813_LeafPhotoA_2025-09-09 10_24_25.691,0.04,PI533752,2,NA,2
2813_LeafPhotoA_2025-09-09 10_24_50.048,0.49,PI533752,2.5,NA,2.5
2814_LeafPhotoA_2025-09-09 10_25_25.625,34.57,PI597950,4.5,NA,4.5
2814_LeafPhotoA_2025-09-09 10_25_44.101,6.21,PI597950,3,3.5,3.25
2815_LeafPhotoA_2025-09-09 10_26_56.411,0.09,NA,2,NA,2
2815_LeafPhotoA_2025-09-09 10_27_13.250,0.15,NA,2.5,NA,2.5
2815_LeafPhotoA_2025-09-09 10_27_33.982,0.12,NA,2,NA,2
2816_LeafPhotoA_2025-09-09 10_27_56.787,0.24,PI533820,2.5,NA,2.5
2816_LeafPhotoA_2025-09-09 10_28_13.960,0.02,PI533820,2,NA,2
2816_LeafPhotoA_2025-09-09 10_28_34.319,0.04,PI533820,2.5,NA,2.5
2817_LeafPhotoA_2025-09-09 10_29_12.059,0.51,PI534115,3,NA,3
2817_LeafPhotoA_2025-09-09 10_29_25.768,0.02,PI534115,1,1,1
2817_LeafPhotoA_2025-09-09 10_29_27.945,0.03,PI534115,1,NA,1
2817_LeafPhotoA_2025-09-09 10_29_42.079,0.02,PI534115,1.5,NA,1.5
2818_LeafPhotoA_2025-09-09 10_30_07.956,0.56,PI656054,2,NA,2
2818_LeafPhotoA_2025-09-09 10_30_23.950,0.11,PI656054,1.5,NA,1.5
2818_LeafPhotoA_2025-09-09 10_30_50.378,0.1,PI656054,1,NA,1
2819_LeafPhotoA_2025-09-09 10_31_41.756,0.05,PI655983,2,2.5,2.25
2819_LeafPhotoA_2025-09-09 10_31_56.479,1.38,PI655983,3,NA,3
2819_LeafPhotoA_2025-09-09 10_32_15.407,5.17,PI655983,3.5,NA,3.5
2820_LeafPhotoA_2025-09-09 10_32_42.261,1.21,PI533878,2.5,NA,2.5
2820_LeafPhotoA_2025-09-09 10_33_04.221,0.61,PI533878,3,NA,3
2820_LeafPhotoA_2025-09-09 10_33_28.800,0.06,PI533878,2,NA,2
2820_LeafPhotoA_2025-09-09 10_33_31.424,0.07,PI533878,2.5,NA,2.5
2821_LeafPhotoA_2025-09-09 10_34_08.388,0.07,PI655971,3,NA,3
2821_LeafPhotoA_2025-09-09 10_34_27.626,0.02,PI655971,2,NA,2
2821_LeafPhotoA_2025-09-09 10_34_49.622,0.25,PI655971,2,NA,2
2822_LeafPhotoA_2025-09-09 10_35_15.302,0.08,PI655975,2.5,NA,2.5
2822_LeafPhotoA_2025-09-09 10_35_16.906,0.08,PI655975,1,NA,1
2822_LeafPhotoA_2025-09-09 10_35_31.815,0.01,PI655975,1,1,1
2822_LeafPhotoA_2025-09-09 10_35_32.479,0.01,PI655975,1,NA,1
2822_LeafPhotoA_2025-09-09 10_35_34.346,0.01,PI655975,2,NA,2
2822_LeafPhotoA_2025-09-09 10_36_00.143,0.01,PI655975,1,NA,1
2823_LeafPhotoA_2025-09-09 10_36_28.299,0.12,PI656056,2,NA,2
2823_LeafPhotoA_2025-09-09 10_36_54.593,0.04,PI656056,2,NA,2
2823_LeafPhotoA_2025-09-09 10_37_18.413,0.08,PI656056,1.5,NA,1.5
2824_LeafPhotoA_2025-09-09 10_37_53.818,9.12,PI576331,4,NA,4
2824_LeafPhotoA_2025-09-09 10_38_33.539,3.18,PI576331,3,NA,3
2824_LeafPhotoA_2025-09-09 10_39_10.209,1.13,PI576331,2.5,NA,2.5
2825_LeafPhotoA_2025-09-09 10_39_43.098,0.34,PI533928,1.5,1.5,1.5
2825_LeafPhotoA_2025-09-09 10_40_26.007,2.12,PI533928,2.5,NA,2.5
2825_LeafPhotoA_2025-09-09 10_41_01.791,0.03,PI533928,1.5,NA,1.5
2826_LeafPhotoA_2025-09-09 10_41_32.330,0.08,PI597971,1.5,1.5,1.5
2826_LeafPhotoA_2025-09-09 10_41_51.874,0.09,PI597971,2,NA,2
2826_LeafPhotoA_2025-09-09 10_42_31.280,0.5,PI597971,2,2,2
2827_LeafPhotoA_2025-09-09 10_43_11.100,0.04,PI534036,1.5,NA,1.5
2827_LeafPhotoA_2025-09-09 10_43_35.236,0.08,PI534036,2,NA,2
2827_LeafPhotoA_2025-09-09 10_43_49.887,0.15,PI534036,2.5,NA,2.5
2828_LeafPhotoA_2025-09-09 10_44_34.263,0.06,PI533965,1.5,NA,1.5
2828_LeafPhotoA_2025-09-09 10_44_50.138,0.01,PI533965,1.5,NA,1.5
2828_LeafPhotoA_2025-09-09 10_45_10.386,0,PI533965,1,NA,1
2829_LeafPhotoA_2025-09-09 10_45_35.882,0.01,PI533921,2,NA,2
2829_LeafPhotoA_2025-09-09 10_45_51.800,0.11,PI533921,2.5,NA,2.5
2829_LeafPhotoA_2025-09-09 10_46_21.438,0.15,PI533921,2.5,NA,2.5
2830_LeafPhotoA_2025-09-09 10_46_44.993,0.02,PI533853,1.5,1.5,1.5
2830_LeafPhotoA_2025-09-09 10_46_57.219,0.16,PI533853,2,NA,2
2830_LeafPhotoA_2025-09-09 10_47_11.599,1.03,PI533853,2.5,NA,2.5
2831_LeafPhotoA_2025-09-09 10_47_36.937,0.53,PI595719,3.5,NA,3.5
2831_LeafPhotoA_2025-09-09 10_48_02.713,0.11,PI595719,3.5,NA,3.5
2831_LeafPhotoA_2025-09-09 10_48_28.918,0.15,PI595719,1.5,2.5,2
2832_LeafPhotoA_2025-09-09 10_48_51.187,4.32,PI533790,3,NA,3
2832_LeafPhotoA_2025-09-09 10_49_08.753,1.45,PI533790,3.5,NA,3.5
2832_LeafPhotoA_2025-09-09 10_49_50.291,2.61,PI533790,3.5,NA,3.5
2833_LeafPhotoA_2025-09-09 10_50_33.812,0.22,PI533907,1.5,1,1.25
2833_LeafPhotoA_2025-09-09 10_51_02.314,0.08,PI533907,1,1,1
2833_LeafPhotoA_2025-09-09 10_52_46.491,1.87,PI533907,3,NA,3
2833_LeafPhotoA_2025-09-09 10_55_45.835,0.07,PI533907,2,1,1.5
2833_LeafPhotoA_2025-09-09 10_55_47.381,0.07,PI533907,1.5,NA,1.5
2834_LeafPhotoA_2025-09-09 10_57_48.809,4.6,PI533805,3,NA,3
2834_LeafPhotoA_2025-09-09 10_58_05.266,0.58,PI533805,2.5,NA,2.5
2834_LeafPhotoA_2025-09-09 10_58_21.581,9.09,PI533805,3.5,4,3.75
2835_LeafPhotoA_2025-09-09 10_58_38.330,1.05,PI534066,3,NA,3
2835_LeafPhotoA_2025-09-09 10_58_57.226,0.76,PI534066,3,NA,3
2835_LeafPhotoA_2025-09-09 10_59_12.275,2.46,PI534066,2,3,2.5
2836_LeafPhotoA_2025-09-09 10_59_32.833,4.53,SC0871,3,NA,3
2836_LeafPhotoA_2025-09-09 10_59_48.765,14.81,SC0871,4,NA,4
2836_LeafPhotoA_2025-09-09 11_00_18.130,14.3,SC0871,3.5,NA,3.5
2837_LeafPhotoA_2025-09-09 11_00_43.918,0.03,PI533985,2.5,NA,2.5
2837_LeafPhotoA_2025-09-09 11_00_45.073,0.03,PI533985,3,NA,3
2837_LeafPhotoA_2025-09-09 11_01_03.664,0.51,PI533985,3,NA,3
2837_LeafPhotoA_2025-09-09 11_01_19.106,0.32,PI533985,3,NA,3
2838_LeafPhotoA_2025-09-09 11_01_42.500,0.23,PI576341,2,NA,2
2838_LeafPhotoA_2025-09-09 11_02_19.761,0.78,PI576341,2,NA,2
2838_LeafPhotoA_2025-09-09 11_02_35.747,0.49,PI576341,2.5,NA,2.5
2839_LeafPhotoA_2025-09-09 11_03_04.637,0.11,NA,2.5,NA,2.5
2839_LeafPhotoA_2025-09-09 11_03_31.822,0.11,NA,2.5,NA,2.5
2839_LeafPhotoA_2025-09-09 11_03_57.990,0.27,NA,3,NA,3
2840_LeafPhotoA_2025-09-09 11_04_30.965,0.25,PI534154,2.5,NA,2.5
2840_LeafPhotoA_2025-09-09 11_04_51.346,0.02,PI534154,1,NA,1
2840_LeafPhotoA_2025-09-09 11_05_14.333,0.14,PI534154,2,NA,2
2841_LeafPhotoA_2025-09-09 11_05_42.082,0.18,SC0314,1.5,NA,1.5
2841_LeafPhotoA_2025-09-09 11_06_07.430,0.62,SC0314,3,NA,3
2841_LeafPhotoA_2025-09-09 11_06_19.779,0.23,SC0314,2,NA,2
2842_LeafPhotoA_2025-09-09 11_06_43.650,0.4,PI595699,2,NA,2
2842_LeafPhotoA_2025-09-09 11_06_58.814,0.23,PI595699,2,NA,2
2842_LeafPhotoA_2025-09-09 11_07_18.943,0.47,PI595699,2.5,NA,2.5
2843_LeafPhotoA_2025-09-09 11_07_54.202,1.01,PI576367,2,2.5,2.25
2843_LeafPhotoA_2025-09-09 11_08_14.433,7.59,PI576367,3.5,NA,3.5
2843_LeafPhotoA_2025-09-09 11_08_30.175,0.07,PI576367,2.5,NA,2.5
2844_LeafPhotoA_2025-09-09 11_13_04.531,0.05,PI534006,3,NA,3
2844_LeafPhotoA_2025-09-09 11_13_34.394,0.06,PI534006,2,3,2.5
2844_LeafPhotoA_2025-09-09 11_13_51.387,0.08,PI534006,2,NA,2
2845_LeafPhotoA_2025-09-09 11_14_17.685,0.06,PI656117,1,NA,1
2845_LeafPhotoA_2025-09-09 11_15_22.989,0.02,PI656117,1.5,NA,1.5
2845_LeafPhotoA_2025-09-09 11_15_58.910,0.06,PI656117,1,NA,1
2846_LeafPhotoA_2025-09-09 11_16_29.461,0.12,PI533988,1,NA,1
2846_LeafPhotoA_2025-09-09 11_16_30.193,0.12,PI533988,1,NA,1
2846_LeafPhotoA_2025-09-09 11_16_50.935,0,PI533988,1.5,NA,1.5
2846_LeafPhotoA_2025-09-09 11_16_52.182,0,PI533988,1.5,NA,1.5
2846_LeafPhotoA_2025-09-09 11_17_12.295,0.23,PI533988,2.5,NA,2.5
2847_LeafPhotoA_2025-09-09 11_17_36.980,0.57,PI533756,1.5,NA,1.5
2847_LeafPhotoA_2025-09-09 11_18_26.579,0.46,PI533756,2.5,NA,2.5
2848_LeafPhotoA_2025-09-09 11_18_47.375,0.17,SC0458,2,NA,2
2848_LeafPhotoA_2025-09-09 11_18_50.031,0.16,SC0458,2.5,NA,2.5
2848_LeafPhotoA_2025-09-09 11_19_03.958,0.05,SC0458,1.5,NA,1.5
2848_LeafPhotoA_2025-09-09 11_19_25.339,0.08,SC0458,1.5,NA,1.5
2849_LeafPhotoA_2025-09-09 11_20_03.180,0.09,PI533936,1.5,NA,1.5
2849_LeafPhotoA_2025-09-09 11_20_05.317,0.09,PI533936,2,NA,2
2849_LeafPhotoA_2025-09-09 11_20_32.210,0.02,PI533936,1.5,2.5,2
2850_LeafPhotoA_2025-09-09 11_20_57.594,5.8,PI576344,3.5,3.5,3.5
2850_LeafPhotoA_2025-09-09 11_21_12.569,1.45,PI576344,3.5,NA,3.5
2850_LeafPhotoA_2025-09-09 11_21_37.450,6.2,PI576344,3,NA,3
2852_LeafPhotoA_2025-09-09 15_03_30.678,0.01,PI655999,1.5,NA,1.5
2852_LeafPhotoA_2025-09-09 15_03_44.065,0.1,PI655999,1.5,1.5,1.5
2852_LeafPhotoA_2025-09-09 15_03_56.830,0,PI655999,1,NA,1
2853_LeafPhotoA_2025-09-09 15_02_42.867,0.04,PI656002,2,NA,2
2853_LeafPhotoA_2025-09-09 15_02_56.940,0.05,PI656002,1.5,NA,1.5
2853_LeafPhotoA_2025-09-09 15_03_12.660,0.14,PI656002,2,NA,2
2854_LeafPhotoA_2025-09-09 15_01_54.120,0.21,PI576339,1.5,NA,1.5
2854_LeafPhotoA_2025-09-09 15_02_12.395,0.06,PI576339,1,NA,1
2854_LeafPhotoA_2025-09-09 15_02_28.031,2,PI576339,1.5,NA,1.5
2855_LeafPhotoA_2025-09-09 15_00_51.775,0.01,PI533923,2,NA,2
2855_LeafPhotoA_2025-09-09 15_01_16.505,0.04,PI533923,3,NA,3
2855_LeafPhotoA_2025-09-09 15_01_32.569,0.04,PI533923,2.5,NA,2.5
2858_LeafPhotoA_2025-09-09 14_57_55.895,0,PI534112,1,NA,1
2858_LeafPhotoA_2025-09-09 14_58_17.179,0,PI534112,2,NA,2
2858_LeafPhotoA_2025-09-09 15_00_14.634,0.01,PI534112,1,NA,1
2860_LeafPhotoA_2025-09-09 14_56_33.247,0.14,NA,1.5,1,1.25
2860_LeafPhotoA_2025-09-09 14_56_58.266,0.83,NA,1,NA,1
2860_LeafPhotoA_2025-09-09 14_57_27.737,0,NA,1,NA,1
2861_LeafPhotoA_2025-09-09 14_55_15.426,0.01,SC0092,1,NA,1
2861_LeafPhotoA_2025-09-09 14_55_29.768,0.01,SC0092,2,NA,2
2861_LeafPhotoA_2025-09-09 14_56_05.273,0,SC0092,2,NA,2
2862_LeafPhotoA_2025-09-09 14_54_22.638,0.02,PI595728,2.5,NA,2.5
2862_LeafPhotoA_2025-09-09 14_54_36.677,0.01,PI595728,1.5,2,1.75
2862_LeafPhotoA_2025-09-09 14_54_57.602,0.04,PI595728,2.5,NA,2.5
2863_LeafPhotoA_2025-09-09 14_53_23.187,1.57,PI534083,3,NA,3
2863_LeafPhotoA_2025-09-09 14_53_39.925,0.24,PI534083,1,2,1.5
2863_LeafPhotoA_2025-09-09 14_53_58.289,0.88,PI534083,3,NA,3
2864_LeafPhotoA_2025-09-09 14_52_22.635,0.05,PI534125,2,NA,2
2864_LeafPhotoA_2025-09-09 14_52_43.386,0.25,PI534125,2,NA,2
2864_LeafPhotoA_2025-09-09 14_53_07.855,0.01,PI534125,2,NA,2
2866_LeafPhotoA_2025-09-09 14_51_12.802,0.08,SC0556,2,NA,2
2866_LeafPhotoA_2025-09-09 14_51_30.250,0.24,SC0556,2.5,NA,2.5
2866_LeafPhotoA_2025-09-09 14_51_42.101,0.03,SC0556,1.5,1,1.25
2867_LeafPhotoA_2025-09-09 14_50_15.954,0.03,PI540816,2.5,NA,2.5
2867_LeafPhotoA_2025-09-09 14_50_34.297,0.01,PI540816,1.5,1.5,1.5
2867_LeafPhotoA_2025-09-09 14_50_50.648,0.37,PI540816,2.5,NA,2.5
2868_LeafPhotoA_2025-09-09 14_49_22.419,0.01,PI533964,2,NA,2
2868_LeafPhotoA_2025-09-09 14_49_37.155,0.01,PI533964,1,NA,1
2868_LeafPhotoA_2025-09-09 14_49_55.962,0,PI533964,1.5,NA,1.5
2869_LeafPhotoA_2025-09-09 14_48_30.620,0.03,NA,1,NA,1
