hotspot,response_embedding,predictor_embedding,n,raw_spearman_r,raw_spearman_p,partial_r,partial_p,pct_of_raw_removed_by_covariates,response_R2_by_covariates,predictor_R2_by_covariates
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_mean_884,891,0.1674556315408837,4.981928096611066e-07,0.0865153703175158,0.009775483078503532,0.4833534738639508,0.20752604880287184,0.06139705871524159
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_mean_95,891,-0.1707941001184312,2.917322092326471e-07,-0.1570392255236789,2.4743039714872535e-06,0.0805348345476481,0.20752604880287184,0.07266542514196639
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_1,891,0.19394297351167405,5.330848965385569e-09,0.12504361171810252,0.0001825900122976847,0.3552557772319823,0.20752604880287184,0.11816622347740302
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_166,891,0.46222423085425046,2.299840792131112e-48,0.36148966165060276,6.801596743533247e-29,0.21793441901017852,0.20752604880287184,0.1455951004035353
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_186,891,0.16689448693277986,5.44522790460987e-07,0.15919472254312916,1.7906634296190793e-06,0.04613552269555754,0.20752604880287184,0.06447104028176553
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_195,891,0.1365275841670259,4.337308016083727e-05,0.12991342788835086,0.00010069343052691259,0.04844556738500094,0.20752604880287184,0.06032436437429456
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_248,891,-0.30139034998207664,3.630195297578608e-20,-0.15226792365209846,4.985283335291481e-06,0.4947816887264185,0.20752604880287184,0.17208917327659468
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_275,891,-0.27132075529314403,1.6857401721115415e-16,-0.1204102016522176,0.00031545366794959764,0.5562071853952995,0.20752604880287184,0.1742465305940195
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_33,891,0.3163406117404202,3.701840574077009e-22,0.23234578436858924,2.1869259530087886e-12,0.2655202154086831,0.20752604880287184,0.10030507109338971
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_362,891,0.27089202092981,1.8875296802276527e-16,0.11572410753253742,0.0005379604283704565,0.5728035579072212,0.20752604880287184,0.16904910224141778
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_388,891,0.20617221746359649,5.218638221580392e-10,0.1251239660726325,0.0001808365568742386,0.39310947123743556,0.20752604880287184,0.06456133734153058
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_401,891,0.07193983468483392,0.031781745389571826,0.11561445563535613,0.0005445962527133943,-0.607099267629114,0.20752604880287184,0.025854078682020054
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_406,891,-0.018653931532452213,0.5781564795224442,0.09274712551853215,0.0055961024539630646,-3.9719880957630904,0.20752604880287184,0.17689203427394617
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_41,891,0.3755196953665236,3.2091881948037422e-31,0.292531380235896,4.858950875344876e-19,0.22099590555330895,0.20752604880287184,0.12922147350032398
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_447,891,-0.20381784286152702,8.256982025667198e-10,-0.12224142138506439,0.0002547243636897467,0.4002418057769619,0.20752604880287184,0.0778053904950805
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_465,891,0.3915171771119773,5.140600496317232e-34,0.342600361905662,6.11671307129747e-26,0.12494168344579337,0.20752604880287184,0.06640836257633775
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_595,891,-0.19493851872548904,4.4362469739732916e-09,-0.07743794726441695,0.020793082523660442,0.6027570755605027,0.20752604880287184,0.11816365026211384
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_615,891,0.16947434065890257,3.6091571287049585e-07,0.07904571674620516,0.018281543144681566,0.5335829811233855,0.20752604880287184,0.09073936195174026
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_618,891,0.13142671063263595,8.333219976223238e-05,0.0492059223060855,0.14221144296082308,0.6256018120728446,0.20752604880287184,0.06330458088555868
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_643,891,0.23500550253208083,1.2057541734721982e-12,0.1866084177110484,2.0030732779130362e-08,0.20594021969517795,0.20752604880287184,0.06521576037594434
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_720,891,0.3612402725971527,7.463217557832338e-29,0.21731406006357673,5.5217652076733655e-11,0.39842238933885243,0.20752604880287184,0.19675982803810566
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_725,891,-0.16273032469434945,1.0437554979392836e-06,-0.15578592649879897,2.980243312437094e-06,0.042674272349630615,0.20752604880287184,0.054665929879653574
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_732,891,-0.2894591605580672,1.1697922108000341e-18,-0.19515848078649883,4.2592380066716625e-09,0.3257823300176782,0.20752604880287184,0.0939068819609058
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_750,891,0.17823696395268923,8.51887828141918e-08,0.10044897645519885,0.002684325768502075,0.436430164497967,0.20752604880287184,0.0844555049120358
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_76,891,0.2119517507586233,1.653006415981792e-10,0.19907354212169323,2.0471428427089212e-09,0.06076009559173745,0.20752604880287184,0.06534683819803289
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_78,891,0.03238581546134325,0.33424407794267386,0.01674661488790559,0.6176290512883741,0.4829027878610965,0.20752604880287184,0.05242014417030949
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_80,891,-0.37345402768892455,7.180177982466643e-31,-0.25397720548217945,1.3925883892044082e-14,0.3199237746774699,0.20752604880287184,0.180315258156308
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_86,891,0.30983294933514105,2.8144174020799314e-21,0.19356253540950336,5.717065082090848e-09,0.3752680732476582,0.20752604880287184,0.16314904734304236
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_875,891,-0.3094918720806764,3.1257865506130105e-21,-0.33312402756372617,1.562916858176341e-24,-0.07635791959308547,0.20752604880287184,0.0436268689606637
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_908,891,0.06780715911063066,0.043021000733628474,-0.04122132744880768,0.21898324049157628,0.392080010584825,0.20752604880287184,0.09563514630657799
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_913,891,0.15690284888148542,2.525083086735299e-06,0.01936570059402195,0.5637357949838677,0.8765752136938598,0.20752604880287184,0.1191312913545658
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_935,891,0.21183718748086158,1.6916550365196307e-10,0.1282488791319391,0.00012370311469116557,0.39458751007291515,0.20752604880287184,0.08765407974684591
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_969,891,-0.015602151068468396,0.6418649652740361,-0.11078687162272297,0.0009246421659356823,-6.100743425476812,0.20752604880287184,0.120172468145335
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_972,891,0.02089842514087992,0.5332829233955148,0.0051877262827340846,0.8771088154526864,0.751764726396237,0.20752604880287184,0.05689992072722061
6:52281164:T:C,dino2:embedding_mean_86,dino2:embedding_std_996,891,0.429838788618453,2.280367828751966e-41,0.29325845371632897,3.940542483973929e-19,0.3177478127116158,0.20752604880287184,0.2259442020689849
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_mean_282,891,-0.1362243044814718,4.51196060206991e-05,-0.20600362770862324,5.393926973865598e-10,-0.5122384253879035,0.20752604880287184,0.13227403696330398
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_mean_286,891,0.18555873306213405,2.4106126117112878e-08,0.2200467537670703,3.1230015440977546e-11,-0.1858604019105261,0.20752604880287184,0.10642360816908636
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_mean_292,891,0.06975841619364569,0.037353809506831044,0.19645595992518844,3.3466038962152885e-09,-1.8162330890632186,0.20752604880287184,0.16250015010296937
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_mean_387,891,0.00011167926218059738,0.99734392369639,-0.12697361070733623,0.00014458822577520134,-1135.9488679286424,0.20752604880287184,0.16862214631194095
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_mean_473,891,0.15414642554260632,3.7931260124158763e-06,0.22565255789943126,9.474688742778131e-12,-0.46388446637746084,0.20752604880287184,0.09335306996345183
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_mean_648,891,-0.15901885111337422,1.8388349772444277e-06,-0.010586027269410707,0.7523409262453638,0.9334291048181245,0.20752604880287184,0.17784681312082784
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_mean_900,891,0.2837107746313168,5.882434898154325e-18,0.2372518850326955,7.250896456274099e-13,0.16375440678625885,0.20752604880287184,0.08880627650742301
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_150,891,-0.23526167097487696,1.1381164213442734e-12,-0.11733006063644519,0.00044900126708710225,0.5012784694155531,0.20752604880287184,0.12485241458667762
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_16,891,0.21911432220798874,3.796578037371842e-11,0.12499718754414983,0.00018361031892870008,0.4295343805709816,0.20752604880287184,0.07759767686563235
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_175,891,-0.0034338446692958706,0.9184745988791378,0.031308304272325393,0.3505835541592655,-8.117565669837168,0.20752604880287184,0.11621527782141328
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_356,891,0.012703189500690382,0.7049341310315418,0.06646529741165103,0.04732584441373837,-4.232173967651103,0.20752604880287184,0.09060613737021972
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_387,891,-0.10466224869409228,0.0017579765829823979,-0.03351642341673307,0.31763538279910847,0.6797658770480351,0.20752604880287184,0.16092159153165753
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_42,891,-0.01897407422675725,0.5716488649619836,0.0786431588807193,0.018884137153758158,-3.1447692225118775,0.20752604880287184,0.052245327471678205
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_453,891,0.05913239650328378,0.07770744300767747,0.10557518378053674,0.001600702476855237,-0.7854034340494531,0.20752604880287184,0.12683020806284784
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_495,891,0.09842938207930398,0.003270490278493188,-0.04510581695270989,0.1785651062887007,0.5417443856716646,0.20752604880287184,0.20306352146500128
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_562,891,0.00890914825010658,0.7905729635821072,0.07236992627877724,0.03077148679271569,-7.123102708265234,0.20752604880287184,0.1121360370359753
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_59,891,0.08089694241757524,0.015721695235871816,0.1542927767741479,3.7127084983879023e-06,-0.9072757531145834,0.20752604880287184,0.12440383690607071
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_642,891,-0.2847407074897375,4.4164266559170244e-18,-0.16078095473734955,1.4075671102500179e-06,0.4353425748120531,0.20752604880287184,0.12363681863778397
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_769,891,-0.26950273972997807,2.7189830640241463e-16,-0.0925743166979933,0.005685834932481944,0.6564995339537328,0.20752604880287184,0.34408544788738593
6:52281164:T:C,dino2:embedding_mean_86,sam3:embedding_std_827,891,-0.2805801587531824,1.395636345154967e-17,-0.16862979005787043,4.132142399455937e-07,0.3989960273484313,0.20752604880287184,0.21849323896212336
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_mean_877,891,0.3553084632794412,6.627640752289032e-28,0.37416439803326706,5.446869541311663e-31,-0.05306919677563693,0.025246912442132285,0.0774771532523918
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_mean_884,891,0.3256699780254977,1.8490242722412572e-23,0.3194876917495876,1.3630009108688286e-22,0.01898328582018105,0.025246912442132285,0.06139705871524159
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_mean_95,891,-0.20715816060200598,4.2993553482141577e-10,-0.22106787230589203,2.519106462407011e-11,-0.06714537174622581,0.025246912442132285,0.07266542514196639
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_1,891,0.12207946345095536,0.0002596183957498893,0.09585227631248555,0.00418679640709273,0.21483701186978443,0.025246912442132285,0.11816622347740302
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_166,891,-0.03591372993297717,0.28423605114940337,-0.07998592893458129,0.016939183051654517,-1.2271685253481723,0.025246912442132285,0.1455951004035353
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_186,891,0.022060140546561663,0.5107678716794136,0.021845547632359855,0.5148892032238908,0.009727631324418451,0.025246912442132285,0.06447104028176553
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_195,891,0.18216329669446008,4.35661204913124e-08,0.18763183404347775,1.6704567818528986e-08,-0.030019973552575685,0.025246912442132285,0.06032436437429456
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_248,891,-0.23217789490273993,2.2701250026410036e-12,-0.19925827026281445,1.9768514409682733e-09,0.14178621377248524,0.025246912442132285,0.17208917327659468
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_275,891,-0.2654559569257004,7.778642933928653e-16,-0.2448355592842499,1.2528432830638833e-13,0.0776791671215803,0.025246912442132285,0.1742465305940195
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_33,891,0.018398492575950123,0.5833736652334655,-0.015133052471177869,0.6519119902716275,0.1774841113364214,0.025246912442132285,0.10030507109338971
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_362,891,0.2599497943781714,3.159402560709577e-15,0.24809555147457568,5.781923771347414e-14,0.04560204762597475,0.025246912442132285,0.16904910224141778
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_388,891,0.2102982089075705,2.3045985823717905e-10,0.19542499757671303,4.053945403556107e-09,0.07072438423569505,0.025246912442132285,0.06456133734153058
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_401,891,-0.24125701345936137,2.890354608580761e-13,-0.23385655472812877,1.5608014218535285e-12,0.0306745848550396,0.025246912442132285,0.025854078682020054
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_406,891,0.043705763230124595,0.19244097709752897,0.0595217907543556,0.07576861679907967,-0.36187510193917993,0.025246912442132285,0.17689203427394617
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_41,891,0.10942270660112145,0.0010699021239417936,0.06266811171702737,0.06150720418494662,0.42728421126090943,0.025246912442132285,0.12922147350032398
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_447,891,-0.14975849762467386,7.145780880808355e-06,-0.11721207978414541,0.0004550384676170107,0.21732601726612255,0.025246912442132285,0.0778053904950805
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_465,891,0.01740203126306819,0.6039321970057613,0.0013586212190417994,0.9676965647996416,0.9219274348779524,0.025246912442132285,0.06640836257633775
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_595,891,-0.3140840052665517,7.522904915357566e-22,-0.2881394775157114,1.7005119245017222e-18,0.08260378534342161,0.025246912442132285,0.11816365026211384
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_615,891,0.3136517931197228,8.611323238577256e-22,0.2926070533368351,4.754282309191136e-19,0.06709586951047586,0.025246912442132285,0.09073936195174026
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_618,891,0.255498078821503,9.579733728956283e-15,0.24299340473453995,1.9298208172343945e-13,0.04894234095474004,0.025246912442132285,0.06330458088555868
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_643,891,0.046951044174805945,0.16143074010649971,0.01503491987456803,0.6540218480300012,0.6797745366729073,0.025246912442132285,0.06521576037594434
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_720,891,0.18536323073532723,2.494920120923332e-08,0.1623571688403061,1.105549025592463e-06,0.12411340589909425,0.025246912442132285,0.19675982803810566
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_725,891,-0.20299544037136616,9.679781325737102e-10,-0.2048808777046707,6.71653623741535e-10,-0.009288077258559513,0.025246912442132285,0.054665929879653574
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_732,891,-0.14064755310787455,2.5161840404275374e-05,-0.10390292847636484,0.0018994584607513543,0.26125320931340434,0.025246912442132285,0.0939068819609058
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_750,891,0.1673143656718,5.094852477527387e-07,0.14682413059528598,1.0807113990240797e-05,0.12246548581911476,0.025246912442132285,0.0844555049120358
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_76,891,-0.02203106288358467,0.5113253084758178,-0.027366432460458015,0.4145666281876784,-0.24217486033543678,0.025246912442132285,0.06534683819803289
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_78,891,-0.2846978035167686,4.469583979883562e-18,-0.30349527942982274,1.9339235151331073e-20,-0.06602606581735349,0.025246912442132285,0.05242014417030949
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_80,891,-0.07308651927989862,0.02914937790501094,-0.034221738070241765,0.3075526157274533,0.5317640187627056,0.025246912442132285,0.180315258156308
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_86,891,0.29751659114787044,1.1413015091001472e-19,0.2667028491496825,5.637360791782034e-16,0.10356982741467691,0.025246912442132285,0.16314904734304236
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_875,891,0.20277099609996269,1.0107838324613733e-09,0.20703408356864275,4.4057189627827785e-10,-0.0210241481803366,0.025246912442132285,0.0436268689606637
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_908,891,0.2091549512016081,2.895252939348989e-10,0.19284307076037271,6.523083712150299e-09,0.07798945397908408,0.025246912442132285,0.09563514630657799
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_913,891,0.16118266014471985,1.3238308077251493e-06,0.13182149585137926,7.92912866366091e-05,0.18216081225473202,0.025246912442132285,0.1191312913545658
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_935,891,0.2970841414938759,1.2955913638039777e-19,0.2745298318324507,7.185570801188151e-17,0.07591892838174308,0.025246912442132285,0.08765407974684591
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_969,891,-0.29578440049543986,1.894140056797355e-19,-0.33332170263771477,1.4624300790453553e-24,-0.1269076465134733,0.025246912442132285,0.120172468145335
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_972,891,-0.18078755340306202,5.5197772763009994e-08,-0.18533296943144745,2.5082225886388204e-08,-0.025142306219784416,0.025246912442132285,0.05689992072722061
6:52281164:T:C,dino2:embedding_mean_875,dino2:embedding_std_996,891,0.1370243134388849,4.065008504216883e-05,0.0910652845149981,0.006526176998392693,0.33540783945898256,0.025246912442132285,0.2259442020689849
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_mean_282,891,-0.05822744330831194,0.08236929628144861,-0.08096185173966292,0.015637958243444258,-0.3904414677967776,0.025246912442132285,0.13227403696330398
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_mean_286,891,0.0773724887646387,0.020901407989085487,0.09937659644584104,0.002982428598757995,-0.2843918818242641,0.025246912442132285,0.10642360816908636
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_mean_292,891,0.018397474688097954,0.5833944987264686,0.04445248546472545,0.1849448694255352,-1.4162275648344012,0.025246912442132285,0.16250015010296937
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_mean_387,891,0.15875221539049825,1.914245332307102e-06,0.1316871198899332,8.064549537003698e-05,0.17048641138008935,0.025246912442132285,0.16862214631194095
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_mean_473,891,0.013316568720408088,0.691401274998599,0.02724437168085939,0.4166520047141753,-1.045900280535967,0.025246912442132285,0.09335306996345183
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_mean_648,891,-0.11071540720857996,0.0009317745888778592,-0.0767994856362056,0.02187080162280177,0.3063342530861958,0.025246912442132285,0.17784681312082784
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_mean_900,891,0.0270401398985064,0.42015503364722406,0.016910960562378785,0.6141818198611856,0.37459788943943717,0.025246912442132285,0.08880627650742301
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_150,891,-0.29424006104612743,2.9668796178131454e-19,-0.27747224048113306,3.255061540380863e-17,0.05698687155439963,0.025246912442132285,0.12485241458667762
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_16,891,0.14836991198154095,8.699487710060855e-06,0.12910506423297735,0.0001113117080210997,0.12984335901581168,0.025246912442132285,0.07759767686563235
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_175,891,-0.11020966962922925,0.0009837217596903346,-0.0853813997656721,0.010782123114252968,0.22528213674067954,0.025246912442132285,0.11621527782141328
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_356,891,0.2046965006203178,6.961997857240498e-10,0.2177435875015797,5.051163146865288e-11,-0.06373869041104108,0.025246912442132285,0.09060613737021972
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_387,891,-0.09746233772534975,0.0035904757845655597,-0.07090078723488419,0.03434019423493139,0.27253143224736087,0.025246912442132285,0.16092159153165753
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_42,891,-0.25609315302467917,8.269731894135919e-15,-0.23411071338941014,1.4743599497656471e-12,0.08583767029941103,0.025246912442132285,0.052245327471678205
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_453,891,0.11910098787712531,0.00036689591887194495,0.12310198409233938,0.00023013673845178353,-0.033593308389195276,0.025246912442132285,0.12683020806284784
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_495,891,0.22282051973693026,1.7377726636545242e-11,0.1883161172662164,1.478636974125019e-08,0.15485289465912289,0.025246912442132285,0.20306352146500128
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_562,891,0.16108343304393083,1.3440585310491205e-06,0.18885246768894853,1.343392183156646e-08,-0.17238914095805558,0.025246912442132285,0.1121360370359753
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_59,891,0.04256896911202347,0.20427727981527255,0.06679605645849562,0.04623248430286947,-0.5691255356153149,0.025246912442132285,0.12440383690607071
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_642,891,-0.21584281368631644,7.481325295296533e-11,-0.18669207572223726,1.9736350011949575e-08,0.13505540196693255,0.025246912442132285,0.12363681863778397
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_769,891,0.16367991227163897,9.011115841147579e-07,0.261388053804489,2.197768322764554e-15,-0.5969464436826928,0.025246912442132285,0.34408544788738593
6:52281164:T:C,dino2:embedding_mean_875,sam3:embedding_std_827,891,-0.1117766910128476,0.0008309104225557723,-0.06145292137471767,0.06672757186365319,0.4502170280952915,0.025246912442132285,0.21849323896212336
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_mean_884,891,0.30425607751148137,1.5382872511851422e-20,0.342871956926605,5.564901714683653e-26,-0.12691900760360797,0.0774771532523918,0.06139705871524159
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_mean_95,891,-0.22453944391768746,1.2037226821246901e-11,-0.1977857228519332,2.6093354953293683e-09,0.11914931559001163,0.0774771532523918,0.07266542514196639
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_1,891,0.11358732688908532,0.0006818423374506333,0.09855161327089107,0.003231947264035282,0.132371401194045,0.0774771532523918,0.11816622347740302
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_166,891,0.10419128894969072,0.0018445430531908624,0.14396593664507273,1.604814994162626e-05,-0.38174638298780805,0.0774771532523918,0.1455951004035353
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_186,891,0.222586812686072,1.8263059452475574e-11,0.2080384091584041,3.6134089015432983e-10,0.06536058157311597,0.0774771532523918,0.06447104028176553
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_195,891,0.17175748007611763,2.494995410749787e-07,0.1328485005170558,6.962799586340983e-05,0.22653441085546067,0.0774771532523918,0.06032436437429456
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_248,891,-0.1612049518886824,1.3193269513033295e-06,-0.22195388639536545,2.0888018581208533e-11,-0.3768428562208952,0.0774771532523918,0.17208917327659468
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_275,891,-0.12368596191844036,0.00021473775806003998,-0.19480825665658663,4.5444199155799335e-09,-0.5750231767210976,0.0774771532523918,0.1742465305940195
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_33,891,-0.06801816726238552,0.04237508645165416,-0.0355156204486682,0.28961173816004004,0.4778509642627704,0.0774771532523918,0.10030507109338971
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_362,891,0.18800049333631233,1.564299569522563e-08,0.23589005896022427,9.87550308674492e-13,-0.2547310635948319,0.0774771532523918,0.16904910224141778
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_388,891,0.2777402346808302,3.027117334793105e-17,0.28045888481584785,1.4428176303907592e-17,-0.009788463447299334,0.0774771532523918,0.06456133734153058
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_401,891,-0.10825686874963843,0.0012104500494572016,-0.10223502711080987,0.002247590405457049,0.055625492482652916,0.0774771532523918,0.025854078682020054
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_406,891,0.17170344719596495,2.517033114028162e-07,0.0975796075041869,0.003550212639246235,0.43169686399586726,0.0774771532523918,0.17689203427394617
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_41,891,0.1582490903899681,2.0646945604367887e-06,0.17071772558520548,2.953603783563014e-07,-0.07879119661611544,0.0774771532523918,0.12922147350032398
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_447,891,-0.06802581838607433,0.04235182039050538,-0.06709796057078865,0.045253119357289144,0.013639789087427134,0.0774771532523918,0.0778053904950805
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_465,891,0.004655293127102468,0.8896363078509142,0.022130351503973238,0.509423192398192,-3.7538040891847206,0.0774771532523918,0.06640836257633775
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_595,891,-0.12865530737753236,0.00011766735041690298,-0.17239316423937176,2.2493039114681323e-07,-0.339961543393565,0.0774771532523918,0.11816365026211384
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_615,891,0.2809282424690294,1.268495420593124e-17,0.32656027101365526,1.3814801182491438e-23,-0.1624330403507097,0.0774771532523918,0.09073936195174026
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_618,891,0.21271414875989872,1.4168806275746522e-10,0.20278010343210504,1.0090115758991398e-09,0.0467013848665363,0.0774771532523918,0.06330458088555868
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_643,891,0.1608365104157919,1.3956906230386696e-06,0.1491983987318683,7.73760503751627e-06,0.07235988678091143,0.0774771532523918,0.06521576037594434
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_720,891,0.03073956847323099,0.35940836811034405,0.07457528114423082,0.026012883795736602,-1.4260353950372915,0.0774771532523918,0.19675982803810566
6:52281164:T:C,dino2:embedding_mean_877,dino2:embedding_std_725,891,-0.256935964166276,6.710593934807208e-15,-0.2397200539906448,4.121867141224359e-13,0.06700467266812804,0.0774771532523918,0.054665929879653574
