environment,genotype,embedding_mean_30,embedding_std_897
Alabama2025,PI534070,-0.01770013672546262,0.9135487928836066
Alabama2025,PI534075,-0.1616722066253603,0.9114529679561638
Alabama2025,PI534079,-0.1078514982587838,0.8741940375617565
Alabama2025,PI534092,-0.2097890866501693,0.9331142348436828
Alabama2025,PI534097,-0.19723451882673704,0.8647909267831856
Alabama2025,PI534099,-0.06542958128756185,0.8897620516773421
Alabama2025,PI534101,-0.21440843980099245,0.8613856035084034
Alabama2025,PI534104,-0.06315674616475567,0.9216432739271132
Alabama2025,PI534105,-0.0916102603818225,0.9035717932264424
Alabama2025,PI534108,-0.2097111807113925,0.9050393649485796
Alabama2025,PI534114,-0.13668050548555571,0.8903323963936737
Alabama2025,PI534115,-0.11969058682875612,0.8772176710183068
Alabama2025,PI534116,-0.06810150066402323,0.8918887531158863
Alabama2025,PI534117,-0.10653450638145696,0.8794592765332506
Alabama2025,PI534123,-0.18185820560097388,0.8702222895374132
Alabama2025,PI534127,-0.03246608318754495,0.9211248325785282
Alabama2025,PI534128,-0.03468907717481686,0.91060410998698
Alabama2025,PI534132,-0.13307434251782063,0.8469236432160071
Alabama2025,PI534133,-0.15818471919690869,0.8827886558114982
Alabama2025,PI534135,-0.26036492109040266,0.8443204250589539
Alabama2025,PI534137,-0.20869039700494196,0.8938781785249635
Alabama2025,PI534139,-0.2403993270502553,0.8623393836609291
Alabama2025,PI534144,-0.15963088043766116,0.926035578249388
Alabama2025,PI534145,-0.17189738363243362,0.907323591231569
Alabama2025,PI534148,-0.07363011463562169,0.893678349441827
Alabama2025,PI534155,-0.22406536659389745,0.8672851302503535
Alabama2025,PI534163,-0.22235640359178285,0.9392245051535476
Alabama2025,PI534167,-0.1879888667284891,0.8758832548683018
Alabama2025,PI548797,-0.22683165784570528,0.883609268815881
Alabama2025,PI552856,-0.12573135625456802,0.8845283125407813
Alabama2025,PI561071,-0.21971335160181443,0.8622426296500877
Alabama2025,PI561072,-0.13411976806585857,0.8899560172357681
Alabama2025,PI561073,-0.2237801440906139,0.8556219816573303
Alabama2025,PI561472,-0.21125488943445292,0.8565379518700282
Alabama2025,PI564164,-0.23387259539392993,0.8806016438021803
Alabama2025,PI564165,-0.18007426300692864,0.8918368761547654
Alabama2025,PI565121,-0.26204852963736436,0.8430842163520847
Alabama2025,PI566819,-0.02043005196983458,0.9063855048591158
Alabama2025,PI574455,-0.18838846305558715,0.8780277759204027
Alabama2025,PI576130,-0.2807493966807201,0.8363576761936522
Alabama2025,PI576332,-0.12114151899491228,0.8640232737422824
Alabama2025,PI576333,-0.2581788766284615,0.862122269470294
Alabama2025,PI576337,-0.11526129816254022,0.8518903412439432
Alabama2025,PI576339,-0.1977444441993324,0.8781218486575388
Alabama2025,PI576340,-0.11580152653421932,0.92092389020248
Alabama2025,PI576345,-0.22162331439576627,0.9030797751854118
Alabama2025,PI576347,-0.1827795312316736,0.8555751233902343
Alabama2025,PI576359,-0.05563629015365665,0.9183913139152692
Alabama2025,PI576364,-0.132867948017906,0.8865295444062862
Alabama2025,PI576366,-0.04961189691949248,0.8989440949878474
Alabama2025,PI576373,-0.2058307699323545,0.9008264338294772
Alabama2025,PI576375,-0.17998061580498087,0.9184640766221568
Alabama2025,PI576376,-0.16657580096795968,0.8707827810385722
Alabama2025,PI576380,-0.09709392570062288,0.8842654645286371
Alabama2025,PI576381,-0.23813050684683493,0.8850899773599826
Alabama2025,PI576385,-0.1086607092250442,0.9198860757599988
Alabama2025,PI576386,-0.13261814204888556,0.8805059414388456
Alabama2025,PI576390,-0.07162024038031728,0.9019509808696144
Alabama2025,PI576393,-0.06085643143203863,0.8748424216686908
Alabama2025,PI576394,-0.2375436593840045,0.8644926113456195
Alabama2025,PI576396,-0.1540633517849337,0.8777340608390656
Alabama2025,PI576399,-0.09847147957351468,0.9309250769867456
Alabama2025,PI576422,-0.20151995888550053,0.9226626957671152
Alabama2025,PI576425,-0.146478428559409,0.8958918588790991
Alabama2025,PI576426,-0.04819203673213204,0.949155058090775
Alabama2025,PI576428,-0.09156557043324436,0.8842258709807881
Alabama2025,PI576434,-0.05711791522914526,0.8741392725801429
Alabama2025,PI595699,-0.18426812679130428,0.8974034780222746
Alabama2025,PI595702,-0.21619091952852904,0.8632747934318582
Alabama2025,PI595714,-0.13233382025665008,0.877778637084962
Alabama2025,PI595718,-0.23917609363690173,0.8600741472961603
Alabama2025,PI595739,-0.210557362433383,0.8968872220739182
Alabama2025,PI595740,-0.02931560012823183,0.9224584039519808
Alabama2025,PI595741,-0.16825725606263026,0.872894487901585
Alabama2025,PI595743,-0.2841126116176136,0.8299304449505323
Alabama2025,PI595744,-0.1257064735228138,0.9094727070245084
Alabama2025,PI595745,-0.05560110825726932,0.9005402681632906
Alabama2025,PI597952,-0.06085560010667922,0.9226375684328452
Alabama2025,PI597957,-0.17052220380654898,0.8782110139382029
Alabama2025,PI597958,-0.22457432925826715,0.8858506150834132
Alabama2025,PI597961,-0.13015426428668475,0.8645621749793224
Alabama2025,PI597964,-0.10349444645171424,0.9043995856535664
Alabama2025,PI597965,-0.18647394995194064,0.8648090050391455
Alabama2025,PI597966,-0.15205089791477067,0.900359049272341
Alabama2025,PI597968,-0.1449562432273063,0.8684681264819407
Alabama2025,PI597972,-0.11390929645044814,0.8858659050718021
Alabama2025,PI597973,-0.14836615338914275,0.886084620692503
Alabama2025,PI597976,-0.2076586940486779,0.8614330021084917
Alabama2025,PI597980,-0.1508847932962037,0.8883111505894561
Alabama2025,PI597982,-0.04925923441482589,0.9329419102369448
Alabama2025,PI601816,-0.2185624340611632,0.8415408381260814
Alabama2025,PI607931,-0.155426351891738,0.8897732168422141
Alabama2025,PI609456,-0.11212099646189984,0.8869476859285839
Alabama2025,PI613536,-0.19546061059778871,0.9018180847868592
Alabama2025,PI629034,-0.19051059826703887,0.8637365217064339
Alabama2025,PI629040,-0.25654294237463876,0.8422796025172511
Alabama2025,PI629059,-0.1405919364780972,0.858477982773253
Alabama2025,PI641824,-0.0072284376298064,0.9202525931928476
Alabama2025,PI641836,-0.10176692539571118,0.8906865146368866
Alabama2025,PI641874,-0.20547982320436,0.8561883511593437
Alabama2025,PI642791,-0.1296890800617034,0.8904891509384203
Alabama2025,PI651496,-0.18059044459074655,0.9317619288587464
Alabama2025,PI653617,-0.14444208966376246,0.8732614260311321
Alabama2025,PI655970,-0.13782187257740847,0.934691073976342
Alabama2025,PI655971,-0.24402539323874453,0.8677247175398543
Alabama2025,PI655972,-0.1262787473661249,0.9109683645400984
Alabama2025,PI655973,-0.04840763709213544,0.8823867740761537
Alabama2025,PI655974,-0.09924272595315536,0.9577565475497584
Alabama2025,PI655975,-0.23686581607774457,0.882292230445319
Alabama2025,PI655976,-0.227322681749349,0.8675670109141075
Alabama2025,PI655977,-0.1399659994247645,0.8635837489419614
Alabama2025,PI655981,-0.11418435455997014,0.869711204393604
Alabama2025,PI655982,-0.05456000073578249,0.8901155368739694
Alabama2025,PI655983,-0.02996817586113089,0.9423235963940504
Alabama2025,PI655984,-0.2004420907775068,0.9337515595257648
Alabama2025,PI655985,-0.15217677359156218,0.86151675962266006
Alabama2025,PI655986,-0.10959889167190388,0.9056361281582902
Alabama2025,PI655987,-0.07699360833056784,0.8773904718009718
Alabama2025,PI655988,-0.11072581348550876,0.9021381635243164
Alabama2025,PI655989,-0.1863273523389733,0.8727530918202936
Alabama2025,PI655990,-0.10893182575161386,0.8458638484033565
Alabama2025,PI655991,-0.05008965747708113,0.8858622385719955
Alabama2025,PI655992,-0.2533804683779243,0.8843439591673815
Alabama2025,PI655993,-0.21089184548231676,0.8827185846671077
Alabama2025,PI655994,-0.2180698018994477,0.8858035667302342
Alabama2025,PI655995,-0.14751243701382205,0.8823572165457916
Alabama2025,PI655997,-0.06911797727787358,0.8801680654534259
Alabama2025,PI655998,-0.08449697033179247,0.9089931265277474
Alabama2025,PI656001,-0.11998934994680692,0.8974263300744806
Alabama2025,PI656002,-0.12461339676247404,0.9048542037423888
Alabama2025,PI656004,-0.22170109774462263,0.8290593526312859
Alabama2025,PI656006,-0.08437407543442359,0.8658978976158979
Alabama2025,PI656007,-0.2126229929200754,0.8835388626409159
Alabama2025,PI656008,-0.23366267393190857,0.8501492603406096
Alabama2025,PI656009,-0.1784476775056025,0.8646901998842801
Alabama2025,PI656010,-0.1285948976858708,0.8786419935195985
Alabama2025,PI656012,-0.08577874309208046,0.8782422424202816
Alabama2025,PI656015,-0.1118715050888627,0.9400134134902606
Alabama2025,PI656018,-0.1128920153201743,0.8753051589584839
Alabama2025,PI656020,-0.0771929472780786,0.8826516997214717
Alabama2025,PI656022,-0.0765704564496107,0.8838828723901812
Alabama2025,PI656023,-0.10242119285282436,0.8992990917816381
Alabama2025,PI656024,-0.14053203555491478,0.8770837854118771
Alabama2025,PI656025,-0.16377323247355885,0.8389723952188904
Alabama2025,PI656026,-0.13933617397040285,0.8742327767032495
Alabama2025,PI656028,-0.13216907245408205,0.8940241200952677
Alabama2025,PI656029,-0.19575770901240544,0.8956019039014381
Alabama2025,PI656031,-0.17593652090858636,0.8595828258206512
Alabama2025,PI656034,-0.2197183649402679,0.847652105797258
Alabama2025,PI656036,-0.21890454604801393,0.8339750234090364
Alabama2025,PI656037,-0.1915905435776737,0.8648999922127465
Alabama2025,PI656038,-0.02036453900597466,0.8827047818597015
Alabama2025,PI656039,-0.1726350004127118,0.8687824852608074
Alabama2025,PI656041,-0.1128014014199484,0.9128664767252253
Alabama2025,PI656043,-0.13887191538711863,0.8527235492967146
Alabama2025,PI656044,-0.22673564444572983,0.8529246460357797
Alabama2025,PI656047,-0.05462275497097173,0.9208791473174568
Alabama2025,PI656051,-0.13687047759163634,0.8580011254450124
Alabama2025,PI656052,-0.08511910183873408,0.9595742357601308
Alabama2025,PI656053,-0.28397117876745626,0.8605922501973736
Alabama2025,PI656055,-0.125164234074693,0.8734883867321653
Alabama2025,PI656056,-0.14241653833243173,0.8604987330029897
Alabama2025,PI656057,-0.12534732025273057,0.9166806423217434
Alabama2025,PI656058,-0.1597202977228382,0.9139321195317658
Alabama2025,PI656059,-0.2510128776420696,0.8478135056153882
Alabama2025,PI656060,-0.14268036192235667,0.8732279441144093
Alabama2025,PI656061,-0.11112252536380954,0.8977741583185738
Alabama2025,PI656062,-0.26655504252299667,0.8403673033122109
Alabama2025,PI656068,-0.19623542858805687,0.8637490098245768
Alabama2025,PI656069,-0.1182086696545877,0.9347386560824824
Alabama2025,PI656070,-0.16721622583585605,0.9182022115654328
Alabama2025,PI656071,-0.1799299653793442,0.924190666338426
Alabama2025,PI656072,-0.09783615677365838,0.8445932113762755
Alabama2025,PI656073,-0.09962433135781812,0.8862972386809059
Alabama2025,PI656075,-0.18089699281164023,0.8858790205063766
Alabama2025,PI656076,-0.1881088857893367,0.8540394688043025
Alabama2025,PI656078,-0.15322185263725027,0.9240503099505624
Alabama2025,PI656079,-0.17834023820484793,0.9075976738143952
Alabama2025,PI656080,-0.1203372612808318,0.9375510168825324
Alabama2025,PI656081,-0.09603567165207308,0.9208951358171374
Alabama2025,PI656082,-0.1465758839208427,0.9065433535150332
Alabama2025,PI656083,-0.13543158964452431,0.8936286254727782
Alabama2025,PI656086,-0.16180874969052003,0.8747098933604399
Alabama2025,PI656087,-0.08923177577551915,0.8731864754701397
Alabama2025,PI656088,-0.16655661270874317,0.9068131891416076
Alabama2025,PI656089,-0.15184550730621776,0.9217144854682692
Alabama2025,PI656090,-0.05702739104589723,0.884269812741634
Alabama2025,PI656091,-0.1282148526125473,0.9261398863654944
Alabama2025,PI656092,-0.2015860307226029,0.8728610354547727
Alabama2025,PI656094,-0.16663543029158492,0.8761566132827072
Alabama2025,PI656097,-0.02412288198462237,0.9232660347388004
Alabama2025,PI656098,-0.04575575807222035,0.8989542445698826
Alabama2025,PI656099,-0.026351538963089,0.9188151281054592
Alabama2025,PI656101,-0.20491153811813245,0.8744139649062799
Alabama2025,PI656102,-0.08726358100546322,0.9366675103024418
Alabama2025,PI656104,-0.16629155362832326,0.8790678941790605
Alabama2025,PI656105,-0.15773944159057968,0.8898891233761911
Alabama2025,PI656106,-0.1431083241471356,0.9294016885345774
Alabama2025,PI656109,-0.05874258875000725,0.872858044162342
Alabama2025,PI656111,-0.20127890654408503,0.9065599478711792
Alabama2025,PI656112,-0.09049622455147048,0.8789736469325485
Alabama2025,PI656113,-0.11042562159248108,0.9534415442029572
Alabama2025,PI656115,-0.1193069325792836,0.9020930554919214
Alabama2025,PI656117,-0.1507984427996397,0.8927065803423928
Alabama2025,PI656118,-0.09252288645288308,0.8881103122796059
Alabama2025,PI656119,-0.2194627913310534,0.9017447801209189
Alabama2025,PI656120,-0.17453911112970016,0.8715055497802393
Alabama2025,PI656121,-0.19199706524092572,0.8735395199591253
Alabama2025,PI659691,-0.1734896588274411,0.8530343298809289
Alabama2025,PI659693,-0.04812174817498954,0.8636449371004014
Alabama2025,PI659695,-0.12786526544864998,0.8896442390273898
Alabama2025,PI659696,-0.16808587076299036,0.8759587312781923
Alabama2025,PI659753,-0.093209538416933,0.92643744724544
Alabama2025,Ramada,-0.1885286030437593,0.9092907332528422
Alabama2025,WRAY,-0.11799285442693584,0.852831009788485
Georgia2025,PI145619,0.00736273952730873,0.8809236406743652
Georgia2025,PI145626,0.00257612433244102,0.8495827600969248
Georgia2025,PI145632,0.00918960063759553,0.8362883864726945
Georgia2025,PI146890,-0.09207640334783236,0.8280637385669256
Georgia2025,PI147224,0.01631578960441381,0.8740192893096135
Georgia2025,PI152651,-0.07107986353647339,0.8333496605084312
Georgia2025,PI152694,-0.10840556704308237,0.8033202906892823
Georgia2025,PI152727,-0.10322022080717724,0.8263681649245745
Georgia2025,PI152728,-0.02846554977279214,0.8250298488698715
Georgia2025,PI152730,0.01879776698159865,0.8629809733170737
Georgia2025,PI152733,-0.0374460319077655,0.8377983140682943
Georgia2025,PI152751,0.01112176459552913,0.8295209392272955
Georgia2025,PI152816,-0.12678004616776856,0.8102758916765258
Georgia2025,PI152828,0.03349414078945303,0.8614352443133797
Georgia2025,PI152860,-6.2488756980087e-4,0.7897944368899062
Georgia2025,PI152862,0.01773879459873598,0.8434320388476596
Georgia2025,PI152923,-0.02042182398160297,0.8377419022848559
Georgia2025,PI152961,-0.01533445398565412,0.8325731720592321
Georgia2025,PI152963,-0.01115153087681213,0.8747370236848285
Georgia2025,PI152965,-0.13873860187225215,0.7812193140498627
Georgia2025,PI152967,-0.09737841725703582,0.8255994680790173
Georgia2025,PI153877,-0.0377550234696647,0.8389796578951222
Georgia2025,PI154750,0.00755083522003712,0.8664999544013544
Georgia2025,PI154844,-0.01644017764169388,0.8918124374362276
Georgia2025,PI154846,0.10040551723413275,0.8797924556602337
Georgia2025,PI154944,0.02843568420664704,0.8274072363727561
Georgia2025,PI154987,-0.03906829594635039,0.8191893478494725
Georgia2025,PI154988,-0.04772517499169484,0.878547753095706
Georgia2025,PI155149,-0.01343349247390564,0.8405037231777235
Georgia2025,PI155516,0.03145350971119291,0.8083308690534556
Georgia2025,PI155760,-0.07739664619307715,0.8614249007762661
Georgia2025,PI155885,-0.09858315341712684,0.8420100011616651
Georgia2025,PI156018,-0.07906702857301984,0.8535987236174319
Georgia2025,PI156203,-0.09427435520849609,0.8579736888250418
Georgia2025,PI156217,0.05293623014593315,0.8350113708107612
Georgia2025,PI156268,-0.17451677932173773,0.8462456841378535
Georgia2025,PI156326,-0.143206217356662,0.855180404000618
Georgia2025,PI156330,-0.05756775488649687,0.8517526430572645
Georgia2025,PI156393,-0.03424876173440604,0.8477076360680538
Georgia2025,PI156463,-0.03809255387470035,0.8293871113008601
Georgia2025,PI156487,-0.07568881343432671,0.836890671185271
Georgia2025,PI156871,-0.03256039631070341,0.8738440127262559
Georgia2025,PI156890,0.00788109188655343,0.8786060407466525
Georgia2025,PI157030,0.01289573814037312,0.8557780620792551
Georgia2025,PI157033,0.09623621791525488,0.8608327269022747
Georgia2025,PI157035,-0.13131944141488475,0.8333798480425972
Georgia2025,PI157804,-0.07164944437081201,0.8525770460907699
Georgia2025,PI167093,-0.0062016695625857,0.8521278967100946
Georgia2025,PI170787,-0.10723363858694772,0.8686896221545237
Georgia2025,PI17548,-0.10683407897834254,0.8820614340720155
Georgia2025,PI175919,0.07599529459008501,0.8564536129032433
Georgia2025,PI179749,-0.04968959827096934,0.8414594738118084
Georgia2025,PI180348,0.01291751749649705,0.8421133116827941
Georgia2025,PI181080,0.02872153556633109,0.8607760078383065
Georgia2025,PI181083,0.01181265135724721,0.8887290069803329
Georgia2025,PI195754,0.02689452928591655,0.8920288487922855
Georgia2025,PI196049,-0.09811149063453564,0.8378939954540094
Georgia2025,PI196583,0.06249109998420345,0.8548405668785753
Georgia2025,PI196586,-0.03577853807554587,0.8677707510161893
Georgia2025,PI196598,0.0403164312337194,0.8457857368870986
Georgia2025,PI19770,0.01454818626458365,0.8870278535914875
Georgia2025,PI213900,0.00458845797123597,0.8382935198429069
Georgia2025,PI218112,-0.05550427173004203,0.899193973351318
Georgia2025,PI221651,0.02885032157650925,0.8526746441856313
Georgia2025,PI226096,0.03733458224387135,0.8716376199574478
Georgia2025,PI22913,0.00326860613160824,0.8558382180512465
Georgia2025,PI229841,-0.07797980099519432,0.8669428592040768
Georgia2025,PI24969,0.0013466091116065,0.8636400259403326
Georgia2025,PI250583,0.03907950531949739,0.8402546774489152
Georgia2025,PI251672,0.036094170931045,0.8337585788403189
Georgia2025,PI253986,-0.12020553240526433,0.8615145010080508
Georgia2025,PI255239,0.04929765048784014,0.8944557035687427
Georgia2025,PI255744,0.13156116477106655,0.854745961058509
Georgia2025,PI257599,-0.06193211055013634,0.8355558441867801
Georgia2025,PI257600,-0.06912264791198842,0.789399185082496
Georgia2025,PI266927,0.01208536541393503,0.8674103578391882
Georgia2025,PI267573,-0.04190864220361305,0.8097758938965082
Georgia2025,PI273465,-0.01450116607840966,0.8249684254523378
Georgia2025,PI273969,-0.20110701204448855,0.7851305664229045
Georgia2025,PI276837,-0.00386808985251937,0.8238204963527427
Georgia2025,PI291246,0.04914623394504424,0.8720735947802719
Georgia2025,PI297130,0.04009938714324459,0.8311189908830707
Georgia2025,PI297155,-0.04222470981470842,0.8501213521932558
Georgia2025,PI297171,-0.00685147207541467,0.8834770623548994
Georgia2025,PI300118,-0.02366655643919574,0.8457917980129577
Georgia2025,PI302252,-0.00771733830726016,0.8828842859662176
Georgia2025,PI303658,-0.06157729535112664,0.8646454289942905
Georgia2025,PI329256,0.01027293762470707,0.8381705537825996
Georgia2025,PI329286,-0.05242663724808624,0.8556049771078302
Georgia2025,PI329299,-0.11411966458780674,0.8236500556055909
Georgia2025,PI329300,0.01308851083895278,0.8301816571286159
Georgia2025,PI329301,-0.07210191790760022,0.7922460048214398
Georgia2025,PI329319,0.01713177913000752,0.8472937440705681
Georgia2025,PI329326,0.00141635403567322,0.8493896453787212
Georgia2025,PI329333,-0.03830631042602914,0.8225133890353135
Georgia2025,PI329338,-0.00567972951832463,0.8767470344532055
Georgia2025,PI329351,-0.0454073753242854,0.8358089082560354
Georgia2025,PI329403,0.03722043431364515,0.86413517121737
Georgia2025,PI329435,-0.0928392670526468,0.8335196228739524
Georgia2025,PI329440,-0.04160778476380743,0.869382225680268
Georgia2025,PI329465,-0.07242575204575616,0.8327456843032227
Georgia2025,PI329466,-0.03926921208783137,0.8762238843971131
Georgia2025,PI329471,0.04823120971353273,0.9033996057749122
Georgia2025,PI329478,0.05347440439783622,0.8586093913127228
Georgia2025,PI329480,0.08923895631761886,0.8497523151217862
Georgia2025,PI329501,0.0185275190778754,0.8596527293812996
Georgia2025,PI329506,0.10537030497871518,0.8629213110031086
Georgia2025,PI329510,0.02983104405306512,0.8781248075028331
Georgia2025,PI329511,0.01392096825339751,0.8442054670184445
Georgia2025,PI329517,-4.7856084424904e-4,0.8599975348816951
Georgia2025,PI329518,0.07747072356194915,0.8689315278015329
Georgia2025,PI329519,0.10514432537147668,0.8755261755149134
Georgia2025,PI329541,-0.03192834465186583,0.8786054331575799
Georgia2025,PI329545,0.0534450159336072,0.8516673124718228
Georgia2025,PI329546,0.03329543455464066,0.8397853950663433
Georgia2025,PI329550,0.10148481868070132,0.8963010973596934
Georgia2025,PI329551,0.04552853301028328,0.8555371128934861
Georgia2025,PI329569,-0.04635540137577619,0.8347705060973384
Georgia2025,PI329570,-0.08337161491966726,0.8568129391513974
Georgia2025,PI329583,0.12290561522015088,0.90595970113043
Georgia2025,PI329584,-0.02566895749678286,0.8675011967326562
Georgia2025,PI329605,0.04217553610448482,0.8706491000828278
Georgia2025,PI329614,-0.01440986179224192,0.8391458732017241
Georgia2025,PI329615,-0.01116303797127496,0.8465016581045326
Georgia2025,PI329617,0.05710090247651892,0.8874251751667304
Georgia2025,PI329618,-0.03884037080490503,0.8803149323272649
Georgia2025,PI329632,0.02152071518217723,0.8291832775148943
Georgia2025,PI329644,0.02761685210243546,0.8417339075077396
Georgia2025,PI329645,0.06373582429162414,0.8627989688196868
Georgia2025,PI329646,0.00493458700177093,0.8684484212004194
Georgia2025,PI329665,-0.05073387754398247,0.8706699746678905
Georgia2025,PI329673,-0.07492203184855162,0.8451831394279868
Georgia2025,PI329699,-0.05023107409658466,0.8194084524362937
Georgia2025,PI329702,0.00331118166807506,0.8285409665634784
Georgia2025,PI329710,0.00951196775945286,0.8541991817541356
Georgia2025,PI329711,-0.02273399383986048,0.8505162714569267
Georgia2025,PI329841,0.05428853510574833,0.850750834407091
Georgia2025,PI329843,0.0794397904572121,0.8548301578115493
Georgia2025,PI329864,0.04072745066173784,0.8271202346988078
Georgia2025,PI329865,-0.01159639259057859,0.8137241945992424
Georgia2025,PI330167,-0.07110457474315116,0.8598119177962732
Georgia2025,PI330168,-0.17395751024386902,0.809922862203739
Georgia2025,PI330169,-0.016524707487654,0.8342839225184467
Georgia2025,PI330181,0.00234378906975065,0.8643864041112443
Georgia2025,PI330185,-0.1175029084370435,0.8421640293506881
Georgia2025,PI330195,0.05707814439887281,0.8675270013856905
Georgia2025,PI330196,0.01722002375001503,0.8798296601349386
Georgia2025,PI330199,0.01986669216617406,0.8667393986070036
Georgia2025,PI330796,0.0215716796602917,0.8407029128975425
Georgia2025,PI330803,-0.01697986993750713,0.8331632415728749
Georgia2025,PI330807,0.01426516547396897,0.8810945280326077
Georgia2025,PI330833,0.07253414142507038,0.872018423643141
Georgia2025,PI337680,-0.01053173859089137,0.8829632196833894
Georgia2025,PI337689,-0.04006104591785362,0.8656946990859511
Georgia2025,PI34911,0.0054566287004998,0.8377392847975605
Georgia2025,PI35038,-0.05496277593435769,0.8694744497225746
Georgia2025,PI365512,-0.04297579697407668,0.8441761300760307
Georgia2025,PI452542,-0.01454773644495181,0.8353944621188241
Georgia2025,PI452544,-0.07748740496791345,0.8575498203246428
Georgia2025,PI452619,-0.02207506379587379,0.8375895442833772
Georgia2025,PI452692,-0.00620123346513839,0.8361126357603483
Georgia2025,PI453106,-0.01814642243103306,0.8118260813549198
Georgia2025,PI453177,0.03429779586793723,0.8892142592713548
Georgia2025,PI453696,-0.05161934118922958,0.8451269541491997
Georgia2025,PI455217,-0.01685121550567683,0.851998481910362
Georgia2025,PI455221,-0.03876730834016083,0.8637474026637845
Georgia2025,PI455280,-0.02516692541404306,0.8613287119905074
Georgia2025,PI455301,-0.09290237271613842,0.8467579186565776
Georgia2025,PI455307,0.06285608977958355,0.9049955263531924
Georgia2025,PI48770,-0.02304026304436811,0.8488646428188366
Georgia2025,PI505717,0.01091473196673145,0.8445741023293454
Georgia2025,PI505722,0.03658341390142548,0.8615230312548992
Georgia2025,PI505735,-0.08837576153032038,0.8653146452552329
Georgia2025,PI506030,0.02629382398538771,0.8409818070788687
Georgia2025,PI506069,0.08667250171025784,0.8411966656860264
Georgia2025,PI506114,0.04553665009660818,0.8573264458514623
Georgia2025,PI506122,-0.06860713152252837,0.8344264567656733
Georgia2025,PI510757,-0.0561610308488038,0.8364185046396476
Georgia2025,PI511355,0.08978200847903739,0.829467925291532
Georgia2025,PI513898,-0.035524320608492047,0.8151339142477314
Georgia2025,PI521019,0.07434543052095817,0.8616292691513772
Georgia2025,PI521152,-0.11472884843812936,0.8306633050790969
Georgia2025,PI521281,-0.06394702069166694,0.8547806865768626
Georgia2025,PI521290,-0.01379292423992849,0.854649384377234
Georgia2025,PI524475,-0.16547331201558854,0.8417502146781396
Georgia2025,PI525049,-0.00860834401501215,0.8590121448864451
Georgia2025,PI52606,-0.1403841360215162,0.8313636461439372
Georgia2025,PI526905,0.00550349141670848,0.8222925279840649
Georgia2025,PI527045,-0.08439261850102389,0.8104996077367288
Georgia2025,PI533750,-0.01566266255255829,0.8416735339592802
Georgia2025,PI533752,-0.1005888381049298,0.834675440171071
Georgia2025,PI533754,-0.04225996978808754,0.8497234894549643
Georgia2025,PI533757,-0.01054970637201033,0.8451802837438509
Georgia2025,PI533758,-0.01941224243922303,0.8669896047407379
Georgia2025,PI533759,-0.17998458452726354,0.8719282131951224
Georgia2025,PI533760,-0.14411752434834096,0.8325418972674454
Georgia2025,PI533761,-9.6097323093553e-4,0.8540780177887944
Georgia2025,PI533766,-0.05734074470099074,0.8227715231735242
Georgia2025,PI533769,0.00746266210654191,0.8468529794108433
Georgia2025,PI533776,-0.08225334491211386,0.869214326453126
Georgia2025,PI533785,-0.0369015086503689,0.8737800778457369
Georgia2025,PI533789,-0.0135111912117716,0.8866518315861812
Georgia2025,PI533792,-0.02856441822704625,0.8291346532073346
Georgia2025,PI533794,-0.10467653007387924,0.817278730459194
Georgia2025,PI533799,-0.10727875790081244,0.8217203562565976
Georgia2025,PI533800,-0.06837933240378638,0.843713228711752
Georgia2025,PI533807,-0.10186899622079829,0.8451629598879279
Georgia2025,PI533810,-0.04817787342712607,0.8548780417623087
Georgia2025,PI533814,-0.09995656234021344,0.8320127348041712
Georgia2025,PI533822,0.0101190861898276,0.8744213388031818
Georgia2025,PI533824,-0.010213772329115,0.8766218249195558
Georgia2025,PI533833,-0.03604058673072382,0.8315504908950635
Georgia2025,PI533838,0.01079555256195669,0.8476192011919881
Georgia2025,PI533839,-0.01894679089589891,0.8529547568864122
Georgia2025,PI533841,-0.01814799000073795,0.8368210730167325
Georgia2025,PI533842,-0.083854418436389,0.8033095353939755
Georgia2025,PI533843,0.03702382407585708,0.8376490254158071
Georgia2025,PI533845,-0.01148323400216957,0.8146875727386064
Georgia2025,PI533852,-0.03171017509339367,0.8804480524546523
Georgia2025,PI533855,-0.18395141895922973,0.8786453890171667
Georgia2025,PI533856,-0.17585910716417008,0.8347134045795849
Georgia2025,PI533863,-0.03374600880869871,0.895835138788448
Georgia2025,PI533866,-0.07276318215878083,0.8844750400728817
Georgia2025,PI533869,0.00480482786798375,0.8723595949631461
Georgia2025,PI533871,-0.04306261379069739,0.867160554141987
Georgia2025,PI533877,-0.02238118761224859,0.8714327165321859
Georgia2025,PI533878,-0.01381827500465348,0.8617620470883564
Georgia2025,PI533882,-0.15445251836920346,0.8595382922724845
Georgia2025,PI533901,-0.09113808024262644,0.8401722260313419
Georgia2025,PI533902,-0.02250613081084006,0.8464999828666098
Georgia2025,PI533903,-0.01509297184164916,0.8856963182327127
Georgia2025,PI533910,-0.01999284225442076,0.8788208073760531
Georgia2025,PI533911,0.01375112959718245,0.8313162992111668
Georgia2025,PI533912,-0.07084339451726206,0.8745294840292868
Georgia2025,PI533913,-0.03066871407267363,0.8700114131768873
Georgia2025,PI533915,-0.05184767445055983,0.8699959466506136
Georgia2025,PI533919,-0.06121590267007812,0.8360081694439521
Georgia2025,PI533921,0.02385616328430979,0.8599516722161339
Georgia2025,PI533924,-0.04762106488721925,0.8504049871949579
Georgia2025,PI533927,-0.00158582444804431,0.8604130836418499
