image_id,image_path,environment,plotNumber,genotype,estimated_leaf_area,log_estimated_leaf_area,sam3_n_crops,leaf_area_segmentation_method,leaf_area_status
2175_LeafPhotoA_2025-09-09 12_16_18.005,data/externalsourcerequired/ne2025/device3/2175_LeafPhotoA_2025-09-09 12_16_18.005-05_00.jpg,Nebraska2025,2175,PI534060,2596223,14.769568254503554,4,CV2,ok
2175_LeafPhotoA_2025-09-09 12_19_13.536,data/externalsourcerequired/ne2025/device3/2175_LeafPhotoA_2025-09-09 12_19_13.536-05_00.jpg,Nebraska2025,2175,PI534060,2114823,14.564481679017222,2,CV2,ok
2176_LeafPhotoA_2025-09-09 12_19_48.658,data/externalsourcerequired/ne2025/device3/2176_LeafPhotoA_2025-09-09 12_19_48.658-05_00.jpg,Nebraska2025,2176,PI595743,3209617,14.981662173345896,4,CV2,ok
2176_LeafPhotoA_2025-09-09 12_20_00.501,data/externalsourcerequired/ne2025/device3/2176_LeafPhotoA_2025-09-09 12_20_00.501-05_00.jpg,Nebraska2025,2176,PI595743,3035342,14.925834661464947,4,CV2,ok
2176_LeafPhotoA_2025-09-09 12_20_11.972,data/externalsourcerequired/ne2025/device3/2176_LeafPhotoA_2025-09-09 12_20_11.972-05_00.jpg,Nebraska2025,2176,PI595743,1772685,14.388005904297435,4,CV2,ok
2177_LeafPhotoA_2025-09-09 12_21_07.287,data/externalsourcerequired/ne2025/device3/2177_LeafPhotoA_2025-09-09 12_21_07.287-05_00.jpg,Nebraska2025,2177,PI659691,1852590,14.432095217968214,3,SAM3,ok
2177_LeafPhotoA_2025-09-09 12_21_22.406,data/externalsourcerequired/ne2025/device3/2177_LeafPhotoA_2025-09-09 12_21_22.406-05_00.jpg,Nebraska2025,2177,PI659691,2672123,14.798383845513323,4,CV2,ok
2177_LeafPhotoA_2025-09-09 12_21_32.834,data/externalsourcerequired/ne2025/device3/2177_LeafPhotoA_2025-09-09 12_21_32.834-05_00.jpg,Nebraska2025,2177,PI659691,2255750,14.628993069856747,4,CV2,ok
2178_LeafPhotoA_2025-09-09 12_22_12.377,data/externalsourcerequired/ne2025/device3/2178_LeafPhotoA_2025-09-09 12_22_12.377-05_00.jpg,Nebraska2025,2178,PI656118,1733131,14.365440157300748,4,CV2,ok
2178_LeafPhotoA_2025-09-09 12_22_40.647,data/externalsourcerequired/ne2025/device3/2178_LeafPhotoA_2025-09-09 12_22_40.647-05_00.jpg,Nebraska2025,2178,PI656118,3009394,14.91724928755202,4,CV2,ok
2178_LeafPhotoA_2025-09-09 12_23_02.870,data/externalsourcerequired/ne2025/device3/2178_LeafPhotoA_2025-09-09 12_23_02.870-05_00.jpg,Nebraska2025,2178,PI656118,2175828,14.592919839716172,4,CV2,ok
2179_LeafPhotoA_2025-09-09 12_23_30.000,data/externalsourcerequired/ne2025/device3/2179_LeafPhotoA_2025-09-09 12_23_30.000-05_00.jpg,Nebraska2025,2179,PI533919,2807407,14.847771839489527,4,CV2,ok
2179_LeafPhotoA_2025-09-09 12_23_39.813,data/externalsourcerequired/ne2025/device3/2179_LeafPhotoA_2025-09-09 12_23_39.813-05_00.jpg,Nebraska2025,2179,PI533919,3677188,15.11765888761386,4,CV2,ok
2179_LeafPhotoA_2025-09-09 12_23_49.478,data/externalsourcerequired/ne2025/device3/2179_LeafPhotoA_2025-09-09 12_23_49.478-05_00.jpg,Nebraska2025,2179,PI533919,2306382,14.651190620905428,3,SAM3,ok
2180_LeafPhotoA_2025-09-09 12_24_28.651,data/externalsourcerequired/ne2025/device3/2180_LeafPhotoA_2025-09-09 12_24_28.651-05_00.jpg,Nebraska2025,2180,PI576371,1906878,14.460977907706503,4,CV2,ok
2180_LeafPhotoA_2025-09-09 12_24_37.417,data/externalsourcerequired/ne2025/device3/2180_LeafPhotoA_2025-09-09 12_24_37.417-05_00.jpg,Nebraska2025,2180,PI576371,2418811,14.698786655080463,4,CV2,ok
2180_LeafPhotoA_2025-09-09 12_24_48.677,data/externalsourcerequired/ne2025/device3/2180_LeafPhotoA_2025-09-09 12_24_48.677-05_00.jpg,Nebraska2025,2180,PI576371,3249767,14.994093859428212,4,CV2,ok
2181_LeafPhotoA_2025-09-09 12_25_24.274,data/externalsourcerequired/ne2025/device3/2181_LeafPhotoA_2025-09-09 12_25_24.274-05_00.jpg,Nebraska2025,2181,PI533840,1811628,14.409736446495295,4,CV2,ok
2181_LeafPhotoA_2025-09-09 12_25_36.041,data/externalsourcerequired/ne2025/device3/2181_LeafPhotoA_2025-09-09 12_25_36.041-05_00.jpg,Nebraska2025,2181,PI533840,0,,0,SAM3,failed_segmentation
2181_LeafPhotoA_2025-09-09 12_25_47.850,data/externalsourcerequired/ne2025/device3/2181_LeafPhotoA_2025-09-09 12_25_47.850-05_00.jpg,Nebraska2025,2181,PI533840,3525905,15.075647698865703,4,CV2,ok
2182_LeafPhotoA_2025-09-09 12_26_26.340,data/externalsourcerequired/ne2025/device3/2182_LeafPhotoA_2025-09-09 12_26_26.340-05_00.jpg,Nebraska2025,2182,SC0505,2683545,14.802649239603193,4,CV2,ok
2182_LeafPhotoA_2025-09-09 12_26_51.449,data/externalsourcerequired/ne2025/device3/2182_LeafPhotoA_2025-09-09 12_26_51.449-05_00.jpg,Nebraska2025,2182,SC0505,3611397,15.099605236060798,4,CV2,ok
2183_LeafPhotoA_2025-09-09 12_27_52.179,data/externalsourcerequired/ne2025/device3/2183_LeafPhotoA_2025-09-09 12_27_52.179-05_00.jpg,Nebraska2025,2183,PI656038,2821108,14.852640273547657,4,CV2,ok
2183_LeafPhotoA_2025-09-09 12_28_05.907,data/externalsourcerequired/ne2025/device3/2183_LeafPhotoA_2025-09-09 12_28_05.907-05_00.jpg,Nebraska2025,2183,PI656038,3050674,14.930873107776872,4,CV2,ok
2183_LeafPhotoA_2025-09-09 12_28_17.472,data/externalsourcerequired/ne2025/device3/2183_LeafPhotoA_2025-09-09 12_28_17.472-05_00.jpg,Nebraska2025,2183,PI656038,2762777,14.831746891274507,4,CV2,ok
2184_LeafPhotoA_2025-09-09 12_28_52.400,data/externalsourcerequired/ne2025/device3/2184_LeafPhotoA_2025-09-09 12_28_52.400-05_00.jpg,Nebraska2025,2184,PI595726,2438083,14.706722632742466,4,CV2,ok
2184_LeafPhotoA_2025-09-09 12_29_02.951,data/externalsourcerequired/ne2025/device3/2184_LeafPhotoA_2025-09-09 12_29_02.951-05_00.jpg,Nebraska2025,2184,PI595726,3663862,15.114028340311402,4,CV2,ok
2184_LeafPhotoA_2025-09-09 12_29_11.777,data/externalsourcerequired/ne2025/device3/2184_LeafPhotoA_2025-09-09 12_29_11.777-05_00.jpg,Nebraska2025,2184,PI595726,3265997,14.999075633957318,4,CV2,ok
2184_LeafPhotoA_2025-09-09 12_29_38.544,data/externalsourcerequired/ne2025/device3/2184_LeafPhotoA_2025-09-09 12_29_38.544-05_00.jpg,Nebraska2025,2184,PI595726,3120227,14.953416313549303,4,CV2,ok
2184_LeafPhotoA_2025-09-09 12_29_50.831,data/externalsourcerequired/ne2025/device3/2184_LeafPhotoA_2025-09-09 12_29_50.831-05_00.jpg,Nebraska2025,2184,PI595726,2481054,14.724194027854246,4,CV2,ok
2184_LeafPhotoA_2025-09-09 12_30_05.392,data/externalsourcerequired/ne2025/device3/2184_LeafPhotoA_2025-09-09 12_30_05.392-05_00.jpg,Nebraska2025,2184,PI595726,3466895,15.058769938659077,4,CV2,ok
2185_LeafPhotoA_2025-09-09 12_31_57.613,data/externalsourcerequired/ne2025/device3/2185_LeafPhotoA_2025-09-09 12_31_57.613-05_00.jpg,Nebraska2025,2185,PI533760,2459761,14.715574748717199,4,CV2,ok
2185_LeafPhotoA_2025-09-09 12_32_08.628,data/externalsourcerequired/ne2025/device3/2185_LeafPhotoA_2025-09-09 12_32_08.628-05_00.jpg,Nebraska2025,2185,PI533760,3577554,15.090189884638447,4,CV2,ok
2185_LeafPhotoA_2025-09-09 12_32_19.175,data/externalsourcerequired/ne2025/device3/2185_LeafPhotoA_2025-09-09 12_32_19.175-05_00.jpg,Nebraska2025,2185,PI533760,3413028,15.043110431781356,4,SAM3,ok
2186_LeafPhotoA_2025-09-09 12_31_03.766,data/externalsourcerequired/ne2025/device3/2186_LeafPhotoA_2025-09-09 12_31_03.766-05_00.jpg,Nebraska2025,2186,PI533794,3652773,15.110997163140338,4,CV2,ok
2186_LeafPhotoA_2025-09-09 12_31_18.903,data/externalsourcerequired/ne2025/device3/2186_LeafPhotoA_2025-09-09 12_31_18.903-05_00.jpg,Nebraska2025,2186,PI533794,2553165,14.75284432398244,4,CV2,ok
2186_LeafPhotoA_2025-09-09 12_31_28.944,data/externalsourcerequired/ne2025/device3/2186_LeafPhotoA_2025-09-09 12_31_28.944-05_00.jpg,Nebraska2025,2186,PI533794,3332722,15.019299945470374,4,CV2,ok
2187_LeafPhotoA_2025-09-09 12_32_57.938,data/externalsourcerequired/ne2025/device3/2187_LeafPhotoA_2025-09-09 12_32_57.938-05_00.jpg,Nebraska2025,2187,,1886280,14.450117193510284,4,CV2,ok
2187_LeafPhotoA_2025-09-09 12_33_18.243,data/externalsourcerequired/ne2025/device3/2187_LeafPhotoA_2025-09-09 12_33_18.243-05_00.jpg,Nebraska2025,2187,,2205549,14.606487015464646,4,CV2,ok
2187_LeafPhotoA_2025-09-09 12_33_30.247,data/externalsourcerequired/ne2025/device3/2187_LeafPhotoA_2025-09-09 12_33_30.247-05_00.jpg,Nebraska2025,2187,,2730807,14.820107727874376,4,CV2,ok
2188_LeafPhotoA_2025-09-09 12_34_26.464,data/externalsourcerequired/ne2025/device3/2188_LeafPhotoA_2025-09-09 12_34_26.464-05_00.jpg,Nebraska2025,2188,SC0777,5189321,15.462113418066897,4,CV2,ok
2188_LeafPhotoA_2025-09-09 12_34_35.986,data/externalsourcerequired/ne2025/device3/2188_LeafPhotoA_2025-09-09 12_34_35.986-05_00.jpg,Nebraska2025,2188,SC0777,2527735,14.742834202804895,4,CV2,ok
2188_LeafPhotoA_2025-09-09 12_34_49.357,data/externalsourcerequired/ne2025/device3/2188_LeafPhotoA_2025-09-09 12_34_49.357-05_00.jpg,Nebraska2025,2188,SC0777,3275163,15.001878196805322,4,CV2,ok
2189_LeafPhotoA_2025-09-08 17_18_00.620,data/externalsourcerequired/ne2025/device6/2189_LeafPhotoA_2025-09-08 17_18_00.620-05_00.jpg,Nebraska2025,2189,PI276837,3729915,15.131896003156589,3,CV2,ok
2189_LeafPhotoA_2025-09-08 17_18_33.881,data/externalsourcerequired/ne2025/device6/2189_LeafPhotoA_2025-09-08 17_18_33.881-05_00.jpg,Nebraska2025,2189,PI276837,4511542,15.32214955991564,4,CV2,ok
2189_LeafPhotoA_2025-09-08 17_18_50.308,data/externalsourcerequired/ne2025/device6/2189_LeafPhotoA_2025-09-08 17_18_50.308-05_00.jpg,Nebraska2025,2189,PI276837,4734528,15.370392596423477,4,CV2,ok
2190_LeafPhotoA_2025-09-08 17_16_58.120,data/externalsourcerequired/ne2025/device6/2190_LeafPhotoA_2025-09-08 17_16_58.120-05_00.jpg,Nebraska2025,2190,PI534127,3168067,14.968632180682716,4,CV2,ok
2190_LeafPhotoA_2025-09-08 17_17_16.502,data/externalsourcerequired/ne2025/device6/2190_LeafPhotoA_2025-09-08 17_17_16.502-05_00.jpg,Nebraska2025,2190,PI534127,2738662,14.82298003792876,0,CV2,failed_cropping
2190_LeafPhotoA_2025-09-08 17_17_36.101,data/externalsourcerequired/ne2025/device6/2190_LeafPhotoA_2025-09-08 17_17_36.101-05_00.jpg,Nebraska2025,2190,PI534127,2570938,14.759781370826953,0,CV2,failed_cropping
2191_LeafPhotoA_2025-09-08 17_16_00.546,data/externalsourcerequired/ne2025/device6/2191_LeafPhotoA_2025-09-08 17_16_00.546-05_00.jpg,Nebraska2025,2191,PI533974,3521029,15.074263834399778,3,CV2,ok
2191_LeafPhotoA_2025-09-08 17_16_22.623,data/externalsourcerequired/ne2025/device6/2191_LeafPhotoA_2025-09-08 17_16_22.623-05_00.jpg,Nebraska2025,2191,PI533974,3718989,15.128962415118481,4,CV2,ok
2191_LeafPhotoA_2025-09-08 17_16_36.659,data/externalsourcerequired/ne2025/device6/2191_LeafPhotoA_2025-09-08 17_16_36.659-05_00.jpg,Nebraska2025,2191,PI533974,3291762,15.006933541689275,3,CV2,ok
2192_LeafPhotoA_2025-09-08 17_13_32.965,data/externalsourcerequired/ne2025/device6/2192_LeafPhotoA_2025-09-08 17_13_32.965-05_00.jpg,Nebraska2025,2192,PI656084,4043939,15.21272977493356,3,CV2,ok
2192_LeafPhotoA_2025-09-08 17_13_50.279,data/externalsourcerequired/ne2025/device6/2192_LeafPhotoA_2025-09-08 17_13_50.279-05_00.jpg,Nebraska2025,2192,PI656084,3707183,15.125782846978607,4,CV2,ok
2192_LeafPhotoA_2025-09-08 17_14_08.265,data/externalsourcerequired/ne2025/device6/2192_LeafPhotoA_2025-09-08 17_14_08.265-05_00.jpg,Nebraska2025,2192,PI656084,4490549,15.317485523958782,4,CV2,ok
2193_LeafPhotoA_2025-09-08 17_12_26.199,data/externalsourcerequired/ne2025/device6/2193_LeafPhotoA_2025-09-08 17_12_26.199-05_00.jpg,Nebraska2025,2193,PI597962,6375557,15.667982017741025,4,CV2,ok
2193_LeafPhotoA_2025-09-08 17_12_46.303,data/externalsourcerequired/ne2025/device6/2193_LeafPhotoA_2025-09-08 17_12_46.303-05_00.jpg,Nebraska2025,2193,PI597962,2412484,14.696167480048933,4,CV2,ok
2193_LeafPhotoA_2025-09-08 17_13_09.464,data/externalsourcerequired/ne2025/device6/2193_LeafPhotoA_2025-09-08 17_13_09.464-05_00.jpg,Nebraska2025,2193,PI597962,2140580,14.576587378313954,0,CV2,failed_cropping
2194_LeafPhotoA_2025-09-08 17_11_09.444,data/externalsourcerequired/ne2025/device6/2194_LeafPhotoA_2025-09-08 17_11_09.444-05_00.jpg,Nebraska2025,2194,PI533953,3364906,15.028910586049687,4,CV2,ok
2194_LeafPhotoA_2025-09-08 17_11_29.841,data/externalsourcerequired/ne2025/device6/2194_LeafPhotoA_2025-09-08 17_11_29.841-05_00.jpg,Nebraska2025,2194,PI533953,3152917,14.963838614044969,4,CV2,ok
2194_LeafPhotoA_2025-09-08 17_11_43.452,data/externalsourcerequired/ne2025/device6/2194_LeafPhotoA_2025-09-08 17_11_43.452-05_00.jpg,Nebraska2025,2194,PI533953,3278728,15.00296610026652,4,CV2,ok
2195_LeafPhotoA_2025-09-08 17_10_01.848,data/externalsourcerequired/ne2025/device6/2195_LeafPhotoA_2025-09-08 17_10_01.848-05_00.jpg,Nebraska2025,2195,PI595712,3483810,15.06363708045022,2,CV2,ok
2195_LeafPhotoA_2025-09-08 17_10_30.408,data/externalsourcerequired/ne2025/device6/2195_LeafPhotoA_2025-09-08 17_10_30.408-05_00.jpg,Nebraska2025,2195,PI595712,4228527,15.257364263427023,4,CV2,ok
2195_LeafPhotoA_2025-09-08 17_10_49.615,data/externalsourcerequired/ne2025/device6/2195_LeafPhotoA_2025-09-08 17_10_49.615-05_00.jpg,Nebraska2025,2195,PI595712,3578554,15.090469366168493,1,CV2,ok
2196_LeafPhotoA_2025-09-08 17_09_05.011,data/externalsourcerequired/ne2025/device6/2196_LeafPhotoA_2025-09-08 17_09_05.011-05_00.jpg,Nebraska2025,2196,PI534077,2351683,14.670641800005596,4,CV2,ok
2196_LeafPhotoA_2025-09-08 17_09_20.396,data/externalsourcerequired/ne2025/device6/2196_LeafPhotoA_2025-09-08 17_09_20.396-05_00.jpg,Nebraska2025,2196,PI534077,2115373,14.564741714251097,2,CV2,ok
2196_LeafPhotoA_2025-09-08 17_09_39.608,data/externalsourcerequired/ne2025/device6/2196_LeafPhotoA_2025-09-08 17_09_39.608-05_00.jpg,Nebraska2025,2196,PI534077,2091531,14.553406891652706,4,CV2,ok
2197_LeafPhotoA_2025-09-08 17_07_18.265,data/externalsourcerequired/ne2025/device6/2197_LeafPhotoA_2025-09-08 17_07_18.265-05_00.jpg,Nebraska2025,2197,PI595713,2967654,14.903282299654396,4,CV2,ok
2197_LeafPhotoA_2025-09-08 17_07_37.038,data/externalsourcerequired/ne2025/device6/2197_LeafPhotoA_2025-09-08 17_07_37.038-05_00.jpg,Nebraska2025,2197,PI595713,5018440,15.428629686400846,4,CV2,ok
2197_LeafPhotoA_2025-09-08 17_08_13.372,data/externalsourcerequired/ne2025/device6/2197_LeafPhotoA_2025-09-08 17_08_13.372-05_00.jpg,Nebraska2025,2197,PI595713,2579487,14.763101099917758,1,CV2,ok
2198_LeafPhotoA_2025-09-08 17_06_35.180,data/externalsourcerequired/ne2025/device6/2198_LeafPhotoA_2025-09-08 17_06_35.180-05_00.jpg,Nebraska2025,2198,PI534074,1857958,14.434988593148864,0,CV2,failed_cropping
2198_LeafPhotoA_2025-09-08 17_06_49.676,data/externalsourcerequired/ne2025/device6/2198_LeafPhotoA_2025-09-08 17_06_49.676-05_00.jpg,Nebraska2025,2198,PI534074,3163449,14.967173446054582,4,CV2,ok
2198_LeafPhotoA_2025-09-08 17_07_00.770,data/externalsourcerequired/ne2025/device6/2198_LeafPhotoA_2025-09-08 17_07_00.770-05_00.jpg,Nebraska2025,2198,PI534074,2832310,14.856603191081916,0,CV2,failed_cropping
2199_LeafPhotoA_2025-09-08 17_05_27.908,data/externalsourcerequired/ne2025/device6/2199_LeafPhotoA_2025-09-08 17_05_27.908-05_00.jpg,Nebraska2025,2199,PI542718,5795482,15.57258920644812,3,CV2,ok
2199_LeafPhotoA_2025-09-08 17_05_50.087,data/externalsourcerequired/ne2025/device6/2199_LeafPhotoA_2025-09-08 17_05_50.087-05_00.jpg,Nebraska2025,2199,PI542718,4055593,15.21560747405059,3,CV2,ok
2199_LeafPhotoA_2025-09-08 17_06_13.649,data/externalsourcerequired/ne2025/device6/2199_LeafPhotoA_2025-09-08 17_06_13.649-05_00.jpg,Nebraska2025,2199,PI542718,4583348,15.337940293403625,4,CV2,ok
2200_LeafPhotoA_2025-09-08 17_03_29.885,data/externalsourcerequired/ne2025/device6/2200_LeafPhotoA_2025-09-08 17_03_29.885-05_00.jpg,Nebraska2025,2200,PI534135,3836100,15.15996678346737,3,CV2,ok
2200_LeafPhotoA_2025-09-08 17_03_53.641,data/externalsourcerequired/ne2025/device6/2200_LeafPhotoA_2025-09-08 17_03_53.641-05_00.jpg,Nebraska2025,2200,PI534135,4301627,15.274503881192144,3,CV2,ok
2200_LeafPhotoA_2025-09-08 17_04_21.744,data/externalsourcerequired/ne2025/device6/2200_LeafPhotoA_2025-09-08 17_04_21.744-05_00.jpg,Nebraska2025,2200,PI534135,3617364,15.101256141756878,0,CV2,failed_cropping
2201_LeafPhotoA_2025-09-08 10_47_11.543,data/externalsourcerequired/ne2025/device1/2201_LeafPhotoA_2025-09-08 10_47_11.543-05_00.jpg,Nebraska2025,2201,PI595733,4625737,15.347146267584936,4,CV2,ok
2201_LeafPhotoA_2025-09-08 10_47_34.501,data/externalsourcerequired/ne2025/device1/2201_LeafPhotoA_2025-09-08 10_47_34.501-05_00.jpg,Nebraska2025,2201,PI595733,5932597,15.595972617769426,4,CV2,ok
2201_LeafPhotoA_2025-09-08 10_47_55.692,data/externalsourcerequired/ne2025/device1/2201_LeafPhotoA_2025-09-08 10_47_55.692-05_00.jpg,Nebraska2025,2201,PI595733,4262794,15.265435371802377,3,CV2,ok
2202_LeafPhotoA_2025-09-08 10_48_23.952,data/externalsourcerequired/ne2025/device1/2202_LeafPhotoA_2025-09-08 10_48_23.952-05_00.jpg,Nebraska2025,2202,PI576380,4999430,15.42483446389988,4,CV2,ok
2202_LeafPhotoA_2025-09-08 10_48_38.768,data/externalsourcerequired/ne2025/device1/2202_LeafPhotoA_2025-09-08 10_48_38.768-05_00.jpg,Nebraska2025,2202,PI576380,3718122,15.128729260065686,4,CV2,ok
2202_LeafPhotoA_2025-09-08 10_48_52.303,data/externalsourcerequired/ne2025/device1/2202_LeafPhotoA_2025-09-08 10_48_52.303-05_00.jpg,Nebraska2025,2202,PI576380,5605008,15.539171041784435,4,CV2,ok
2203_LeafPhotoA_2025-09-08 10_49_25.748,data/externalsourcerequired/ne2025/device1/2203_LeafPhotoA_2025-09-08 10_49_25.748-05_00.jpg,Nebraska2025,2203,SC0604,2724974,14.81796944474956,4,CV2,ok
2203_LeafPhotoA_2025-09-08 10_49_46.312,data/externalsourcerequired/ne2025/device1/2203_LeafPhotoA_2025-09-08 10_49_46.312-05_00.jpg,Nebraska2025,2203,SC0604,3713244,15.127416446055289,4,CV2,ok
2203_LeafPhotoA_2025-09-08 10_50_00.534,data/externalsourcerequired/ne2025/device1/2203_LeafPhotoA_2025-09-08 10_50_00.534-05_00.jpg,Nebraska2025,2203,SC0604,2861689,14.866922567924993,4,CV2,ok
2204_LeafPhotoA_2025-09-08 10_50_57.372,data/externalsourcerequired/ne2025/device1/2204_LeafPhotoA_2025-09-08 10_50_57.372-05_00.jpg,Nebraska2025,2204,PI656031,3383961,15.034557474819145,4,CV2,ok
2204_LeafPhotoA_2025-09-08 10_51_18.731,data/externalsourcerequired/ne2025/device1/2204_LeafPhotoA_2025-09-08 10_51_18.731-05_00.jpg,Nebraska2025,2204,PI656031,2920872,14.887392759800347,4,CV2,ok
2204_LeafPhotoA_2025-09-08 10_51_32.424,data/externalsourcerequired/ne2025/device1/2204_LeafPhotoA_2025-09-08 10_51_32.424-05_00.jpg,Nebraska2025,2204,PI656031,3554021,15.083590196514391,4,CV2,ok
2205_LeafPhotoA_2025-09-08 10_52_09.894,data/externalsourcerequired/ne2025/device1/2205_LeafPhotoA_2025-09-08 10_52_09.894-05_00.jpg,Nebraska2025,2205,PI576385,3852566,15.164249977762303,4,CV2,ok
2205_LeafPhotoA_2025-09-08 10_52_29.620,data/externalsourcerequired/ne2025/device1/2205_LeafPhotoA_2025-09-08 10_52_29.620-05_00.jpg,Nebraska2025,2205,PI576385,2727487,14.818891230408527,4,CV2,ok
2205_LeafPhotoA_2025-09-08 10_52_49.920,data/externalsourcerequired/ne2025/device1/2205_LeafPhotoA_2025-09-08 10_52_49.920-05_00.jpg,Nebraska2025,2205,PI576385,3187280,14.974678446459013,4,CV2,ok
2206_LeafPhotoA_2025-09-08 10_53_32.789,data/externalsourcerequired/ne2025/device1/2206_LeafPhotoA_2025-09-08 10_53_32.789-05_00.jpg,Nebraska2025,2206,PI656048,4200988,15.250830293684693,4,CV2,ok
2206_LeafPhotoA_2025-09-08 10_53_50.729,data/externalsourcerequired/ne2025/device1/2206_LeafPhotoA_2025-09-08 10_53_50.729-05_00.jpg,Nebraska2025,2206,PI656048,4965231,15.417970380058883,4,CV2,ok
2206_LeafPhotoA_2025-09-08 10_54_07.474,data/externalsourcerequired/ne2025/device1/2206_LeafPhotoA_2025-09-08 10_54_07.474-05_00.jpg,Nebraska2025,2206,PI656048,4866274,15.397839109823744,4,CV2,ok
2207_LeafPhotoA_2025-09-08 10_54_55.448,data/externalsourcerequired/ne2025/device1/2207_LeafPhotoA_2025-09-08 10_54_55.448-05_00.jpg,Nebraska2025,2207,PI533766,2423064,14.70054341298677,4,CV2,ok
2207_LeafPhotoA_2025-09-08 10_55_18.048,data/externalsourcerequired/ne2025/device1/2207_LeafPhotoA_2025-09-08 10_55_18.048-05_00.jpg,Nebraska2025,2207,PI533766,3886076,15.172910466113766,4,CV2,ok
2207_LeafPhotoA_2025-09-08 10_55_39.931,data/externalsourcerequired/ne2025/device1/2207_LeafPhotoA_2025-09-08 10_55_39.931-05_00.jpg,Nebraska2025,2207,PI533766,4062838,15.217392302159203,4,CV2,ok
2208_LeafPhotoA_2025-09-08 10_56_14.172,data/externalsourcerequired/ne2025/device1/2208_LeafPhotoA_2025-09-08 10_56_14.172-05_00.jpg,Nebraska2025,2208,PI656109,4370576,15.290405366166212,4,CV2,ok
2208_LeafPhotoA_2025-09-08 10_56_29.142,data/externalsourcerequired/ne2025/device1/2208_LeafPhotoA_2025-09-08 10_56_29.142-05_00.jpg,Nebraska2025,2208,PI656109,2982034,14.908116175985617,4,CV2,ok
2208_LeafPhotoA_2025-09-08 10_56_49.037,data/externalsourcerequired/ne2025/device1/2208_LeafPhotoA_2025-09-08 10_56_49.037-05_00.jpg,Nebraska2025,2208,PI656109,3899805,15.176437109849832,4,CV2,ok
2209_LeafPhotoA_2025-09-08 10_57_42.055,data/externalsourcerequired/ne2025/device1/2209_LeafPhotoA_2025-09-08 10_57_42.055-05_00.jpg,Nebraska2025,2209,PI642992,4304355,15.275137858834992,4,CV2,ok
2209_LeafPhotoA_2025-09-08 10_58_25.351,data/externalsourcerequired/ne2025/device1/2209_LeafPhotoA_2025-09-08 10_58_25.351-05_00.jpg,Nebraska2025,2209,PI642992,3463515,15.057794527314588,0,CV2,failed_cropping
2209_LeafPhotoA_2025-09-08 10_59_39.014,data/externalsourcerequired/ne2025/device1/2209_LeafPhotoA_2025-09-08 10_59_39.014-05_00.jpg,Nebraska2025,2209,PI642992,3973333,15.195115847040746,4,CV2,ok
2210_LeafPhotoA_2025-09-08 11_00_04.684,data/externalsourcerequired/ne2025/device1/2210_LeafPhotoA_2025-09-08 11_00_04.684-05_00.jpg,Nebraska2025,2210,SC0837,2834270,14.857294966395479,4,CV2,ok
2210_LeafPhotoA_2025-09-08 11_00_21.852,data/externalsourcerequired/ne2025/device1/2210_LeafPhotoA_2025-09-08 11_00_21.852-05_00.jpg,Nebraska2025,2210,SC0837,3741909,15.13510646697424,4,CV2,ok
2210_LeafPhotoA_2025-09-08 11_00_36.664,data/externalsourcerequired/ne2025/device1/2210_LeafPhotoA_2025-09-08 11_00_36.664-05_00.jpg,Nebraska2025,2210,SC0837,3446287,15.05280797757009,0,CV2,failed_cropping
2211_LeafPhotoA_2025-09-08 11_00_59.925,data/externalsourcerequired/ne2025/device1/2211_LeafPhotoA_2025-09-08 11_00_59.925-05_00.jpg,Nebraska2025,2211,PI595736,5412706,15.504259710614807,4,CV2,ok
2211_LeafPhotoA_2025-09-08 11_01_14.288,data/externalsourcerequired/ne2025/device1/2211_LeafPhotoA_2025-09-08 11_01_14.288-05_00.jpg,Nebraska2025,2211,PI595736,5185339,15.461345778414987,4,CV2,ok
2211_LeafPhotoA_2025-09-08 11_01_34.648,data/externalsourcerequired/ne2025/device1/2211_LeafPhotoA_2025-09-08 11_01_34.648-05_00.jpg,Nebraska2025,2211,PI595736,5398734,15.501675039603663,3,CV2,ok
2212_LeafPhotoA_2025-09-08 11_02_23.259,data/externalsourcerequired/ne2025/device1/2212_LeafPhotoA_2025-09-08 11_02_23.259-05_00.jpg,Nebraska2025,2212,SC0235,4362260,15.288500829652829,4,CV2,ok
2212_LeafPhotoA_2025-09-08 11_02_41.799,data/externalsourcerequired/ne2025/device1/2212_LeafPhotoA_2025-09-08 11_02_41.799-05_00.jpg,Nebraska2025,2212,SC0235,2898854,14.879826044441714,3,CV2,ok
2212_LeafPhotoA_2025-09-08 11_02_55.317,data/externalsourcerequired/ne2025/device1/2212_LeafPhotoA_2025-09-08 11_02_55.317-05_00.jpg,Nebraska2025,2212,SC0235,3885657,15.17280263945518,4,CV2,ok
2213_LeafPhotoA_2025-09-08 11_03_25.212,data/externalsourcerequired/ne2025/device1/2213_LeafPhotoA_2025-09-08 11_03_25.212-05_00.jpg,Nebraska2025,2213,PI534019,2792492,14.842444945104917,4,CV2,ok
2213_LeafPhotoA_2025-09-08 11_03_41.024,data/externalsourcerequired/ne2025/device1/2213_LeafPhotoA_2025-09-08 11_03_41.024-05_00.jpg,Nebraska2025,2213,PI534019,3323953,15.016665295266657,4,CV2,ok
