image_path,image_id,plotNumber,environment,ExG_P20_disease_pct
250755_LeafPhotoA_2025-10-07 14_12_26.611-05_00_leaf.png,250755_LeafPhotoA_2025-10-07 14_12_26.611-05_00,250755,Georgia2025,1.01
250756_LeafPhotoA_2025-10-07 14_08_19.224-05_00_leaf.png,250756_LeafPhotoA_2025-10-07 14_08_19.224-05_00,250756,Georgia2025,2.45
250756_LeafPhotoA_2025-10-07 14_08_36.095-05_00_leaf.png,250756_LeafPhotoA_2025-10-07 14_08_36.095-05_00,250756,Georgia2025,7.94
250757_LeafPhotoA_2025-10-07 14_06_59.368-05_00_leaf.png,250757_LeafPhotoA_2025-10-07 14_06_59.368-05_00,250757,Georgia2025,0.3
250757_LeafPhotoA_2025-10-07 14_07_15.975-05_00_leaf.png,250757_LeafPhotoA_2025-10-07 14_07_15.975-05_00,250757,Georgia2025,5.77
250757_LeafPhotoA_2025-10-07 14_07_46.155-05_00_leaf.png,250757_LeafPhotoA_2025-10-07 14_07_46.155-05_00,250757,Georgia2025,0.13
250758_LeafPhotoA_2025-10-07 14_06_02.236-05_00_leaf.png,250758_LeafPhotoA_2025-10-07 14_06_02.236-05_00,250758,Georgia2025,1.01
250758_LeafPhotoA_2025-10-07 14_06_19.486-05_00_leaf.png,250758_LeafPhotoA_2025-10-07 14_06_19.486-05_00,250758,Georgia2025,7.8
250759_LeafPhotoA_2025-10-07 14_26_39.005-05_00_leaf.png,250759_LeafPhotoA_2025-10-07 14_26_39.005-05_00,250759,Georgia2025,2.37
250759_LeafPhotoA_2025-10-07 14_26_54.193-05_00_leaf.png,250759_LeafPhotoA_2025-10-07 14_26_54.193-05_00,250759,Georgia2025,2.29
250759_LeafPhotoA_2025-10-07 14_27_11.768-05_00_leaf.png,250759_LeafPhotoA_2025-10-07 14_27_11.768-05_00,250759,Georgia2025,3.6
250760_LeafPhotoA_2025-10-07 14_27_37.442-05_00_leaf.png,250760_LeafPhotoA_2025-10-07 14_27_37.442-05_00,250760,Georgia2025,4.94
250760_LeafPhotoA_2025-10-07 14_28_08.717-05_00_leaf.png,250760_LeafPhotoA_2025-10-07 14_28_08.717-05_00,250760,Georgia2025,7.44
250761_LeafPhotoA_2025-10-07 14_28_36.591-05_00_leaf.png,250761_LeafPhotoA_2025-10-07 14_28_36.591-05_00,250761,Georgia2025,0.52
250761_LeafPhotoA_2025-10-07 14_28_52.671-05_00_leaf.png,250761_LeafPhotoA_2025-10-07 14_28_52.671-05_00,250761,Georgia2025,3.03
250761_LeafPhotoA_2025-10-07 14_29_13.096-05_00_leaf.png,250761_LeafPhotoA_2025-10-07 14_29_13.096-05_00,250761,Georgia2025,1.89
250762_LeafPhotoA_2025-10-07 14_29_38.504-05_00_leaf.png,250762_LeafPhotoA_2025-10-07 14_29_38.504-05_00,250762,Georgia2025,4.66
250762_LeafPhotoA_2025-10-07 14_29_54.324-05_00_leaf.png,250762_LeafPhotoA_2025-10-07 14_29_54.324-05_00,250762,Georgia2025,5.65
250762_LeafPhotoA_2025-10-07 14_30_13.171-05_00_leaf.png,250762_LeafPhotoA_2025-10-07 14_30_13.171-05_00,250762,Georgia2025,0.63
250764_LeafPhotoA_2025-10-07 14_31_04.802-05_00_leaf.png,250764_LeafPhotoA_2025-10-07 14_31_04.802-05_00,250764,Georgia2025,1.83
250764_LeafPhotoA_2025-10-07 14_31_28.592-05_00_leaf.png,250764_LeafPhotoA_2025-10-07 14_31_28.592-05_00,250764,Georgia2025,71.23
250764_LeafPhotoA_2025-10-07 14_31_41.208-05_00_leaf.png,250764_LeafPhotoA_2025-10-07 14_31_41.208-05_00,250764,Georgia2025,0.77
250765_LeafPhotoA_2025-10-07 14_32_12.958-05_00_leaf.png,250765_LeafPhotoA_2025-10-07 14_32_12.958-05_00,250765,Georgia2025,1.68
250765_LeafPhotoA_2025-10-07 14_32_24.956-05_00_leaf.png,250765_LeafPhotoA_2025-10-07 14_32_24.956-05_00,250765,Georgia2025,4.07
250765_LeafPhotoA_2025-10-07 14_32_37.822-05_00_leaf.png,250765_LeafPhotoA_2025-10-07 14_32_37.822-05_00,250765,Georgia2025,2.2
250766_LeafPhotoA_2025-10-07 14_33_20.649-05_00_leaf.png,250766_LeafPhotoA_2025-10-07 14_33_20.649-05_00,250766,Georgia2025,1.57
250766_LeafPhotoA_2025-10-07 14_33_33.617-05_00_leaf.png,250766_LeafPhotoA_2025-10-07 14_33_33.617-05_00,250766,Georgia2025,0.41
250767_LeafPhotoA_2025-10-07 14_34_19.139-05_00_leaf.png,250767_LeafPhotoA_2025-10-07 14_34_19.139-05_00,250767,Georgia2025,1.42
250767_LeafPhotoA_2025-10-07 14_34_32.620-05_00_leaf.png,250767_LeafPhotoA_2025-10-07 14_34_32.620-05_00,250767,Georgia2025,8.08
250768_LeafPhotoA_2025-10-07 14_35_14.980-05_00_leaf.png,250768_LeafPhotoA_2025-10-07 14_35_14.980-05_00,250768,Georgia2025,0.18
250768_LeafPhotoA_2025-10-07 14_35_29.655-05_00_leaf.png,250768_LeafPhotoA_2025-10-07 14_35_29.655-05_00,250768,Georgia2025,0.01
250769_LeafPhotoA_2025-10-07 14_35_48.654-05_00_leaf.png,250769_LeafPhotoA_2025-10-07 14_35_48.654-05_00,250769,Georgia2025,2.53
250769_LeafPhotoA_2025-10-07 14_36_01.486-05_00_leaf.png,250769_LeafPhotoA_2025-10-07 14_36_01.486-05_00,250769,Georgia2025,2.07
250769_LeafPhotoA_2025-10-07 14_36_24.921-05_00_leaf.png,250769_LeafPhotoA_2025-10-07 14_36_24.921-05_00,250769,Georgia2025,2.16
250770_LeafPhotoA_2025-10-07 14_37_05.659-05_00_leaf.png,250770_LeafPhotoA_2025-10-07 14_37_05.659-05_00,250770,Georgia2025,3.05
250770_LeafPhotoA_2025-10-07 14_37_18.240-05_00_leaf.png,250770_LeafPhotoA_2025-10-07 14_37_18.240-05_00,250770,Georgia2025,2.82
250771_LeafPhotoA_2025-10-07 14_38_02.651-05_00_leaf.png,250771_LeafPhotoA_2025-10-07 14_38_02.651-05_00,250771,Georgia2025,2.23
250771_LeafPhotoA_2025-10-07 14_38_15.301-05_00_leaf.png,250771_LeafPhotoA_2025-10-07 14_38_15.301-05_00,250771,Georgia2025,0.62
250772_LeafPhotoA_2025-10-07 14_38_54.133-05_00_leaf.png,250772_LeafPhotoA_2025-10-07 14_38_54.133-05_00,250772,Georgia2025,2.72
250772_LeafPhotoA_2025-10-07 14_39_10.190-05_00_leaf.png,250772_LeafPhotoA_2025-10-07 14_39_10.190-05_00,250772,Georgia2025,0.52
250773_LeafPhotoA_2025-10-07 14_39_51.807-05_00_leaf.png,250773_LeafPhotoA_2025-10-07 14_39_51.807-05_00,250773,Georgia2025,0.0
250773_LeafPhotoA_2025-10-07 14_40_08.194-05_00_leaf.png,250773_LeafPhotoA_2025-10-07 14_40_08.194-05_00,250773,Georgia2025,0.02
250773_LeafPhotoA_2025-10-07 14_40_26.641-05_00_leaf.png,250773_LeafPhotoA_2025-10-07 14_40_26.641-05_00,250773,Georgia2025,0.0
250774_LeafPhotoA_2025-10-07 14_42_27.020-05_00_leaf.png,250774_LeafPhotoA_2025-10-07 14_42_27.020-05_00,250774,Georgia2025,19.63
250774_LeafPhotoA_2025-10-07 14_42_39.284-05_00_leaf.png,250774_LeafPhotoA_2025-10-07 14_42_39.284-05_00,250774,Georgia2025,9.72
250775_LeafPhotoA_2025-10-07 14_13_08.316-05_00_leaf.png,250775_LeafPhotoA_2025-10-07 14_13_08.316-05_00,250775,Georgia2025,3.48
250775_LeafPhotoA_2025-10-07 14_13_25.824-05_00_leaf.png,250775_LeafPhotoA_2025-10-07 14_13_25.824-05_00,250775,Georgia2025,1.48
250775_LeafPhotoA_2025-10-07 14_13_38.058-05_00_leaf.png,250775_LeafPhotoA_2025-10-07 14_13_38.058-05_00,250775,Georgia2025,1.02
250776_LeafPhotoA_2025-10-07 14_13_57.008-05_00_leaf.png,250776_LeafPhotoA_2025-10-07 14_13_57.008-05_00,250776,Georgia2025,3.27
250776_LeafPhotoA_2025-10-07 14_14_13.325-05_00_leaf.png,250776_LeafPhotoA_2025-10-07 14_14_13.325-05_00,250776,Georgia2025,0.96
250776_LeafPhotoA_2025-10-07 14_14_38.314-05_00_leaf.png,250776_LeafPhotoA_2025-10-07 14_14_38.314-05_00,250776,Georgia2025,4.11
250777_LeafPhotoA_2025-10-07 14_14_55.192-05_00_leaf.png,250777_LeafPhotoA_2025-10-07 14_14_55.192-05_00,250777,Georgia2025,1.37
250777_LeafPhotoA_2025-10-07 14_15_18.022-05_00_leaf.png,250777_LeafPhotoA_2025-10-07 14_15_18.022-05_00,250777,Georgia2025,4.25
250777_LeafPhotoA_2025-10-07 14_15_37.943-05_00_leaf.png,250777_LeafPhotoA_2025-10-07 14_15_37.943-05_00,250777,Georgia2025,15.11
250778_LeafPhotoA_2025-10-07 14_16_09.393-05_00_leaf.png,250778_LeafPhotoA_2025-10-07 14_16_09.393-05_00,250778,Georgia2025,0.15
250778_LeafPhotoA_2025-10-07 14_16_39.948-05_00_leaf.png,250778_LeafPhotoA_2025-10-07 14_16_39.948-05_00,250778,Georgia2025,2.67
250778_LeafPhotoA_2025-10-07 14_17_31.888-05_00_leaf.png,250778_LeafPhotoA_2025-10-07 14_17_31.888-05_00,250778,Georgia2025,5.68
250779_LeafPhotoA_2025-10-07 14_18_22.611-05_00_leaf.png,250779_LeafPhotoA_2025-10-07 14_18_22.611-05_00,250779,Georgia2025,0.29
250779_LeafPhotoA_2025-10-07 14_18_38.350-05_00_leaf.png,250779_LeafPhotoA_2025-10-07 14_18_38.350-05_00,250779,Georgia2025,1.35
250779_LeafPhotoA_2025-10-07 14_19_05.215-05_00_leaf.png,250779_LeafPhotoA_2025-10-07 14_19_05.215-05_00,250779,Georgia2025,1.93
250780_LeafPhotoA_2025-10-07 14_19_21.195-05_00_leaf.png,250780_LeafPhotoA_2025-10-07 14_19_21.195-05_00,250780,Georgia2025,1.18
250780_LeafPhotoA_2025-10-07 14_19_28.161-05_00_leaf.png,250780_LeafPhotoA_2025-10-07 14_19_28.161-05_00,250780,Georgia2025,2.37
250780_LeafPhotoA_2025-10-07 14_19_39.076-05_00_leaf.png,250780_LeafPhotoA_2025-10-07 14_19_39.076-05_00,250780,Georgia2025,0.08
250781_LeafPhotoA_2025-10-07 14_20_04.471-05_00_leaf.png,250781_LeafPhotoA_2025-10-07 14_20_04.471-05_00,250781,Georgia2025,0.01
250782_LeafPhotoA_2025-10-07 14_21_01.736-05_00_leaf.png,250782_LeafPhotoA_2025-10-07 14_21_01.736-05_00,250782,Georgia2025,0.13
250782_LeafPhotoA_2025-10-07 14_21_16.959-05_00_leaf.png,250782_LeafPhotoA_2025-10-07 14_21_16.959-05_00,250782,Georgia2025,0.27
250782_LeafPhotoA_2025-10-07 14_21_31.430-05_00_leaf.png,250782_LeafPhotoA_2025-10-07 14_21_31.430-05_00,250782,Georgia2025,1.31
250784_LeafPhotoA_2025-10-07 14_22_15.240-05_00_leaf.png,250784_LeafPhotoA_2025-10-07 14_22_15.240-05_00,250784,Georgia2025,2.19
250784_LeafPhotoA_2025-10-07 14_22_25.360-05_00_leaf.png,250784_LeafPhotoA_2025-10-07 14_22_25.360-05_00,250784,Georgia2025,0.15
250784_LeafPhotoA_2025-10-07 14_22_39.997-05_00_leaf.png,250784_LeafPhotoA_2025-10-07 14_22_39.997-05_00,250784,Georgia2025,5.17
250785_LeafPhotoA_2025-10-07 14_23_11.034-05_00_leaf.png,250785_LeafPhotoA_2025-10-07 14_23_11.034-05_00,250785,Georgia2025,0.87
250785_LeafPhotoA_2025-10-07 14_23_23.110-05_00_leaf.png,250785_LeafPhotoA_2025-10-07 14_23_23.110-05_00,250785,Georgia2025,0.22
250785_LeafPhotoA_2025-10-07 14_23_52.114-05_00_leaf.png,250785_LeafPhotoA_2025-10-07 14_23_52.114-05_00,250785,Georgia2025,1.51
250787_LeafPhotoA_2025-10-07 14_24_59.795-05_00_leaf.png,250787_LeafPhotoA_2025-10-07 14_24_59.795-05_00,250787,Georgia2025,0.0
250787_LeafPhotoA_2025-10-07 14_25_39.696-05_00_leaf.png,250787_LeafPhotoA_2025-10-07 14_25_39.696-05_00,250787,Georgia2025,0.02
250788_LeafPhotoA_2025-10-07 14_26_44.248-05_00_leaf.png,250788_LeafPhotoA_2025-10-07 14_26_44.248-05_00,250788,Georgia2025,3.73
250788_LeafPhotoA_2025-10-07 14_26_54.231-05_00_leaf.png,250788_LeafPhotoA_2025-10-07 14_26_54.231-05_00,250788,Georgia2025,4.61
250788_LeafPhotoA_2025-10-07 14_27_12.225-05_00_leaf.png,250788_LeafPhotoA_2025-10-07 14_27_12.225-05_00,250788,Georgia2025,3.52
250789_LeafPhotoA_2025-10-07 14_27_38.078-05_00_leaf.png,250789_LeafPhotoA_2025-10-07 14_27_38.078-05_00,250789,Georgia2025,0.01
250789_LeafPhotoA_2025-10-07 14_28_05.426-05_00_leaf.png,250789_LeafPhotoA_2025-10-07 14_28_05.426-05_00,250789,Georgia2025,0.08
250789_LeafPhotoA_2025-10-07 14_28_17.032-05_00_leaf.png,250789_LeafPhotoA_2025-10-07 14_28_17.032-05_00,250789,Georgia2025,0.72
250791_LeafPhotoA_2025-10-07 14_50_56.134-05_00_leaf.png,250791_LeafPhotoA_2025-10-07 14_50_56.134-05_00,250791,Georgia2025,2.83
250791_LeafPhotoA_2025-10-07 14_51_25.624-05_00_leaf.png,250791_LeafPhotoA_2025-10-07 14_51_25.624-05_00,250791,Georgia2025,1.16
250791_LeafPhotoA_2025-10-07 14_51_57.810-05_00_leaf.png,250791_LeafPhotoA_2025-10-07 14_51_57.810-05_00,250791,Georgia2025,0.07
250792_LeafPhotoA_2025-10-07 14_49_00.463-05_00_leaf.png,250792_LeafPhotoA_2025-10-07 14_49_00.463-05_00,250792,Georgia2025,4.65
250792_LeafPhotoA_2025-10-07 14_49_22.008-05_00_leaf.png,250792_LeafPhotoA_2025-10-07 14_49_22.008-05_00,250792,Georgia2025,9.3
250792_LeafPhotoA_2025-10-07 14_49_37.949-05_00_leaf.png,250792_LeafPhotoA_2025-10-07 14_49_37.949-05_00,250792,Georgia2025,8.42
250793_LeafPhotoA_2025-10-07 14_47_57.940-05_00_leaf.png,250793_LeafPhotoA_2025-10-07 14_47_57.940-05_00,250793,Georgia2025,4.19
250793_LeafPhotoA_2025-10-07 14_48_11.955-05_00_leaf.png,250793_LeafPhotoA_2025-10-07 14_48_11.955-05_00,250793,Georgia2025,3.52
250793_LeafPhotoA_2025-10-07 14_48_33.501-05_00_leaf.png,250793_LeafPhotoA_2025-10-07 14_48_33.501-05_00,250793,Georgia2025,3.49
250794_LeafPhotoA_2025-10-07 14_46_05.785-05_00_leaf.png,250794_LeafPhotoA_2025-10-07 14_46_05.785-05_00,250794,Georgia2025,0.0
250794_LeafPhotoA_2025-10-07 14_46_56.134-05_00_leaf.png,250794_LeafPhotoA_2025-10-07 14_46_56.134-05_00,250794,Georgia2025,0.07
250794_LeafPhotoA_2025-10-07 14_47_32.851-05_00_leaf.png,250794_LeafPhotoA_2025-10-07 14_47_32.851-05_00,250794,Georgia2025,0.03
250795_LeafPhotoA_2025-10-07 14_44_32.278-05_00_leaf.png,250795_LeafPhotoA_2025-10-07 14_44_32.278-05_00,250795,Georgia2025,0.76
250795_LeafPhotoA_2025-10-07 14_44_54.648-05_00_leaf.png,250795_LeafPhotoA_2025-10-07 14_44_54.648-05_00,250795,Georgia2025,0.32
250795_LeafPhotoA_2025-10-07 14_45_07.186-05_00_leaf.png,250795_LeafPhotoA_2025-10-07 14_45_07.186-05_00,250795,Georgia2025,10.07
250796_LeafPhotoA_2025-10-07 14_43_33.662-05_00_leaf.png,250796_LeafPhotoA_2025-10-07 14_43_33.662-05_00,250796,Georgia2025,0.15
250796_LeafPhotoA_2025-10-07 14_43_42.879-05_00_leaf.png,250796_LeafPhotoA_2025-10-07 14_43_42.879-05_00,250796,Georgia2025,0.24
250796_LeafPhotoA_2025-10-07 14_44_08.708-05_00_leaf.png,250796_LeafPhotoA_2025-10-07 14_44_08.708-05_00,250796,Georgia2025,0.3
250797_LeafPhotoA_2025-10-07 14_42_02.438-05_00_leaf.png,250797_LeafPhotoA_2025-10-07 14_42_02.438-05_00,250797,Georgia2025,24.44
250797_LeafPhotoA_2025-10-07 14_42_28.456-05_00_leaf.png,250797_LeafPhotoA_2025-10-07 14_42_28.456-05_00,250797,Georgia2025,16.01
250797_LeafPhotoA_2025-10-07 14_42_44.897-05_00_leaf.png,250797_LeafPhotoA_2025-10-07 14_42_44.897-05_00,250797,Georgia2025,8.77
250798_LeafPhotoA_2025-10-07 14_40_45.681-05_00_leaf.png,250798_LeafPhotoA_2025-10-07 14_40_45.681-05_00,250798,Georgia2025,1.23
250798_LeafPhotoA_2025-10-07 14_41_11.014-05_00_leaf.png,250798_LeafPhotoA_2025-10-07 14_41_11.014-05_00,250798,Georgia2025,0.38
250798_LeafPhotoA_2025-10-07 14_41_34.747-05_00_leaf.png,250798_LeafPhotoA_2025-10-07 14_41_34.747-05_00,250798,Georgia2025,0.22
250799_LeafPhotoA_2025-10-07 14_39_49.030-05_00_leaf.png,250799_LeafPhotoA_2025-10-07 14_39_49.030-05_00,250799,Georgia2025,2.37
250799_LeafPhotoA_2025-10-07 14_40_01.213-05_00_leaf.png,250799_LeafPhotoA_2025-10-07 14_40_01.213-05_00,250799,Georgia2025,4.63
250799_LeafPhotoA_2025-10-07 14_40_18.911-05_00_leaf.png,250799_LeafPhotoA_2025-10-07 14_40_18.911-05_00,250799,Georgia2025,1.06
250800_LeafPhotoA_2025-10-07 14_38_18.192-05_00_leaf.png,250800_LeafPhotoA_2025-10-07 14_38_18.192-05_00,250800,Georgia2025,1.04
250800_LeafPhotoA_2025-10-07 14_38_41.205-05_00_leaf.png,250800_LeafPhotoA_2025-10-07 14_38_41.205-05_00,250800,Georgia2025,0.28
250800_LeafPhotoA_2025-10-07 14_39_14.907-05_00_leaf.png,250800_LeafPhotoA_2025-10-07 14_39_14.907-05_00,250800,Georgia2025,2.13
250801_LeafPhotoA_2025-10-07 14_37_19.671-05_00_leaf.png,250801_LeafPhotoA_2025-10-07 14_37_19.671-05_00,250801,Georgia2025,19.33
250801_LeafPhotoA_2025-10-07 14_37_40.870-05_00_leaf.png,250801_LeafPhotoA_2025-10-07 14_37_40.870-05_00,250801,Georgia2025,1.97
250801_LeafPhotoA_2025-10-07 14_37_59.676-05_00_leaf.png,250801_LeafPhotoA_2025-10-07 14_37_59.676-05_00,250801,Georgia2025,6.63
250802_LeafPhotoA_2025-10-07 14_36_04.543-05_00_leaf.png,250802_LeafPhotoA_2025-10-07 14_36_04.543-05_00,250802,Georgia2025,0.57
250802_LeafPhotoA_2025-10-07 14_36_30.449-05_00_leaf.png,250802_LeafPhotoA_2025-10-07 14_36_30.449-05_00,250802,Georgia2025,1.58
250802_LeafPhotoA_2025-10-07 14_36_53.761-05_00_leaf.png,250802_LeafPhotoA_2025-10-07 14_36_53.761-05_00,250802,Georgia2025,0.52
250803_LeafPhotoA_2025-10-07 14_34_36.833-05_00_leaf.png,250803_LeafPhotoA_2025-10-07 14_34_36.833-05_00,250803,Georgia2025,7.29
250803_LeafPhotoA_2025-10-07 14_34_48.421-05_00_leaf.png,250803_LeafPhotoA_2025-10-07 14_34_48.421-05_00,250803,Georgia2025,3.75
250803_LeafPhotoA_2025-10-07 14_35_03.283-05_00_leaf.png,250803_LeafPhotoA_2025-10-07 14_35_03.283-05_00,250803,Georgia2025,3.11
250804_LeafPhotoA_2025-10-07 14_32_59.826-05_00_leaf.png,250804_LeafPhotoA_2025-10-07 14_32_59.826-05_00,250804,Georgia2025,2.19
250804_LeafPhotoA_2025-10-07 14_33_14.586-05_00_leaf.png,250804_LeafPhotoA_2025-10-07 14_33_14.586-05_00,250804,Georgia2025,2.02
250804_LeafPhotoA_2025-10-07 14_33_38.099-05_00_leaf.png,250804_LeafPhotoA_2025-10-07 14_33_38.099-05_00,250804,Georgia2025,1.74
250805_LeafPhotoA_2025-10-07 14_31_15.514-05_00_leaf.png,250805_LeafPhotoA_2025-10-07 14_31_15.514-05_00,250805,Georgia2025,3.07
250805_LeafPhotoA_2025-10-07 14_31_45.119-05_00_leaf.png,250805_LeafPhotoA_2025-10-07 14_31_45.119-05_00,250805,Georgia2025,1.16
250805_LeafPhotoA_2025-10-07 14_32_11.321-05_00_leaf.png,250805_LeafPhotoA_2025-10-07 14_32_11.321-05_00,250805,Georgia2025,7.14
250806_LeafPhotoA_2025-10-07 14_30_17.963-05_00_leaf.png,250806_LeafPhotoA_2025-10-07 14_30_17.963-05_00,250806,Georgia2025,6.36
250806_LeafPhotoA_2025-10-07 14_30_29.131-05_00_leaf.png,250806_LeafPhotoA_2025-10-07 14_30_29.131-05_00,250806,Georgia2025,2.93
250806_LeafPhotoA_2025-10-07 14_30_53.222-05_00_leaf.png,250806_LeafPhotoA_2025-10-07 14_30_53.222-05_00,250806,Georgia2025,1.66
250808_LeafPhotoA_2025-10-08 08_27_49.135-05_00_leaf.png,250808_LeafPhotoA_2025-10-08 08_27_49.135-05_00,250808,Georgia2025,0.78
250808_LeafPhotoA_2025-10-08 08_28_34.639-05_00_leaf.png,250808_LeafPhotoA_2025-10-08 08_28_34.639-05_00,250808,Georgia2025,6.8
250809_LeafPhotoA_2025-10-08 08_29_02.665-05_00_leaf.png,250809_LeafPhotoA_2025-10-08 08_29_02.665-05_00,250809,Georgia2025,0.18
250809_LeafPhotoA_2025-10-08 08_29_22.709-05_00_leaf.png,250809_LeafPhotoA_2025-10-08 08_29_22.709-05_00,250809,Georgia2025,34.59
250810_LeafPhotoA_2025-10-08 08_30_25.872-05_00_leaf.png,250810_LeafPhotoA_2025-10-08 08_30_25.872-05_00,250810,Georgia2025,0.55
250810_LeafPhotoA_2025-10-08 08_31_15.190-05_00_leaf.png,250810_LeafPhotoA_2025-10-08 08_31_15.190-05_00,250810,Georgia2025,0.28
250810_LeafPhotoA_2025-10-08 08_31_42.503-05_00_leaf.png,250810_LeafPhotoA_2025-10-08 08_31_42.503-05_00,250810,Georgia2025,0.15
250811_LeafPhotoA_2025-10-08 08_32_08.753-05_00_leaf.png,250811_LeafPhotoA_2025-10-08 08_32_08.753-05_00,250811,Georgia2025,4.77
250811_LeafPhotoA_2025-10-08 08_32_27.126-05_00_leaf.png,250811_LeafPhotoA_2025-10-08 08_32_27.126-05_00,250811,Georgia2025,7.69
250811_LeafPhotoA_2025-10-08 08_32_42.426-05_00_leaf.png,250811_LeafPhotoA_2025-10-08 08_32_42.426-05_00,250811,Georgia2025,0.2
250812_LeafPhotoA_2025-10-08 08_33_10.217-05_00_leaf.png,250812_LeafPhotoA_2025-10-08 08_33_10.217-05_00,250812,Georgia2025,4.66
250812_LeafPhotoA_2025-10-08 08_33_26.493-05_00_leaf.png,250812_LeafPhotoA_2025-10-08 08_33_26.493-05_00,250812,Georgia2025,10.4
250812_LeafPhotoA_2025-10-08 08_33_42.471-05_00_leaf.png,250812_LeafPhotoA_2025-10-08 08_33_42.471-05_00,250812,Georgia2025,0.27
250813_LeafPhotoA_2025-10-08 08_34_27.070-05_00_leaf.png,250813_LeafPhotoA_2025-10-08 08_34_27.070-05_00,250813,Georgia2025,1.4
250813_LeafPhotoA_2025-10-08 08_34_41.542-05_00_leaf.png,250813_LeafPhotoA_2025-10-08 08_34_41.542-05_00,250813,Georgia2025,4.99
250813_LeafPhotoA_2025-10-08 08_34_54.370-05_00_leaf.png,250813_LeafPhotoA_2025-10-08 08_34_54.370-05_00,250813,Georgia2025,4.2
250814_LeafPhotoA_2025-10-08 08_35_22.492-05_00_leaf.png,250814_LeafPhotoA_2025-10-08 08_35_22.492-05_00,250814,Georgia2025,1.12
250814_LeafPhotoA_2025-10-08 08_36_01.141-05_00_leaf.png,250814_LeafPhotoA_2025-10-08 08_36_01.141-05_00,250814,Georgia2025,0.4
250815_LeafPhotoA_2025-10-08 08_36_18.350-05_00_leaf.png,250815_LeafPhotoA_2025-10-08 08_36_18.350-05_00,250815,Georgia2025,4.32
250815_LeafPhotoA_2025-10-08 08_36_50.706-05_00_leaf.png,250815_LeafPhotoA_2025-10-08 08_36_50.706-05_00,250815,Georgia2025,0.98
250816_LeafPhotoA_2025-10-08 08_37_34.177-05_00_leaf.png,250816_LeafPhotoA_2025-10-08 08_37_34.177-05_00,250816,Georgia2025,0.18
250816_LeafPhotoA_2025-10-08 08_38_11.789-05_00_leaf.png,250816_LeafPhotoA_2025-10-08 08_38_11.789-05_00,250816,Georgia2025,7.33
250816_LeafPhotoA_2025-10-08 08_38_27.271-05_00_leaf.png,250816_LeafPhotoA_2025-10-08 08_38_27.271-05_00,250816,Georgia2025,2.79
250817_LeafPhotoA_2025-10-08 08_39_32.760-05_00_leaf.png,250817_LeafPhotoA_2025-10-08 08_39_32.760-05_00,250817,Georgia2025,2.52
250817_LeafPhotoA_2025-10-08 08_39_45.690-05_00_leaf.png,250817_LeafPhotoA_2025-10-08 08_39_45.690-05_00,250817,Georgia2025,0.29
250817_LeafPhotoA_2025-10-08 08_40_00.876-05_00_leaf.png,250817_LeafPhotoA_2025-10-08 08_40_00.876-05_00,250817,Georgia2025,2.83
250818_LeafPhotoA_2025-10-08 08_41_14.117-05_00_leaf.png,250818_LeafPhotoA_2025-10-08 08_41_14.117-05_00,250818,Georgia2025,7.48
250819_LeafPhotoA_2025-10-08 08_41_51.627-05_00_leaf.png,250819_LeafPhotoA_2025-10-08 08_41_51.627-05_00,250819,Georgia2025,3.94
250819_LeafPhotoA_2025-10-08 08_42_16.910-05_00_leaf.png,250819_LeafPhotoA_2025-10-08 08_42_16.910-05_00,250819,Georgia2025,0.43
250820_LeafPhotoA_2025-10-08 08_43_21.169-05_00_leaf.png,250820_LeafPhotoA_2025-10-08 08_43_21.169-05_00,250820,Georgia2025,2.47
250820_LeafPhotoA_2025-10-08 08_43_35.643-05_00_leaf.png,250820_LeafPhotoA_2025-10-08 08_43_35.643-05_00,250820,Georgia2025,1.91
250820_LeafPhotoA_2025-10-08 08_44_05.648-05_00_leaf.png,250820_LeafPhotoA_2025-10-08 08_44_05.648-05_00,250820,Georgia2025,4.53
250821_LeafPhotoA_2025-10-08 08_44_26.368-05_00_leaf.png,250821_LeafPhotoA_2025-10-08 08_44_26.368-05_00,250821,Georgia2025,3.18
250821_LeafPhotoA_2025-10-08 08_44_44.738-05_00_leaf.png,250821_LeafPhotoA_2025-10-08 08_44_44.738-05_00,250821,Georgia2025,0.89
250821_LeafPhotoA_2025-10-08 08_44_59.135-05_00_leaf.png,250821_LeafPhotoA_2025-10-08 08_44_59.135-05_00,250821,Georgia2025,2.19
250822_LeafPhotoA_2025-10-08 08_47_30.874-05_00_leaf.png,250822_LeafPhotoA_2025-10-08 08_47_30.874-05_00,250822,Georgia2025,1.99
250822_LeafPhotoA_2025-10-08 08_47_50.505-05_00_leaf.png,250822_LeafPhotoA_2025-10-08 08_47_50.505-05_00,250822,Georgia2025,0.77
250822_LeafPhotoA_2025-10-08 08_48_06.942-05_00_leaf.png,250822_LeafPhotoA_2025-10-08 08_48_06.942-05_00,250822,Georgia2025,0.25
250823_LeafPhotoA_2025-10-08 09_11_07.242-05_00_leaf.png,250823_LeafPhotoA_2025-10-08 09_11_07.242-05_00,250823,Georgia2025,7.73
250823_LeafPhotoA_2025-10-08 09_11_19.161-05_00_leaf.png,250823_LeafPhotoA_2025-10-08 09_11_19.161-05_00,250823,Georgia2025,1.37
250823_LeafPhotoA_2025-10-08 09_11_39.484-05_00_leaf.png,250823_LeafPhotoA_2025-10-08 09_11_39.484-05_00,250823,Georgia2025,2.33
