image_path,image_id,plotNumber,environment,block,row,column,genotype,device,estimated_leaf_area,sam3_n_crops,leaf_area_segmentation_method,leaf_area_status
data/externalsourcerequired/aamu2025/block1/10216_LeafPhotoA_2025-10-21 16_25_18.593-05_00.jpg,10216_LeafPhotoA_2025-10-21 16_25_18.593,10216,Alabama2025,1.0,2,16,PI656098,AL1,1307984,3,CV2,ok
data/externalsourcerequired/aamu2025/block1/10216_LeafPhotoA_2025-10-21 16_25_30.452-05_00.jpg,10216_LeafPhotoA_2025-10-21 16_25_30.452,10216,Alabama2025,1.0,2,16,PI656098,AL1,1452438,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10217_LeafPhotoA_2025-10-21 16_27_06.490-05_00.jpg,10217_LeafPhotoA_2025-10-21 16_27_06.490,10217,Alabama2025,1.0,2,17,PI655999,AL1,542055,0,SAM3,failed_segmentation
data/externalsourcerequired/aamu2025/block1/10217_LeafPhotoA_2025-10-21 16_27_19.780-05_00.jpg,10217_LeafPhotoA_2025-10-21 16_27_19.780,10217,Alabama2025,1.0,2,17,PI655999,AL1,571933,0,SAM3,failed_segmentation
data/externalsourcerequired/aamu2025/block1/10217_LeafPhotoA_2025-10-21 16_27_33.187-05_00.jpg,10217_LeafPhotoA_2025-10-21 16_27_33.187,10217,Alabama2025,1.0,2,17,PI655999,AL1,0,0,SAM3,failed_segmentation
data/externalsourcerequired/aamu2025/block1/10218_LeafPhotoA_2025-10-21 16_28_06.931-05_00.jpg,10218_LeafPhotoA_2025-10-21 16_28_06.931,10218,Alabama2025,1.0,2,18,,AL1,1961708,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10218_LeafPhotoA_2025-10-21 16_28_23.991-05_00.jpg,10218_LeafPhotoA_2025-10-21 16_28_23.991,10218,Alabama2025,1.0,2,18,,AL1,1949036,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block1/10218_LeafPhotoA_2025-10-21 16_28_35.785-05_00.jpg,10218_LeafPhotoA_2025-10-21 16_28_35.785,10218,Alabama2025,1.0,2,18,,AL1,1870699,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block1/10219_LeafPhotoA_2025-10-21 16_29_03.246-05_00.jpg,10219_LeafPhotoA_2025-10-21 16_29_03.246,10219,Alabama2025,1.0,2,19,PI534114,AL1,2270715,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block1/10219_LeafPhotoA_2025-10-21 16_29_17.375-05_00.jpg,10219_LeafPhotoA_2025-10-21 16_29_17.375,10219,Alabama2025,1.0,2,19,PI534114,AL1,1942345,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10219_LeafPhotoA_2025-10-21 16_29_28.049-05_00.jpg,10219_LeafPhotoA_2025-10-21 16_29_28.049,10219,Alabama2025,1.0,2,19,PI534114,AL1,1612796,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10220_LeafPhotoA_2025-10-21 16_29_54.183-05_00.jpg,10220_LeafPhotoA_2025-10-21 16_29_54.183,10220,Alabama2025,1.0,2,20,PI533843,AL1,1515247,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10220_LeafPhotoA_2025-10-21 16_30_04.939-05_00.jpg,10220_LeafPhotoA_2025-10-21 16_30_04.939,10220,Alabama2025,1.0,2,20,PI533843,AL1,2216249,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10220_LeafPhotoA_2025-10-21 16_30_15.029-05_00.jpg,10220_LeafPhotoA_2025-10-21 16_30_15.029,10220,Alabama2025,1.0,2,20,PI533843,AL1,1760525,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10221_LeafPhotoA_2025-10-21 16_31_04.553-05_00.jpg,10221_LeafPhotoA_2025-10-21 16_31_04.553,10221,Alabama2025,1.0,2,21,PI533943,AL1,1929717,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10221_LeafPhotoA_2025-10-21 16_31_17.489-05_00.jpg,10221_LeafPhotoA_2025-10-21 16_31_17.489,10221,Alabama2025,1.0,2,21,PI533943,AL1,1883235,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10221_LeafPhotoA_2025-10-21 16_31_53.189-05_00.jpg,10221_LeafPhotoA_2025-10-21 16_31_53.189,10221,Alabama2025,1.0,2,21,PI533943,AL1,1840950,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10222_LeafPhotoA_2025-10-21 16_32_14.693-05_00.jpg,10222_LeafPhotoA_2025-10-21 16_32_14.693,10222,Alabama2025,1.0,2,22,PI576381,AL1,1696867,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10222_LeafPhotoA_2025-10-21 16_32_32.660-05_00.jpg,10222_LeafPhotoA_2025-10-21 16_32_32.660,10222,Alabama2025,1.0,2,22,PI576381,AL1,1537586,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10222_LeafPhotoA_2025-10-21 16_33_05.685-05_00.jpg,10222_LeafPhotoA_2025-10-21 16_33_05.685,10222,Alabama2025,1.0,2,22,PI576381,AL1,1584162,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10223_LeafPhotoA_2025-10-21 16_33_30.249-05_00.jpg,10223_LeafPhotoA_2025-10-21 16_33_30.249,10223,Alabama2025,1.0,2,23,PI656004,AL1,2261879,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10223_LeafPhotoA_2025-10-21 16_33_47.805-05_00.jpg,10223_LeafPhotoA_2025-10-21 16_33_47.805,10223,Alabama2025,1.0,2,23,PI656004,AL1,2445651,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10223_LeafPhotoA_2025-10-21 16_34_01.169-05_00.jpg,10223_LeafPhotoA_2025-10-21 16_34_01.169,10223,Alabama2025,1.0,2,23,PI656004,AL1,1978183,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10224_LeafPhotoA_2025-10-21 16_34_28.713-05_00.jpg,10224_LeafPhotoA_2025-10-21 16_34_28.713,10224,Alabama2025,1.0,2,24,,AL1,2030975,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10224_LeafPhotoA_2025-10-21 16_34_45.184-05_00.jpg,10224_LeafPhotoA_2025-10-21 16_34_45.184,10224,Alabama2025,1.0,2,24,,AL1,2211060,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10224_LeafPhotoA_2025-10-21 16_35_00.194-05_00.jpg,10224_LeafPhotoA_2025-10-21 16_35_00.194,10224,Alabama2025,1.0,2,24,,AL1,1612607,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10225_LeafPhotoA_2025-10-21 16_40_00.073-05_00.jpg,10225_LeafPhotoA_2025-10-21 16_40_00.073,10225,Alabama2025,1.0,2,25,PI656053,AL1,2470269,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10225_LeafPhotoA_2025-10-21 16_40_11.931-05_00.jpg,10225_LeafPhotoA_2025-10-21 16_40_11.931,10225,Alabama2025,1.0,2,25,PI656053,AL1,2199486,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10225_LeafPhotoA_2025-10-21 16_40_26.242-05_00.jpg,10225_LeafPhotoA_2025-10-21 16_40_26.242,10225,Alabama2025,1.0,2,25,PI656053,AL1,1348117,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10226_LeafPhotoA_2025-10-21 16_41_07.869-05_00.jpg,10226_LeafPhotoA_2025-10-21 16_41_07.869,10226,Alabama2025,1.0,2,26,PI656029,AL1,1653916,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10226_LeafPhotoA_2025-10-21 16_41_20.940-05_00.jpg,10226_LeafPhotoA_2025-10-21 16_41_20.940,10226,Alabama2025,1.0,2,26,PI656029,AL1,1629112,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10226_LeafPhotoA_2025-10-21 16_41_35.577-05_00.jpg,10226_LeafPhotoA_2025-10-21 16_41_35.577,10226,Alabama2025,1.0,2,26,PI656029,AL1,1403582,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10227_LeafPhotoA_2025-10-21 16_37_57.270-05_00.jpg,10227_LeafPhotoA_2025-10-21 16_37_57.270,10227,Alabama2025,1.0,2,27,,AL1,2025050,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10227_LeafPhotoA_2025-10-21 16_38_10.841-05_00.jpg,10227_LeafPhotoA_2025-10-21 16_38_10.841,10227,Alabama2025,1.0,2,27,,AL1,1616683,3,CV2,ok
data/externalsourcerequired/aamu2025/block1/10227_LeafPhotoA_2025-10-21 16_38_24.729-05_00.jpg,10227_LeafPhotoA_2025-10-21 16_38_24.729,10227,Alabama2025,1.0,2,27,,AL1,1965618,3,CV2,ok
data/externalsourcerequired/aamu2025/block1/10304_LeafPhotoA_2025-10-23 09_54_08.925-05_00.jpg,10304_LeafPhotoA_2025-10-23 09_54_08.925,10304,Alabama2025,1.0,3,4,,AL1,0,0,SAM3,failed_segmentation
data/externalsourcerequired/aamu2025/block1/10304_LeafPhotoA_2025-10-23 09_54_55.728-05_00.jpg,10304_LeafPhotoA_2025-10-23 09_54_55.728,10304,Alabama2025,1.0,3,4,,AL1,1993943,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10304_LeafPhotoA_2025-10-23 09_55_18.087-05_00.jpg,10304_LeafPhotoA_2025-10-23 09_55_18.087,10304,Alabama2025,1.0,3,4,,AL1,1694392,4,SAM3,ok
data/externalsourcerequired/aamu2025/block1/10305_LeafPhotoA_2025-10-23 09_55_46.075-05_00.jpg,10305_LeafPhotoA_2025-10-23 09_55_46.075,10305,Alabama2025,1.0,3,5,PI576333,AL1,1869644,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10305_LeafPhotoA_2025-10-23 09_55_57.422-05_00.jpg,10305_LeafPhotoA_2025-10-23 09_55_57.422,10305,Alabama2025,1.0,3,5,PI576333,AL1,1710874,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10305_LeafPhotoA_2025-10-23 09_56_10.314-05_00.jpg,10305_LeafPhotoA_2025-10-23 09_56_10.314,10305,Alabama2025,1.0,3,5,PI576333,AL1,1418254,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10306_LeafPhotoA_2025-10-23 09_56_50.132-05_00.jpg,10306_LeafPhotoA_2025-10-23 09_56_50.132,10306,Alabama2025,1.0,3,6,PI561073,AL1,1542619,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10306_LeafPhotoA_2025-10-23 09_57_00.240-05_00.jpg,10306_LeafPhotoA_2025-10-23 09_57_00.240,10306,Alabama2025,1.0,3,6,PI561073,AL1,1546050,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10306_LeafPhotoA_2025-10-23 09_57_10.156-05_00.jpg,10306_LeafPhotoA_2025-10-23 09_57_10.156,10306,Alabama2025,1.0,3,6,PI561073,AL1,3012735,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10307_LeafPhotoA_2025-10-23 09_57_46.559-05_00.jpg,10307_LeafPhotoA_2025-10-23 09_57_46.559,10307,Alabama2025,1.0,3,7,PI656072,AL1,1814109,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10307_LeafPhotoA_2025-10-23 09_57_57.301-05_00.jpg,10307_LeafPhotoA_2025-10-23 09_57_57.301,10307,Alabama2025,1.0,3,7,PI656072,AL1,3152329,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10307_LeafPhotoA_2025-10-23 09_58_23.780-05_00.jpg,10307_LeafPhotoA_2025-10-23 09_58_23.780,10307,Alabama2025,1.0,3,7,PI656072,AL1,2263732,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10308_LeafPhotoA_2025-10-23 09_58_50.362-05_00.jpg,10308_LeafPhotoA_2025-10-23 09_58_50.362,10308,Alabama2025,1.0,3,8,PI656118,AL1,2701823,2,CV2,ok
data/externalsourcerequired/aamu2025/block1/10308_LeafPhotoA_2025-10-23 09_59_01.365-05_00.jpg,10308_LeafPhotoA_2025-10-23 09_59_01.365,10308,Alabama2025,1.0,3,8,PI656118,AL1,2568832,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block1/10308_LeafPhotoA_2025-10-23 09_59_14.938-05_00.jpg,10308_LeafPhotoA_2025-10-23 09_59_14.938,10308,Alabama2025,1.0,3,8,PI656118,AL1,2332969,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10309_LeafPhotoA_2025-10-23 10_00_01.268-05_00.jpg,10309_LeafPhotoA_2025-10-23 10_00_01.268,10309,Alabama2025,1.0,3,9,PI641824,AL1,1059045,3,CV2,ok
data/externalsourcerequired/aamu2025/block1/10309_LeafPhotoA_2025-10-23 10_00_21.452-05_00.jpg,10309_LeafPhotoA_2025-10-23 10_00_21.452,10309,Alabama2025,1.0,3,9,PI641824,AL1,2102151,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block1/10309_LeafPhotoA_2025-10-23 10_00_30.749-05_00.jpg,10309_LeafPhotoA_2025-10-23 10_00_30.749,10309,Alabama2025,1.0,3,9,PI641824,AL1,2559131,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10313_LeafPhotoA_2025-10-23 10_01_27.144-05_00.jpg,10313_LeafPhotoA_2025-10-23 10_01_27.144,10313,Alabama2025,1.0,3,13,PI597972,AL1,1692003,3,CV2,ok
data/externalsourcerequired/aamu2025/block1/10313_LeafPhotoA_2025-10-23 10_01_36.569-05_00.jpg,10313_LeafPhotoA_2025-10-23 10_01_36.569,10313,Alabama2025,1.0,3,13,PI597972,AL1,1799695,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10313_LeafPhotoA_2025-10-23 10_01_45.400-05_00.jpg,10313_LeafPhotoA_2025-10-23 10_01_45.400,10313,Alabama2025,1.0,3,13,PI597972,AL1,0,0,SAM3,failed_segmentation
data/externalsourcerequired/aamu2025/block1/10314_LeafPhotoA_2025-10-23 10_02_10.361-05_00.jpg,10314_LeafPhotoA_2025-10-23 10_02_10.361,10314,Alabama2025,1.0,3,14,PI576332,AL1,2047409,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10314_LeafPhotoA_2025-10-23 10_02_24.077-05_00.jpg,10314_LeafPhotoA_2025-10-23 10_02_24.077,10314,Alabama2025,1.0,3,14,PI576332,AL1,1593730,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10314_LeafPhotoA_2025-10-23 10_02_50.119-05_00.jpg,10314_LeafPhotoA_2025-10-23 10_02_50.119,10314,Alabama2025,1.0,3,14,PI576332,AL1,1490466,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10315_LeafPhotoA_2025-10-23 10_03_15.522-05_00.jpg,10315_LeafPhotoA_2025-10-23 10_03_15.522,10315,Alabama2025,1.0,3,15,PI576347,AL1,1417170,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10315_LeafPhotoA_2025-10-23 10_03_26.881-05_00.jpg,10315_LeafPhotoA_2025-10-23 10_03_26.881,10315,Alabama2025,1.0,3,15,PI576347,AL1,1903810,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10315_LeafPhotoA_2025-10-23 10_03_36.682-05_00.jpg,10315_LeafPhotoA_2025-10-23 10_03_36.682,10315,Alabama2025,1.0,3,15,PI576347,AL1,1414865,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10316_LeafPhotoA_2025-10-23 10_04_11.887-05_00.jpg,10316_LeafPhotoA_2025-10-23 10_04_11.887,10316,Alabama2025,1.0,3,16,PI656104,AL1,2029282,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10316_LeafPhotoA_2025-10-23 10_04_22.443-05_00.jpg,10316_LeafPhotoA_2025-10-23 10_04_22.443,10316,Alabama2025,1.0,3,16,PI656104,AL1,1381172,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10316_LeafPhotoA_2025-10-23 10_04_34.824-05_00.jpg,10316_LeafPhotoA_2025-10-23 10_04_34.824,10316,Alabama2025,1.0,3,16,PI656104,AL1,1456709,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10317_LeafPhotoA_2025-10-23 10_04_55.038-05_00.jpg,10317_LeafPhotoA_2025-10-23 10_04_55.038,10317,Alabama2025,1.0,3,17,PI656025,AL1,1122803,1,CV2,ok
data/externalsourcerequired/aamu2025/block1/10317_LeafPhotoA_2025-10-23 10_05_05.507-05_00.jpg,10317_LeafPhotoA_2025-10-23 10_05_05.507,10317,Alabama2025,1.0,3,17,PI656025,AL1,929340,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10317_LeafPhotoA_2025-10-23 10_05_12.349-05_00.jpg,10317_LeafPhotoA_2025-10-23 10_05_12.349,10317,Alabama2025,1.0,3,17,PI656025,AL1,916265,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10320_LeafPhotoA_2025-10-23 10_05_58.409-05_00.jpg,10320_LeafPhotoA_2025-10-23 10_05_58.409,10320,Alabama2025,1.0,3,20,,AL1,1438811,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10320_LeafPhotoA_2025-10-23 10_06_12.615-05_00.jpg,10320_LeafPhotoA_2025-10-23 10_06_12.615,10320,Alabama2025,1.0,3,20,,AL1,1823126,3,CV2,ok
data/externalsourcerequired/aamu2025/block1/10320_LeafPhotoA_2025-10-23 10_06_23.841-05_00.jpg,10320_LeafPhotoA_2025-10-23 10_06_23.841,10320,Alabama2025,1.0,3,20,,AL1,1901214,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10321_LeafPhotoA_2025-10-23 10_06_45.031-05_00.jpg,10321_LeafPhotoA_2025-10-23 10_06_45.031,10321,Alabama2025,1.0,3,21,PI534053,AL1,1295847,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block1/10321_LeafPhotoA_2025-10-23 10_06_54.968-05_00.jpg,10321_LeafPhotoA_2025-10-23 10_06_54.968,10321,Alabama2025,1.0,3,21,PI534053,AL1,1628731,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block1/10321_LeafPhotoA_2025-10-23 10_07_02.796-05_00.jpg,10321_LeafPhotoA_2025-10-23 10_07_02.796,10321,Alabama2025,1.0,3,21,PI534053,AL1,1849721,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block1/10322_LeafPhotoA_2025-10-23 10_07_49.818-05_00.jpg,10322_LeafPhotoA_2025-10-23 10_07_49.818,10322,Alabama2025,1.0,3,22,PI629040,AL1,1372100,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10322_LeafPhotoA_2025-10-23 10_07_56.562-05_00.jpg,10322_LeafPhotoA_2025-10-23 10_07_56.562,10322,Alabama2025,1.0,3,22,PI629040,AL1,1410319,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10322_LeafPhotoA_2025-10-23 10_08_04.346-05_00.jpg,10322_LeafPhotoA_2025-10-23 10_08_04.346,10322,Alabama2025,1.0,3,22,PI629040,AL1,1216643,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10323_LeafPhotoA_2025-10-23 10_08_34.812-05_00.jpg,10323_LeafPhotoA_2025-10-23 10_08_34.812,10323,Alabama2025,1.0,3,23,PI576396,AL1,1746014,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10323_LeafPhotoA_2025-10-23 10_08_44.853-05_00.jpg,10323_LeafPhotoA_2025-10-23 10_08_44.853,10323,Alabama2025,1.0,3,23,PI576396,AL1,2130050,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10323_LeafPhotoA_2025-10-23 10_08_54.268-05_00.jpg,10323_LeafPhotoA_2025-10-23 10_08_54.268,10323,Alabama2025,1.0,3,23,PI576396,AL1,1618385,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10324_LeafPhotoA_2025-10-23 10_09_30.099-05_00.jpg,10324_LeafPhotoA_2025-10-23 10_09_30.099,10324,Alabama2025,1.0,3,24,,AL1,1929188,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10324_LeafPhotoA_2025-10-23 10_09_38.315-05_00.jpg,10324_LeafPhotoA_2025-10-23 10_09_38.315,10324,Alabama2025,1.0,3,24,,AL1,1410707,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10324_LeafPhotoA_2025-10-23 10_09_44.978-05_00.jpg,10324_LeafPhotoA_2025-10-23 10_09_44.978,10324,Alabama2025,1.0,3,24,,AL1,1781398,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10325_LeafPhotoA_2025-10-23 10_10_16.742-05_00.jpg,10325_LeafPhotoA_2025-10-23 10_10_16.742,10325,Alabama2025,1.0,3,25,PI656039,AL1,2721061,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10325_LeafPhotoA_2025-10-23 10_10_24.266-05_00.jpg,10325_LeafPhotoA_2025-10-23 10_10_24.266,10325,Alabama2025,1.0,3,25,PI656039,AL1,1828271,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10325_LeafPhotoA_2025-10-23 10_10_35.765-05_00.jpg,10325_LeafPhotoA_2025-10-23 10_10_35.765,10325,Alabama2025,1.0,3,25,PI656039,AL1,2066898,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10401_LeafPhotoA_2025-10-23 14_14_43.457-05_00.jpg,10401_LeafPhotoA_2025-10-23 14_14_43.457,10401,Alabama2025,1.0,4,1,,AL1,1925858,0,CV2,failed_cropping
data/externalsourcerequired/aamu2025/block1/10401_LeafPhotoA_2025-10-23 14_15_06.638-05_00.jpg,10401_LeafPhotoA_2025-10-23 14_15_06.638,10401,Alabama2025,1.0,4,1,,AL1,1223153,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10401_LeafPhotoA_2025-10-23 14_15_29.042-05_00.jpg,10401_LeafPhotoA_2025-10-23 14_15_29.042,10401,Alabama2025,1.0,4,1,,AL1,1448611,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10402_LeafPhotoA_2025-10-23 14_16_29.990-05_00.jpg,10402_LeafPhotoA_2025-10-23 14_16_29.990,10402,Alabama2025,1.0,4,2,PI533757,AL1,2189010,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10402_LeafPhotoA_2025-10-23 14_16_47.632-05_00.jpg,10402_LeafPhotoA_2025-10-23 14_16_47.632,10402,Alabama2025,1.0,4,2,PI533757,AL1,1868425,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10402_LeafPhotoA_2025-10-23 14_17_04.343-05_00.jpg,10402_LeafPhotoA_2025-10-23 14_17_04.343,10402,Alabama2025,1.0,4,2,PI533757,AL1,1831983,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10402_LeafPhotoA_2025-10-23 14_18_09.396-05_00.jpg,10402_LeafPhotoA_2025-10-23 14_18_09.396,10402,Alabama2025,1.0,4,2,PI533757,AL1,2021417,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10404_LeafPhotoA_2025-10-23 14_19_59.534-05_00.jpg,10404_LeafPhotoA_2025-10-23 14_19_59.534,10404,Alabama2025,1.0,4,4,PI642791,AL1,1526888,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10404_LeafPhotoA_2025-10-23 14_20_13.221-05_00.jpg,10404_LeafPhotoA_2025-10-23 14_20_13.221,10404,Alabama2025,1.0,4,4,PI642791,AL1,2101527,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10404_LeafPhotoA_2025-10-23 14_20_35.958-05_00.jpg,10404_LeafPhotoA_2025-10-23 14_20_35.958,10404,Alabama2025,1.0,4,4,PI642791,AL1,1504611,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10405_LeafPhotoA_2025-10-23 14_21_09.008-05_00.jpg,10405_LeafPhotoA_2025-10-23 14_21_09.008,10405,Alabama2025,1.0,4,5,PI576373,AL1,1388894,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10405_LeafPhotoA_2025-10-23 14_21_32.825-05_00.jpg,10405_LeafPhotoA_2025-10-23 14_21_32.825,10405,Alabama2025,1.0,4,5,PI576373,AL1,1547859,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10405_LeafPhotoA_2025-10-23 14_21_58.543-05_00.jpg,10405_LeafPhotoA_2025-10-23 14_21_58.543,10405,Alabama2025,1.0,4,5,PI576373,AL1,1276696,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10406_LeafPhotoA_2025-10-23 14_22_39.670-05_00.jpg,10406_LeafPhotoA_2025-10-23 14_22_39.670,10406,Alabama2025,1.0,4,6,PI656001,AL1,1811802,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10406_LeafPhotoA_2025-10-23 14_23_05.516-05_00.jpg,10406_LeafPhotoA_2025-10-23 14_23_05.516,10406,Alabama2025,1.0,4,6,PI656001,AL1,1923358,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10406_LeafPhotoA_2025-10-23 14_23_21.950-05_00.jpg,10406_LeafPhotoA_2025-10-23 14_23_21.950,10406,Alabama2025,1.0,4,6,PI656001,AL1,1991439,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10407_LeafPhotoA_2025-10-23 14_24_13.745-05_00.jpg,10407_LeafPhotoA_2025-10-23 14_24_13.745,10407,Alabama2025,1.0,4,7,PI656071,AL1,2410613,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10407_LeafPhotoA_2025-10-23 14_24_27.781-05_00.jpg,10407_LeafPhotoA_2025-10-23 14_24_27.781,10407,Alabama2025,1.0,4,7,PI656071,AL1,2848450,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10407_LeafPhotoA_2025-10-23 14_24_42.081-05_00.jpg,10407_LeafPhotoA_2025-10-23 14_24_42.081,10407,Alabama2025,1.0,4,7,PI656071,AL1,2551776,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10408_LeafPhotoA_2025-10-23 14_25_15.767-05_00.jpg,10408_LeafPhotoA_2025-10-23 14_25_15.767,10408,Alabama2025,1.0,4,8,PI641836,AL1,2075871,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10408_LeafPhotoA_2025-10-23 14_25_36.298-05_00.jpg,10408_LeafPhotoA_2025-10-23 14_25_36.298,10408,Alabama2025,1.0,4,8,PI641836,AL1,1821773,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10408_LeafPhotoA_2025-10-23 14_25_51.798-05_00.jpg,10408_LeafPhotoA_2025-10-23 14_25_51.798,10408,Alabama2025,1.0,4,8,PI641836,AL1,2286508,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10409_LeafPhotoA_2025-10-23 14_26_26.910-05_00.jpg,10409_LeafPhotoA_2025-10-23 14_26_26.910,10409,Alabama2025,1.0,4,9,PI656031,AL1,1527416,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10409_LeafPhotoA_2025-10-23 14_26_41.975-05_00.jpg,10409_LeafPhotoA_2025-10-23 14_26_41.975,10409,Alabama2025,1.0,4,9,PI656031,AL1,1991736,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10409_LeafPhotoA_2025-10-23 14_27_00.554-05_00.jpg,10409_LeafPhotoA_2025-10-23 14_27_00.554,10409,Alabama2025,1.0,4,9,PI656031,AL1,1631232,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10410_LeafPhotoA_2025-10-23 14_27_31.198-05_00.jpg,10410_LeafPhotoA_2025-10-23 14_27_31.198,10410,Alabama2025,1.0,4,10,PI533766,AL1,1429891,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10410_LeafPhotoA_2025-10-23 14_27_46.362-05_00.jpg,10410_LeafPhotoA_2025-10-23 14_27_46.362,10410,Alabama2025,1.0,4,10,PI533766,AL1,1391503,4,CV2,ok
data/externalsourcerequired/aamu2025/block1/10410_LeafPhotoA_2025-10-23 14_28_23.573-05_00.jpg,10410_LeafPhotoA_2025-10-23 14_28_23.573,10410,Alabama2025,1.0,4,10,PI533766,AL1,1525292,4,CV2,ok
